material_id,peak_T_C,hold_h,fast_rate_C_min,both_paths_attained,numerical_censored,max_ratio,span_ge_1p2,span_ge_1p5,meaningful,rejection_reason,Q_GB_diffusion,D_GB_prefactor,Q_surface_diffusion,D_surface_prefactor,Q_disconnection_nucleation,v_star,nu0_nucleation,Q_exchange,tau_exchange_prefactor,Q_transport,tau_transport_prefactor,stress_concentration,gamma_s,gamma_GB,zeta_eta_ratio,event_strain,pore_radius0,pore_ln_sigma,G0,rho0,PR_prefactor,PR_partition,activity_form
M009,1350,2,20,True,False,1.0000000280128927,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1350,2,50,True,False,1.0000000290169784,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1350,2,100,True,False,1.000000029371344,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1450,8,20,True,False,1.0000000280128927,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1450,8,50,True,False,1.0000000290169784,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1450,8,100,True,False,1.000000029371344,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1550,20,20,True,False,1.0000000280128927,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1550,20,50,True,False,1.0000000290169784,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M009,1550,20,100,True,False,1.000000029371344,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1350,2,20,True,False,0.9988643154808969,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1350,2,50,True,False,0.9972730388564666,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1350,2,100,True,False,0.9967863870314045,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1450,8,20,True,False,0.9988643154808969,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1450,8,50,True,False,0.9972730388564666,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1450,8,100,True,False,0.9967863870314045,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1550,20,20,True,False,0.9988643154808969,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1550,20,50,True,False,0.9972730388564666,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M010,1550,20,100,True,False,0.9967863870314045,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1350,2,20,True,False,0.999998982733057,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1350,2,50,True,False,0.9999964639132282,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1350,2,100,True,False,0.9999954109043627,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1450,8,20,True,False,0.999998982733057,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1450,8,50,True,False,0.9999964639132282,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1450,8,100,True,False,0.9999954109043627,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1550,20,20,True,False,0.999998982733057,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1550,20,50,True,False,0.9999964639132282,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M011,1550,20,100,True,False,0.9999954109043627,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1350,2,20,True,False,1.0000000250639327,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1350,2,50,True,False,1.0000000224577386,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1350,2,100,True,False,1.0000000209035078,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1450,8,20,True,False,1.0000000250639327,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1450,8,50,True,False,1.0000000224577386,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1450,8,100,True,False,1.0000000209035078,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1550,20,20,True,False,1.0000000250639327,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1550,20,50,True,False,1.0000000224577386,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M012,1550,20,100,True,False,1.0000000209035078,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,2e-05,smoothing,serial_fraction
M013,1350,2,20,True,False,1.0000000280039663,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1350,2,50,True,False,1.0000000289499476,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1350,2,100,True,False,1.0000000291741502,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1450,8,20,True,False,1.0000000280039663,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1450,8,50,True,False,1.0000000289499476,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1450,8,100,True,False,1.0000000291741502,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1550,20,20,True,False,1.0000000280039663,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1550,20,50,True,False,1.0000000289499476,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M013,1550,20,100,True,False,1.0000000291741502,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,300000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1350,2,20,True,False,1.0000000279824097,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1350,2,50,True,False,1.0000000289857447,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1350,2,100,True,False,1.0000000293399458,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1450,8,20,True,False,1.0000000279824097,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1450,8,50,True,False,1.0000000289857447,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1450,8,100,True,False,1.0000000293399458,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1550,20,20,True,False,1.0000000279824097,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1550,20,50,True,False,1.0000000289857447,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M014,1550,20,100,True,False,1.0000000293399458,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1350,2,20,True,False,0.9988780009350645,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1350,2,50,True,False,0.9972907318097018,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1350,2,100,True,False,0.9968087596039087,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1450,8,20,True,False,0.9988780009350645,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1450,8,50,True,False,0.9972907318097018,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1450,8,100,True,False,0.9968087596039087,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1550,20,20,True,False,0.9988780009350645,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1550,20,50,True,False,0.9972907318097018,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M015,1550,20,100,True,False,0.9968087596039087,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1350,2,20,True,False,0.9999989998042936,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1350,2,50,True,False,0.9999964957350385,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1350,2,100,True,False,0.9999954538975917,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1450,8,20,True,False,0.9999989998042936,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1450,8,50,True,False,0.9999964957350385,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1450,8,100,True,False,0.9999954538975917,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1550,20,20,True,False,0.9999989998042936,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1550,20,50,True,False,0.9999964957350385,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M016,1550,20,100,True,False,0.9999954538975917,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,smoothing,serial_fraction
M017,1350,2,20,True,False,1.0000000250552021,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1350,2,50,True,False,1.0000000224768562,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1350,2,100,True,False,1.0000000209460467,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1450,8,20,True,False,1.0000000250552021,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1450,8,50,True,False,1.0000000224768562,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1450,8,100,True,False,1.0000000209460467,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1550,20,20,True,False,1.0000000250552021,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
M017,1550,20,50,True,False,1.0000000224768562,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,300000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.25,0.004,2.2e-08,0.65,5.0000000000000004e-08,0.65,0.0002,GB_to_TJ,serial_fraction
