material_id,topology_id,role,T2_C,t_h,T_C,rho,G_nm,rho_dot,G_dot,X_J,Lambda_over_K,pore_drag,migration_factor
E0142,D0087,upper_failure,1110,25.333333333333332,1110.0,0.8911159079558957,305.0195702030206,3.776767225686048e-07,7.704077280839944e-05,0.7499356883282969,0.008632311294847457,17.053556865260962,0.05539074695713958
E0142,D0087,upper_failure,1110,25.666666666666668,1110.0,0.8915686339811634,305.1121077286985,3.760583269188119e-07,7.733634474444137e-05,0.7499354149351392,0.008629693199046367,16.979103397942055,0.055620126202425825
E0142,D0087,upper_failure,1110,26.0,1110.0,0.8920194200218802,305.2050002339401,3.7444689120631946e-07,7.763289464335943e-05,0.7499351401135881,0.008627066656820285,16.904973784559495,0.05585040291219853
E0142,D0087,upper_failure,1110,26.333333333333332,1110.0,0.8924682744209895,305.2982488928942,3.7284238552519814e-07,7.793042448147386e-05,0.7499348639043224,0.008624431651872261,16.83116663291721,0.05608158011119423
E0142,D0087,upper_failure,1110,26.666666666666668,1110.0,0.8929152054855862,305.3918548820792,3.7124478009834117e-07,7.822893622856739e-05,0.7499345863403801,0.008621788167957984,16.75768055679533,0.056313660829839074
E0142,D0087,upper_failure,1110,27.0,1110.0,0.8933602214870713,305.4858193803754,3.696540452769085e-07,7.852843184777942e-05,0.749934307448466,0.008619136188886545,16.684514175924107,0.05654664810421601
E0142,D0087,upper_failure,1110,27.333333333333332,1110.0,0.8938033306613051,305.58014356901674,3.6807015153976963e-07,7.882891329549884e-05,0.7499340272500317,0.0086164756985212,16.611666115958084,0.05678054497603105
E0142,D0087,upper_failure,1110,27.666666666666668,1110.0,0.8942445412087613,305.6748286315827,3.6649306949295296e-07,7.91303825212574e-05,0.749933745762167,0.00861380668078014,16.53913500845017,0.05701535449257963
E0142,D0087,upper_failure,1110,28.0,1110.0,0.8946838612946786,305.7698757539904,3.649227698690963e-07,7.943284146762149e-05,0.7499334629983371,0.008611129119637254,16.466919490826008,0.057251079706711935
E0142,D0087,upper_failure,1110,28.333333333333332,1110.0,0.8951212990492126,305.86528612448564,3.63359223526907e-07,7.97362920700838e-05,0.7499331789689925,0.008608442999122902,16.39501820635841,0.057487723676797844
E0142,D0087,upper_failure,1110,28.666666666666668,1110.0,0.8955568625675872,305.9610609336348,3.61802401450601e-07,8.004073625695472e-05,0.7499328936820737,0.008605748303324697,16.323429804141796,0.05772528946669173
E0142,D0087,upper_failure,1110,29.0,1110.0,0.8959905599102449,306.0572013743161,3.6025227474938053e-07,8.03461759492526e-05,0.7499326071434298,0.008603045016388273,16.252152939066885,0.05796378014569623
E0142,D0087,upper_failure,1110,29.333333333333332,1110.0,0.8964223991029966,306.1537086417106,3.5870881465687347e-07,8.065261306059379e-05,0.7499323193571648,0.008600333122518075,16.18118627179543,0.05820319878852581
E0142,D0087,upper_failure,1110,29.666666666666668,1110.0,0.8968523881371706,306.25058393329357,3.5717199253061345e-07,8.096004949708217e-05,0.7499320303259258,0.00859761260597814,16.110528468735026,0.058443548475269835
E0142,D0087,upper_failure,1110,30.0,1110.0,0.8972805349697617,306.3478284488254,3.5564177985149164e-07,8.126848715719823e-05,0.749931740051142,0.008594883451092886,16.04017820201407,0.05868483229135507
E0142,D0087,upper_failure,1110,30.333333333333332,1110.0,0.8977068475235782,306.44544339034206,3.541181482232346e-07,8.157792793168704e-05,0.749931448533223,0.008592145642247896,15.97013414945686,0.058927053327507466
E0142,D0087,upper_failure,1110,30.666666666666668,1110.0,0.8981313336873898,306.54342996214643,3.5260106937186555e-07,8.18883737034463e-05,0.749931155771724,0.008589399163890713,15.900394994558752,0.05917021467971369
E0142,D0087,upper_failure,1110,31.0,1110.0,0.8985540013160741,306.6417893707982,3.5109051514516924e-07,8.21998263474138e-05,0.7499308617654833,0.008586644000531642,15.830959426461376,0.059414319449182164
E0142,D0087,upper_failure,1110,31.333333333333332,1110.0,0.8989748582307622,306.7405228251048,3.495864575121856e-07,8.251228773045376e-05,0.7499305665127369,0.00858388013674454,15.761826139928111,0.059659370742303194
E0142,D0087,upper_failure,1110,31.666666666666668,1110.0,0.8993939122189845,306.83963153611126,3.480888685626696e-07,8.282575971124363e-05,0.7499302700112137,0.00858110755716762,15.69299383531947,0.059905371670609144
E0142,D0087,upper_failure,1110,32.0,1110.0,0.8998111710348152,306.9391167170906,3.4659772050656835e-07,8.314024414015939e-05,0.7499299722582149,0.008578326246504257,15.62446121856875,0.06015232535073356
E0142,D0087,upper_failure,1110,32.333333333333336,1110.0,0.9002266423990163,307.0389795835339,3.451129856735159e-07,8.345574285916072e-05,0.7499296732506807,0.008575536189523792,15.556227001157753,0.06040023490436991
E0142,D0087,upper_failure,1110,32.666666666666664,1110.0,0.9006403339991811,307.1392213531399,3.436346365122998e-07,8.377225770167587e-05,0.7499293729852459,0.008572737371062344,15.488289900092525,0.06064910345822998
E0142,D0087,upper_failure,1110,33.0,1110.0,0.9010522534898773,307.2398432458047,3.421626455903562e-07,8.408979049248586e-05,0.7499290714582855,0.008569929776023623,15.420648637879266,0.06089893414400165
E0142,D0087,upper_failure,1110,33.333333333333336,1110.0,0.9014624084927888,307.34084648361204,3.4069698559325123e-07,8.44083430476078e-05,0.7499287686659543,0.008567113389379728,15.353301942500387,0.061149730098305884
E0142,D0087,upper_failure,1110,33.666666666666664,1110.0,0.9018708065968575,307.4422322908217,3.392376293241722e-07,8.472791717417812e-05,0.7499284646042187,0.00856428819617199,15.286248547390601,0.06140149446265335
E0142,D0087,upper_failure,1110,34.0,1110.0,0.9022774553584243,307.5440018938597,3.377845497034206e-07,8.504851467033543e-05,0.7499281592688845,0.008561454181511781,15.219487191413098,0.061654230383400704
E0142,D0087,upper_failure,1110,34.333333333333336,1110.0,0.9026823623013698,307.6461565213067,3.3633771976790174e-07,8.537013732510242e-05,0.7499278526556189,0.008558611330581327,15.153016618835887,0.06190794101170608
E0142,D0087,upper_failure,1110,34.666666666666664,1110.0,0.9030855349172533,307.7486974038879,3.348971126706233e-07,8.569278691826725e-05,0.7499275447599703,0.008555759628634542,15.086835579308255,0.06216262950348378
E0142,D0087,upper_failure,1110,35.0,1110.0,0.9034869806654526,307.85162577446107,3.3346270168019454e-07,8.601646522026506e-05,0.7499272355773837,0.008552899060997857,15.020942827837237,0.06241829901935902
E0142,D0087,upper_failure,1110,35.333333333333336,1110.0,0.9038867069733025,307.9549428680059,3.32034460180321e-07,8.634117399205833e-05,0.749926925103215,0.008550029613071044,14.955337124764238,0.06267495272462169
E0142,D0087,upper_failure,1110,35.666666666666664,1110.0,0.9042847212362326,308.05864992161224,3.3061236166930935e-07,8.666691498501709e-05,0.7499266133327412,0.008547151270328051,14.890017235741771,0.06293259378917963
E0142,D0087,upper_failure,1110,36.0,1110.0,0.9046810308179045,308.1627481744687,3.291963797595785e-07,8.699368994079835e-05,0.7499263002611708,0.008544264018317833,14.824981931710314,0.06319122538751128
E0142,D0087,upper_failure,1110,36.333333333333336,1110.0,0.9050756430503494,308.26723886785095,3.2778648817714955e-07,8.732150059122566e-05,0.7499259858836513,0.008541367842665194,14.76022998887513,0.06345085069861814
E0142,D0087,upper_failure,1110,36.666666666666664,1110.0,0.9054685652341031,308.37212324510995,3.26382660761172e-07,8.765034865816734e-05,0.7499256701952763,0.008538462729071623,14.695760188683403,0.06371147290597604
E0142,D0087,upper_failure,1110,37.0,1110.0,0.9058598046383425,308.47740255165974,3.2498487146342367e-07,8.798023585341476e-05,0.7499253531910908,0.008535548663316133,14.631571317801328,0.06397309519748626
E0142,D0087,upper_failure,1110,37.333333333333336,1110.0,0.9062493685010202,308.5830780349655,3.2359309434782386e-07,8.831116387856029e-05,0.749925034866096,0.008532625631256112,14.567662168091276,0.06423572076542616
