smoothing_gate_mode,G0_nm,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,G1_nm,rho1,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_min_C,T_success_max_C,window_width_C,n_success
density,150.00000000000003,1350.0,0.75,0.95,0.02,True,154.99171395429892,0.75,0.5085674359522022,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.75,0.95,0.05,True,154.99171395429892,0.75,0.5085674359522022,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.75,0.95,0.1,True,154.99171395429892,0.75,0.5085674359522022,nan,1150.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.75,0.98,0.02,True,154.99171395429892,0.75,0.5085674359522022,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.75,0.98,0.05,True,154.99171395429892,0.75,0.5085674359522022,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.75,0.98,0.1,True,154.99171395429892,0.75,0.5085674359522022,nan,1150.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.9,0.02,True,163.60329445195416,0.8,0.41579368693852237,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.9,0.05,True,163.60329445195416,0.8,0.41579368693852237,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.9,0.1,True,163.60329445195416,0.8,0.41579368693852237,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.95,0.02,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.95,0.05,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.95,0.1,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.98,0.02,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.98,0.05,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.8,0.98,0.1,True,163.60329445195416,0.8,0.41579368693852237,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.9,0.02,True,189.561472663148,0.850849074286033,0.2658375561112233,1250.0,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.9,0.05,True,189.561472663148,0.850849074286033,0.2658375561112233,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.9,0.1,True,189.561472663148,0.850849074286033,0.2658375561112233,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.95,0.02,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.95,0.05,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.95,0.1,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.98,0.02,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.98,0.05,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.85,0.98,0.1,True,189.561472663148,0.850849074286033,0.2658375561112233,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.9,0.02,True,260.277121457933,0.880035762176091,0.1696187106867167,1250.0,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.9,0.05,True,260.277121457933,0.880035762176091,0.1696187106867167,1250.0,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.9,0.1,True,260.277121457933,0.880035762176091,0.1696187106867167,1250.0,1150.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.95,0.02,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.95,0.05,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.95,0.1,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1150.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.98,0.02,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1050.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.98,0.05,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1100.0,nan,nan,nan,0
density,150.00000000000003,1350.0,0.88,0.98,0.1,True,260.277121457933,0.880035762176091,0.1696187106867167,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.9,0.02,True,225.91652028597795,0.7509364548647699,0.6422685363918,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.9,0.05,True,225.91652028597795,0.7509364548647699,0.6422685363918,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.9,0.1,True,225.91652028597795,0.7509364548647699,0.6422685363918,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.95,0.02,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.95,0.05,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.95,0.1,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.98,0.02,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.98,0.05,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.75,0.98,0.1,True,225.91652028597795,0.7509364548647699,0.6422685363918,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.9,0.02,True,227.4441605342794,0.8004764086838001,0.5217643763875573,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.9,0.05,True,227.4441605342794,0.8004764086838001,0.5217643763875573,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.9,0.1,True,227.4441605342794,0.8004764086838001,0.5217643763875573,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.95,0.02,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.95,0.05,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.95,0.1,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.98,0.02,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.98,0.05,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.8,0.98,0.1,True,227.4441605342794,0.8004764086838001,0.5217643763875573,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.9,0.02,True,232.09064650981517,0.850045768998098,0.3147957214855283,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.9,0.05,True,232.09064650981517,0.850045768998098,0.3147957214855283,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.9,0.1,True,232.09064650981517,0.850045768998098,0.3147957214855283,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.95,0.02,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.95,0.05,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.95,0.1,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.98,0.02,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.98,0.05,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.85,0.98,0.1,True,232.09064650981517,0.850045768998098,0.3147957214855283,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.9,0.02,True,257.11227801159094,0.8800380294330806,0.1679455842720187,1250.0,1050.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.9,0.05,True,257.11227801159094,0.8800380294330806,0.1679455842720187,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.9,0.1,True,257.11227801159094,0.8800380294330806,0.1679455842720187,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.95,0.02,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1050.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.95,0.05,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.95,0.1,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.98,0.02,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1050.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.98,0.05,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1250.0,0.88,0.98,0.1,True,257.11227801159094,0.8800380294330806,0.1679455842720187,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.9,0.02,True,226.21112968862613,0.7500000000000003,0.6446933902428209,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.9,0.05,True,226.21112968862613,0.7500000000000003,0.6446933902428209,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.9,0.1,True,226.21112968862613,0.7500000000000003,0.6446933902428209,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.95,0.02,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.95,0.05,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.95,0.1,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.98,0.02,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.98,0.05,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.75,0.98,0.1,True,226.21112968862613,0.7500000000000003,0.6446933902428209,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.9,0.02,True,228.19418982004981,0.8000000000000003,0.5245585648769592,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.9,0.05,True,228.19418982004981,0.8000000000000003,0.5245585648769592,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.9,0.1,True,228.19418982004981,0.8000000000000003,0.5245585648769592,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.95,0.02,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.95,0.05,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.95,0.1,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.98,0.02,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.98,0.05,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.8,0.98,0.1,True,228.19418982004981,0.8000000000000003,0.5245585648769592,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.9,0.02,True,234.28532930300682,0.8506065475725965,0.3140507570379875,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.9,0.05,True,234.28532930300682,0.8506065475725965,0.3140507570379875,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.9,0.1,True,234.28532930300682,0.8506065475725965,0.3140507570379875,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.95,0.02,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.95,0.05,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.95,0.1,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.98,0.02,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.98,0.05,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.85,0.98,0.1,True,234.28532930300682,0.8506065475725965,0.3140507570379875,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.9,0.02,True,265.32258593577524,0.8800275058912443,0.17222448790041328,1250.0,1050.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.9,0.05,True,265.32258593577524,0.8800275058912443,0.17222448790041328,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.9,0.1,True,265.32258593577524,0.8800275058912443,0.17222448790041328,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.95,0.02,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1050.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.95,0.05,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.95,0.1,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.98,0.02,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1050.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.98,0.05,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1300.0,0.88,0.98,0.1,True,265.32258593577524,0.8800275058912443,0.17222448790041328,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.9,0.02,True,226.72655705913405,0.7500000000000003,0.6455290834938417,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.9,0.05,True,226.72655705913405,0.7500000000000003,0.6455290834938417,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.9,0.1,True,226.72655705913405,0.7500000000000003,0.6455290834938417,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.95,0.02,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.95,0.05,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.95,0.1,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.98,0.02,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.98,0.05,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.75,0.98,0.1,True,226.72655705913405,0.7500000000000003,0.6455290834938417,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.9,0.02,True,229.44188304632658,0.8000000000000004,0.5264356310997845,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.9,0.05,True,229.44188304632658,0.8000000000000004,0.5264356310997845,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.9,0.1,True,229.44188304632658,0.8000000000000004,0.5264356310997845,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.95,0.02,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.95,0.05,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.95,0.1,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.98,0.02,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.98,0.05,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.8,0.98,0.1,True,229.44188304632658,0.8000000000000004,0.5264356310997845,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.9,0.02,True,237.30527197774168,0.8500000000000005,0.32038158835037583,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.9,0.05,True,237.30527197774168,0.8500000000000005,0.32038158835037583,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.9,0.1,True,237.30527197774168,0.8500000000000005,0.32038158835037583,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.95,0.02,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.95,0.05,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.95,0.1,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.98,0.02,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.98,0.05,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.85,0.98,0.1,True,237.30527197774168,0.8500000000000005,0.32038158835037583,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.9,0.02,True,276.4558299817157,0.8801014087269663,0.17738325949280542,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.9,0.05,True,276.4558299817157,0.8801014087269663,0.17738325949280542,1250.0,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.9,0.1,True,276.4558299817157,0.8801014087269663,0.17738325949280542,1250.0,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.95,0.02,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.95,0.05,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.95,0.1,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1150.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.98,0.02,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.98,0.05,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1100.0,nan,nan,nan,0
density,225.00000000000003,1350.0,0.88,0.98,0.1,True,276.4558299817157,0.8801014087269663,0.17738325949280542,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.9,0.02,True,300.5558311692738,0.7509999999999998,0.7442120481713599,1250.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.9,0.05,True,300.5558311692738,0.7509999999999998,0.7442120481713599,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.9,0.1,True,300.5558311692738,0.7509999999999998,0.7442120481713599,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.95,0.02,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.95,0.05,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.95,0.1,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.98,0.02,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.98,0.05,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.75,0.98,0.1,True,300.5558311692738,0.7509999999999998,0.7442120481713599,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.9,0.02,True,301.5212810578569,0.800766633825585,0.61883440518503,1250.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.9,0.05,True,301.5212810578569,0.800766633825585,0.61883440518503,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.9,0.1,True,301.5212810578569,0.800766633825585,0.61883440518503,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.95,0.02,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.95,0.05,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.95,0.1,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.98,0.02,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.98,0.05,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.8,0.98,0.1,True,301.5212810578569,0.800766633825585,0.61883440518503,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.9,0.02,True,304.1569722751656,0.8501577702921137,0.38086786252356347,1250.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.9,0.05,True,304.1569722751656,0.8501577702921137,0.38086786252356347,1250.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.9,0.1,True,304.1569722751656,0.8501577702921137,0.38086786252356347,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.95,0.02,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.95,0.05,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.95,0.1,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.98,0.02,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.98,0.05,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.85,0.98,0.1,True,304.1569722751656,0.8501577702921137,0.38086786252356347,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.9,0.02,True,314.2627737764279,0.8800415391354262,0.1957442285474136,1200.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.9,0.05,True,314.2627737764279,0.8800415391354262,0.1957442285474136,1200.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.9,0.1,True,314.2627737764279,0.8800415391354262,0.1957442285474136,1200.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.95,0.02,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.95,0.05,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.95,0.1,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.98,0.02,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.98,0.05,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1250.0,0.88,0.98,0.1,True,314.2627737764279,0.8800415391354262,0.1957442285474136,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.9,0.02,True,300.71309691706597,0.7509999999999997,0.7444730964481902,1250.0,1100.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.9,0.05,True,300.71309691706597,0.7509999999999997,0.7444730964481902,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.9,0.1,True,300.71309691706597,0.7509999999999997,0.7444730964481902,1250.0,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.95,0.02,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.95,0.05,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.95,0.1,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.98,0.02,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1100.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.98,0.05,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.75,0.98,0.1,True,300.71309691706597,0.7509999999999997,0.7444730964481902,nan,1150.0,nan,nan,nan,0
density,300.00000000000006,1300.0,0.8,0.9,0.02,True,301.89299864639713,0.8009999999999996,0.6186118989433564,1250.0,1100.0,nan,nan,nan,0
