protocol,action_mode,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G
slow_0p2,action_evolving_capture,66780.0,247.60000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,1.3418602285191912e-40,1.9738193591406586e-41,2.807286889337594e-14,2.3354719493707624e-14,1.3569970654477188e-23,2.26301283393374e-17,1.2654347762168552e-09,18047.305166551414,224202927.0852718,5.984543739349718e-49,8.803009462012355e-50,1.2520179688672818e-22,1.041593881089813e-22,6.052052307491829e-32,1.0092779411408371e-25,5.643694929330475e-18,8.048892489034256e-05,0.9999195110751097,1.968483843002344e-34,2.8955560608286243e-35,3.765844021287826e-27,2.470098043513097e-27,2.3621263687811025e-40,3.939229069858946e-34,9.214440943098884e-27,1.3554050958957062e-27,2.3112043874439424e-26,2.1890637536993486e-30,2.310985476146837e-26,7.054203487351565e-20,7.19358087925593e-33,1.0390891423258982e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.682308080639931e-10,2.1295112709701225e-09,0.00022578608146158472
slow_0p2,action_evolving_capture,68040.0,251.8,0.7,150.0,0.6,0.3,0.09999999999999999,3.885494229949537e-40,5.715396855727017e-41,2.8072868889412406e-14,2.3354719490410227e-14,1.678276559216245e-23,2.26301283393374e-17,1.5650361936789499e-09,16153.311516064343,181280987.12818563,2.143163549367635e-48,3.152502483969361e-49,1.5484452110676984e-22,1.2882012056984352e-22,9.257049257069939e-32,1.2482341577176745e-25,8.632437278840982e-18,8.909854549767063e-05,0.9999109014545022,4.3794070053415985e-34,6.441921554109042e-35,6.5605695078218e-27,4.3032185650802676e-27,5.5265826878919945e-40,7.452125504473618e-34,2.049993316428031e-26,3.0154530316021944e-27,4.930248111702515e-26,5.1691919456566414e-30,4.9297311795232063e-26,1.2289301426048545e-19,1.683056422242195e-32,1.965720338072575e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.094183382454087e-10,2.6336894453613263e-09,0.0005022715083702377
slow_0p2,action_evolving_capture,69300.0,256.0,0.7,150.0,0.6,0.3,0.09999999999999999,1.1075006192795442e-39,1.6290863356212576e-40,2.807286888432172e-14,2.3354719486175126e-14,2.068629511012331e-23,2.26301283393374e-17,1.9290503929570395e-09,14483.55408894242,147071418.1113012,7.529617772606299e-48,1.1075747690130844e-48,1.908603650415488e-22,1.5878285560845546e-22,1.4064091035171501e-31,1.5385654289844388e-25,1.3115127766259273e-17,9.847003638656996e-05,0.9999015299636134,9.620237775608462e-34,1.415096085080867e-34,1.1329282710744568e-26,7.431120062335167e-27,1.2757041531430966e-39,1.395578500401753e-33,4.503217700111324e-26,6.624041823427127e-27,1.0391446331798793e-25,1.2041002507173534e-29,1.0390242197814703e-25,2.1222085980076186e-19,3.885008492739102e-32,3.6812544823214523e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.907564270900711e-10,3.2462633644006877e-09,0.001103106865790711
slow_0p2,action_evolving_capture,70560.0,260.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,3.108114906188242e-39,4.57190491370187e-40,2.8072868877806444e-14,2.3354719480754863e-14,2.5413884630760946e-23,2.26301283393374e-17,2.3699103136908713e-09,13008.73406049109,119711186.60695033,2.596062472865562e-47,3.818697549546855e-48,2.344794951249946e-22,1.9507100811355247e-22,2.1227024795092165e-31,1.8901883846351966e-25,1.9794748312491455e-17,0.00010865584874835257,0.9998913441512516,2.0872457559444357e-33,3.0702497866814032e-34,1.9397026938145813e-26,1.272292692396216e-26,2.9061731202539373e-39,2.5878401371223193e-33,9.770363531432293e-26,1.4371789456391313e-26,2.1646287289906107e-25,2.767695412406119e-29,2.164351950816494e-25,3.6334636882949746e-19,8.850411927984197e-32,6.826200103806739e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0228407888571294e-09,3.988155548625603e-09,0.0023922638657896166
slow_0p2,action_evolving_capture,71820.0,264.4,0.7,150.0,0.6,0.3,0.09999999999999999,8.590290615187241e-39,1.2635952356686449e-39,2.8072868869497284e-14,2.3354719473842204e-14,3.112160911170906e-23,2.26301283393374e-17,2.9021703483780517e-09,11703.715193581957,97754800.85603167,8.786537529250632e-47,1.2924623225616964e-47,2.871419919594806e-22,2.3888262729928866e-22,3.1832588521190525e-31,2.3147118165455945e-25,2.9684710127523795e-17,0.0001197108891732497,0.9998802891108267,4.474091061359692e-33,6.581197775878216e-34,3.293268988618616e-26,2.1601259211918536e-26,6.535899252152928e-39,4.7525896992759196e-33,2.094314769486091e-25,3.080648005126214e-26,4.457697261641865e-25,6.279501165621137e-29,4.45706928975454e-25,6.168972865837295e-19,1.990432032359546e-31,1.2536372642640823e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.3188262915659686e-09,4.883858562527175e-09,0.005122998595449516
slow_0p2,action_evolving_capture,73080.0,268.6,0.7,150.0,0.6,0.3,0.09999999999999999,2.338745847768059e-38,3.440195731509755e-39,2.8072868858937434e-14,2.3354719465057124e-14,3.7991649034608115e-23,2.26301283393374e-17,3.542819296986229e-09,10546.887725607934,80076645.15257595,2.9202495282780707e-46,4.295562928187788e-47,3.5052881920008604e-22,2.9161616071274588e-22,4.743785874711392e-31,2.825686325467553e-25,4.423702725403842e-17,0.00013169256477740557,0.9998683074352226,9.477673862459971e-33,1.394125539437833e-33,5.545787295047421e-26,3.637601098133593e-26,1.4515485244224105e-38,8.646302604167498e-33,4.436483763584811e-25,6.52587903938437e-26,9.07764693601954e-25,1.4067422820189065e-28,9.076240139616938e-25,1.0388404792043152e-18,4.420522055297733e-31,2.2807201607029904e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.6949848797228594e-09,5.961961663877758e-09,0.010830543280701438
slow_0p2,action_evolving_capture,74340.0,272.8,0.7,150.0,0.6,0.3,0.09999999999999999,6.273826147913468e-38,9.228531588793087e-39,2.8072868845563894e-14,2.3354719453931248e-14,4.623605967432472e-23,2.26301283393374e-17,4.311631861033117e-09,9519.635947631035,65797072.340900086,9.533735085568243e-46,1.4023719070636414e-46,4.265966068481494e-22,3.5489939157080156e-22,7.026052905245667e-31,3.4388847164884637e-25,6.55197561750356e-17,0.00014466082593944787,0.9998553391740604,1.9846453187982543e-32,2.9193289047659206e-33,9.264569844774707e-26,6.076830510824643e-26,3.184388915324927e-38,1.558591505066851e-32,9.290092549183498e-25,1.3665331255865987e-25,1.828453140939985e-24,3.1125316551657445e-28,1.8281418745076837e-24,1.7354452425109292e-18,9.697685744567684e-31,4.111249895640967e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.1713715076327067e-09,7.255742308421009e-09,0.022585624963219517
slow_0p2,action_evolving_capture,75600.0,277.0,0.7,150.0,0.6,0.3,0.09999999999999999,1.6587018601199134e-37,2.439879931578493e-38,2.807286882868523e-14,2.3354719439889347e-14,5.61009935129064e-23,2.26301283393374e-17,5.23156239458228e-09,8605.891564602245,54226261.96992739,3.058368030610857e-45,4.4987293742645285e-46,5.1761661705121645e-22,4.306218556581334e-22,1.0344082271239273e-30,4.172616110567738e-25,9.646123611737993e-17,0.00015867820654750088,0.9998413217934524,4.109255331273734e-32,6.04453992460218e-33,1.5356524224769278e-25,1.0072674340290975e-25,6.902575050687711e-38,2.7843742060117884e-32,1.923535755944276e-24,2.829439335326252e-25,3.643770799952299e-24,6.803717291902059e-28,3.643090396143975e-24,2.8765940949121064e-18,2.1020988783033905e-30,7.344617320623963e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.77261624451418e-09,8.803828765756358e-09,0.04637123518909069
slow_0p2,action_evolving_capture,76860.0,281.2,0.7,150.0,0.6,0.3,0.09999999999999999,4.323187755101553e-37,6.359225426657206e-38,2.8072868807455207e-14,2.335471942222741e-14,6.787141824704165e-23,2.26301283393374e-17,6.329184870611991e-09,7791.758186278763,44821414.776365995,9.643685644468053e-45,1.4185451669227756e-45,6.262182844083563e-22,5.209710639028748e-22,1.5139999900450946e-30,5.048076932143589e-25,1.4118440543295692e-16,0.00017380986166403,0.9998261901383357,8.414994260664767e-32,1.2378098870317698e-32,2.526058326171048e-25,1.656895955860986e-25,1.4787852852000692e-37,4.930661779984226e-32,3.939045165498939e-24,5.794168005688104e-25,7.185888534634884e-24,1.4697100124609474e-27,7.184418748085953e-24,4.731828868375566e-18,4.50346843959475e-30,1.3006090859921366e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.5288632757360112e-09,1.0650940507827565e-08,0.0933701413615163
slow_0p2,action_evolving_capture,78120.0,285.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,1.11110210263843e-36,1.6343839645577948e-37,2.807286878084165e-14,2.3354719400086736e-14,8.18763754696666e-23,2.26301283393374e-17,7.635183266643294e-09,7065.194936373621,37153996.5703297,2.9899632837643016e-44,4.398108899260328e-45,7.554377471281233e-22,6.284728770025635e-22,2.2032840715599597e-30,6.089742129082399e-25,2.054619244969957e-16,0.0001901236025225027,0.9998098763974773,1.7047591836899096e-31,2.507628296840788e-32,4.1243112171412425e-25,2.705224382823971e-25,3.132008697987574e-37,8.65668007270772e-32,7.97995009009451e-24,1.1738167387364007e-24,1.40273125992458e-23,3.1382390313642595e-27,1.4024174179981514e-23,7.725686567584278e-18,9.538167890286378e-30,2.2834575275059218e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.476880373002602e-09,1.2848713444439955e-08,0.18301268330175885
slow_0p2,action_evolving_capture,79380.0,289.6,0.7,150.0,0.6,0.3,0.09999999999999999,2.816645751986107e-36,4.143166177036719e-37,2.807286874758975e-14,2.335471937242342e-14,9.849482777607225e-23,2.26301283393374e-17,9.184896822470958e-09,6415.749306895942,30884582.888381228,9.118014555054551e-44,1.3412211840836723e-44,9.087718100942142e-22,7.56036399028221e-22,3.188463698803994e-30,7.3258001804214335e-25,2.973324666579426e-16,0.00020768992877648494,0.9997923100712232,3.41739822611534e-31,5.026847530940837e-32,6.684819634354807e-25,4.384716893933113e-25,6.559581638544382e-37,1.5071265942015546e-31,1.5996785671129937e-23,2.3530591764050173e-24,2.711017730241904e-23,6.625550294171484e-27,2.7103551333093226e-23,1.2522047570322804e-17,1.997644227446662e-29,3.975495845438412e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.661365561864082e-09,1.5456617499184108e-08,0.3446677831685605
slow_0p2,action_evolving_capture,80640.0,293.8,0.7,150.0,0.6,0.3,0.09999999999999999,7.044541900011147e-36,1.0362221700142339e-36,2.8072868706179023e-14,2.3354719337972506e-14,1.181621447421616e-22,2.26301283393374e-17,1.101892487437083e-08,5834.33112405928,25743473.34751884,2.735817983119623e-43,4.024271964693254e-44,1.0902378058678186e-21,9.070037777110204e-22,4.588944534620172e-30,8.788635648680903e-25,4.279309180615442e-16,0.00022658205792843174,0.9997734179420711,6.780366813589585e-31,9.973631377022795e-32,1.0757927513753659e-24,7.056355906873504e-25,1.358854202297106e-36,2.6024447219989507e-31,3.1738787086551873e-23,4.6686406717794494e-24,5.1886035747427876e-23,1.3834030078507362e-26,5.187220075522793e-23,2.0151819712980134e-17,4.1382322878792946e-29,6.864724051778184e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.1364811996196935e-09,1.8542974442425615e-08,0.6112094262699211
slow_0p2,action_evolving_capture,81900.0,298.0,0.7,150.0,0.6,0.3,0.09999999999999999,1.73871590293214e-35,2.557577187484326e-36,2.8072868654772874e-14,2.335471929520608e-14,1.413772809365005e-22,2.26301283393374e-17,1.3183796223243979e-08,5313.02090975815,21515701.356834937,8.079154041782432e-43,1.1884092183541151e-43,1.3044398447967007e-21,1.085205320031645e-21,6.569266599380253e-30,1.0515363236195617e-24,6.126010601469416e-16,0.0002468759518720663,0.9997531240481273,1.3317863495064543e-30,1.9590011113124746e-31,1.7192402140259523e-24,1.1276866128784266e-24,2.7849547679786256e-36,4.457850893801884e-31,6.234070302368168e-23,9.170052429854966e-24,9.836087994554343e-23,2.8574085602962836e-26,9.833230367769769e-23,3.220491938810968e-17,8.481255547247228e-29,1.1758911146599564e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,8.967649513032965e-09,2.2186084323922692e-08,0.9950616169341951
slow_0p2,action_evolving_capture,83160.0,302.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,4.2361544243709245e-35,6.231203096584734e-36,2.80728685911598e-14,2.3354719242284325e-14,1.6871070184693168e-22,2.26301283393374e-17,1.573270824772361e-08,4844.907080711726,18029403.893410057,2.3489497517942867e-42,3.4552052406059504e-43,1.5566419706040554e-21,1.2950203526996228e-21,9.355016874467228e-30,1.2548417508092458e-24,8.72379460978461e-16,0.00026865034048880794,0.9997313496595103,2.5902133453276068e-30,3.8100937315611025e-31,2.7288515457941517e-24,1.7899123878207586e-24,5.648250732435155e-36,7.576320741273038e-31,1.2124746659919328e-22,1.7834986963161592e-23,1.8473062656500484e-22,5.839770419358076e-26,1.8467222396998123e-22,5.1117024449203885e-17,1.7201090088611646e-28,1.9984805355117897e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.1233647856049358e-08,2.6475469274341082e-08,1.4557308264160445
slow_0p2,action_evolving_capture,84420.0,306.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,1.019043631899759e-34,1.49896986713172e-35,2.8072868512684935e-14,2.3354719176998575e-14,2.0081311631472396e-22,2.26301283393374e-17,1.872634122619054e-08,4423.947375656421,15146768.677461606,6.725831141696697e-42,9.89341172175757e-43,1.85284876298551e-21,1.5414442780374458e-21,1.3253947810387673e-29,1.4936202647334793e-24,1.2359648306162074e-15,0.0002919867422452451,0.9997080132577535,4.989409871141906e-30,7.339209840964853e-31,4.3025220935427224e-24,2.822116727446761e-24,1.1338598021507696e-35,1.2777747446174277e-30,2.3355346685716724e-22,3.435472223406015e-23,3.437859732991083e-22,1.1811878403803494e-25,3.4366784368125906e-22,8.059512339094959e-17,3.453038033997134e-28,3.37051194516535e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.4029046555812565e-08,3.15132438705568e-08,1.9043921216655475
slow_0p2,action_evolving_capture,85680.0,310.6,0.7,150.0,0.6,0.3,0.09999999999999999,2.4210321914091424e-34,3.5612354453485864e-35,2.8072868416170675e-14,2.3354719096705264e-14,2.384250767619138e-22,2.26301283393374e-17,2.2233753582742948e-08,4044.8506792159274,12756965.000953564,1.8972105025836693e-41,2.790716006612061e-42,2.1998939537358546e-21,1.8301622965769417e-21,1.8683872164819834e-29,1.7733806808747052e-24,1.7423192867371766e-15,0.0003169694817450814,0.9996830305182532,9.520634150255582e-30,1.4004448151658874e-30,6.739516653537118e-24,4.420593844572725e-24,2.253463461462311e-35,2.138875995490327e-30,4.456593404626488e-22,6.55545946657777e-23,6.340971285420832e-22,2.36504276243599e-25,6.338606005407013e-22,1.2624506382021447e-16,6.862660644545468e-28,5.641923290780035e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.7467037243635285e-08,3.74156216821954e-08,2.2627266638574177
slow_0p2,action_evolving_capture,86940.0,314.8,0.7,150.0,0.6,0.3,0.09999999999999999,5.682014314136496e-34,8.358001536816952e-35,2.8072868297824787e-14,2.3354718998249526e-14,2.823875111575296e-22,2.26301283393374e-17,2.6333364020220905e-08,3702.9760512049806,10770606.24310909,5.273669242787256e-41,7.757343293947451e-42,2.605537647638871e-21,2.167630288233888e-21,2.6209337917956746e-29,2.1003785838161643e-24,2.4440883851181273e-15,0.0003436857041952956,0.9996563142958023,1.8000037941403656e-29,2.64772907035308e-30,1.0489568837939917e-23,6.880333682814259e-24,4.434870294070804e-35,3.554041165338598e-30,8.425788566881608e-22,1.2393976835940694e-22,1.1593778204088545e-21,4.688675354689726e-25,1.1589089014960582e-21,1.9649128497920464e-16,1.3505881214081762e-27,9.374843454876453e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.1682705038948982e-08,4.431456803429091e-08,2.507458728619299
slow_0p2,action_evolving_capture,88200.0,319.0,0.7,150.0,0.6,0.3,0.09999999999999999,1.3176599773732409e-33,1.938221818359041e-34,2.8072868153134447e-14,2.3354718877876994e-14,3.3365325328251062e-22,2.26301283393374e-17,3.111402674716e-08,3394.2462977933515,9115398.879035681,1.4449938267735944e-40,2.125524498383829e-41,3.0785727636635823e-21,2.56116336415109e-21,3.658962855024828e-29,2.481702131882692e-24,3.412077269383392e-15,0.00037222538675250536,0.999627774613244,3.372540092631261e-29,4.960863123322242e-30,1.6224407463240502e-23,1.0641937612276535e-23,8.644530347377117e-35,5.863177693304254e-30,1.5786805475825788e-21,2.3221719822160337e-22,2.1017283458245916e-21,9.205430099990736e-25,2.100807692768917e-21,3.039166547005967e-16,2.6325910856804934e-27,1.546587967492332e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.683680389113365e-08,5.235960943117674e-08,2.657963524979233
slow_0p2,action_evolving_capture,89460.0,323.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,3.020000222387734e-33,4.442291959227517e-34,2.8072867976744278e-14,2.3354718731132357e-14,3.9329964040734693e-22,2.26301283393374e-17,3.667620624373526e-08,3115.073856862632,7732713.47202474,3.9039130772818204e-40,5.74249019724265e-41,3.628941335791312e-21,3.0190326210843726e-21,5.084130782820022e-29,2.9253658098957106e-24,4.741083133656155e-15,0.0004026813467215505,0.9995973186532737,6.263251973729413e-29,9.212977428033402e-30,2.4941340035755487e-23,1.6359561064307226e-23,1.669245692434446e-34,9.604698394982814e-30,2.931818090803018e-21,4.312579791929527e-22,3.7782362924974826e-21,1.7902339920443157e-24,3.7764458253134104e-21,4.672028019877463e-16,5.083493438191037e-27,2.533525631678736e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.312010080852474e-08,6.17198104875496e-08,2.745006611911685
