case,t_s,rho,bin,radius_m,tau_remove_s
CS_thermal,3600.0,0.4840336134453783,4,2.0159250138234185e-08,3.2199288721850856e+26
CS_thermal,3600.0,0.4840336134453783,5,2.526863369090349e-08,1.0250967184263386e+27
CS_thermal,3600.0,0.4840336134453783,6,3.167299598084116e-08,4.3071572949225473e+27
CS_thermal,3600.0,0.4840336134453783,7,3.970055075686648e-08,4.93026323728141e+31
CS_thermal,3600.0,0.4840336134453783,8,4.976269789419122e-08,inf
CS_thermal,3600.0,0.4840336134453783,9,6.237510700730634e-08,inf
CS_thermal,3600.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,3600.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,3720.0,0.4840336134453783,0,8.166666666666667e-09,1.312581309865231e+24
CS_thermal,3720.0,0.4840336134453783,1,1.0236517085738568e-08,3.607253219862644e+24
CS_thermal,3720.0,0.4840336134453783,2,1.2830973311830731e-08,9.35376219328401e+24
CS_thermal,3720.0,0.4840336134453783,3,1.6082997248964597e-08,2.4877042916021175e+25
CS_thermal,3720.0,0.4840336134453783,4,2.0159250138234185e-08,6.901618952123487e+25
CS_thermal,3720.0,0.4840336134453783,5,2.526863369090349e-08,2.0685488555682228e+26
CS_thermal,3720.0,0.4840336134453783,6,3.167299598084116e-08,7.346796588203188e+26
CS_thermal,3720.0,0.4840336134453783,7,3.970055075686648e-08,4.833775154502042e+27
CS_thermal,3720.0,0.4840336134453783,8,4.976269789419122e-08,inf
CS_thermal,3720.0,0.4840336134453783,9,6.237510700730634e-08,inf
CS_thermal,3720.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,3720.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,3840.0,0.4840336134453783,0,8.166666666666667e-09,3.1688852038680315e+23
CS_thermal,3840.0,0.4840336134453783,1,1.0236517085738568e-08,8.560784604040628e+23
CS_thermal,3840.0,0.4840336134453783,2,1.2830973311830731e-08,2.2013036843241028e+24
CS_thermal,3840.0,0.4840336134453783,3,1.6082997248964597e-08,5.776763664579807e+24
CS_thermal,3840.0,0.4840336134453783,4,2.0159250138234185e-08,1.5667580662378336e+25
CS_thermal,3840.0,0.4840336134453783,5,2.526863369090349e-08,4.5000894373616835e+25
CS_thermal,3840.0,0.4840336134453783,6,3.167299598084116e-08,1.4480943340142202e+26
CS_thermal,3840.0,0.4840336134453783,7,3.970055075686648e-08,6.29666829874755e+26
CS_thermal,3840.0,0.4840336134453783,8,4.976269789419122e-08,inf
CS_thermal,3840.0,0.4840336134453783,9,6.237510700730634e-08,inf
CS_thermal,3840.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,3840.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,3960.0,0.4840336134453783,0,8.166666666666667e-09,7.96841770490303e+22
CS_thermal,3960.0,0.4840336134453783,1,1.0236517085738568e-08,2.1221087382061844e+23
CS_thermal,3960.0,0.4840336134453783,2,1.2830973311830731e-08,5.4195571170712594e+23
CS_thermal,3960.0,0.4840336134453783,3,1.6082997248964597e-08,1.407102398217342e+24
CS_thermal,3960.0,0.4840336134453783,4,2.0159250138234185e-08,3.749984981520543e+24
CS_thermal,3960.0,0.4840336134453783,5,2.526863369090349e-08,1.0440540805646353e+25
CS_thermal,3960.0,0.4840336134453783,6,3.167299598084116e-08,3.1509990542691793e+25
CS_thermal,3960.0,0.4840336134453783,7,3.970055075686648e-08,1.1388353231355902e+26
CS_thermal,3960.0,0.4840336134453783,8,4.976269789419122e-08,8.289964975421316e+26
CS_thermal,3960.0,0.4840336134453783,9,6.237510700730634e-08,inf
CS_thermal,3960.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,3960.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4080.0,0.4840336134453783,0,8.166666666666667e-09,2.08476054065035e+22
CS_thermal,4080.0,0.4840336134453783,1,1.0236517085738568e-08,5.4862981779481885e+22
CS_thermal,4080.0,0.4840336134453783,2,1.2830973311830731e-08,1.3933159265908694e+23
CS_thermal,4080.0,0.4840336134453783,3,1.6082997248964597e-08,3.586568569091096e+23
CS_thermal,4080.0,0.4840336134453783,4,2.0159250138234185e-08,9.427902834130261e+23
CS_thermal,4080.0,0.4840336134453783,5,2.526863369090349e-08,2.5641976495084145e+24
CS_thermal,4080.0,0.4840336134453783,6,3.167299598084116e-08,7.402845007630366e+24
CS_thermal,4080.0,0.4840336134453783,7,3.970055075686648e-08,2.4089383373556847e+25
CS_thermal,4080.0,0.4840336134453783,8,4.976269789419122e-08,1.0874050418308986e+26
CS_thermal,4080.0,0.4840336134453783,9,6.237510700730634e-08,inf
CS_thermal,4080.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,4080.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4200.0,0.4840336134453783,0,8.166666666666667e-09,5.668448920123763e+21
CS_thermal,4200.0,0.4840336134453783,1,1.0236517085738568e-08,1.4770111203053918e+22
CS_thermal,4200.0,0.4840336134453783,2,1.2830973311830731e-08,3.7339406940417397e+22
CS_thermal,4200.0,0.4840336134453783,3,1.6082997248964597e-08,9.545082096618276e+22
CS_thermal,4200.0,0.4840336134453783,4,2.0159250138234185e-08,2.481915961610106e+23
CS_thermal,4200.0,0.4840336134453783,5,2.526863369090349e-08,6.630352928330088e+23
CS_thermal,4200.0,0.4840336134453783,6,3.167299598084116e-08,1.853742052805685e+24
CS_thermal,4200.0,0.4840336134453783,7,3.970055075686648e-08,5.641166980710498e+24
CS_thermal,4200.0,0.4840336134453783,8,4.976269789419122e-08,2.082956983933832e+25
CS_thermal,4200.0,0.4840336134453783,9,6.237510700730634e-08,1.7489559432730436e+26
CS_thermal,4200.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,4200.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4320.0,0.4840336134453783,0,8.166666666666667e-09,1.5998588321980607e+21
CS_thermal,4320.0,0.4840336134453783,1,1.0236517085738568e-08,4.1344619284468266e+21
CS_thermal,4320.0,0.4840336134453783,2,1.2830973311830731e-08,1.0412880933976552e+22
CS_thermal,4320.0,0.4840336134453783,3,1.6082997248964597e-08,2.6468574635923492e+22
CS_thermal,4320.0,0.4840336134453783,4,2.0159250138234185e-08,6.822691247158116e+22
CS_thermal,4320.0,0.4840336134453783,5,2.526863369090349e-08,1.7973603315966945e+23
CS_thermal,4320.0,0.4840336134453783,6,3.167299598084116e-08,4.9062806046931144e+23
CS_thermal,4320.0,0.4840336134453783,7,3.970055075686648e-08,1.4259858197855122e+24
CS_thermal,4320.0,0.4840336134453783,8,4.976269789419122e-08,4.709908870306565e+24
CS_thermal,4320.0,0.4840336134453783,9,6.237510700730634e-08,2.241562246863414e+25
CS_thermal,4320.0,0.4840336134453783,10,7.818414472715056e-08,inf
CS_thermal,4320.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4440.0,0.4840336134453783,0,8.166666666666667e-09,4.6814637434004655e+20
CS_thermal,4440.0,0.4840336134453783,1,1.0236517085738568e-08,1.2015277154714489e+21
CS_thermal,4440.0,0.4840336134453783,2,1.2830973311830731e-08,3.016759933455703e+21
CS_thermal,4440.0,0.4840336134453783,3,1.6082997248964597e-08,7.633014776972091e+21
CS_thermal,4440.0,0.4840336134453783,4,2.0159250138234185e-08,1.9537557949170324e+22
CS_thermal,4440.0,0.4840336134453783,5,2.526863369090349e-08,5.090400277198263e+22
CS_thermal,4440.0,0.4840336134453783,6,3.167299598084116e-08,1.3643455179611133e+23
CS_thermal,4440.0,0.4840336134453783,7,3.970055075686648e-08,3.836468540198752e+23
CS_thermal,4440.0,0.4840336134453783,8,4.976269789419122e-08,1.181011123238154e+24
CS_thermal,4440.0,0.4840336134453783,9,6.237510700730634e-08,4.497614098151922e+24
CS_thermal,4440.0,0.4840336134453783,10,7.818414472715056e-08,4.887387463315926e+25
CS_thermal,4440.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4560.0,0.4840336134453783,0,8.166666666666667e-09,1.4185103040238017e+20
CS_thermal,4560.0,0.4840336134453783,1,1.0236517085738568e-08,3.61986472959248e+20
CS_thermal,4560.0,0.4840336134453783,2,1.2830973311830731e-08,9.065393191317976e+20
CS_thermal,4560.0,0.4840336134453783,3,1.6082997248964597e-08,2.2850488492975053e+21
CS_thermal,4560.0,0.4840336134453783,4,2.0159250138234185e-08,5.815534944147573e+21
CS_thermal,4560.0,0.4840336134453783,5,2.526863369090349e-08,1.501877569546126e+22
CS_thermal,4560.0,0.4840336134453783,6,3.167299598084116e-08,3.9684220650682166e+22
CS_thermal,4560.0,0.4840336134453783,7,3.970055075686648e-08,1.0887671867423191e+23
CS_thermal,4560.0,0.4840336134453783,8,4.976269789419122e-08,3.1945240862749086e+23
CS_thermal,4560.0,0.4840336134453783,9,6.237510700730634e-08,1.0781107954227757e+24
CS_thermal,4560.0,0.4840336134453783,10,7.818414472715056e-08,5.577329751570306e+24
CS_thermal,4560.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4680.0,0.4840336134453783,0,8.166666666666667e-09,4.445326014485256e+19
CS_thermal,4680.0,0.4840336134453783,1,1.0236517085738568e-08,1.1289582580310273e+20
CS_thermal,4680.0,0.4840336134453783,2,1.2830973311830731e-08,2.8212928347828073e+20
CS_thermal,4680.0,0.4840336134453783,3,1.6082997248964597e-08,7.089205314978584e+20
CS_thermal,4680.0,0.4840336134453783,4,2.0159250138234185e-08,1.7958156239298038e+21
CS_thermal,4680.0,0.4840336134453783,5,2.526863369090349e-08,4.604761374420949e+21
CS_thermal,4680.0,0.4840336134453783,6,3.167299598084116e-08,1.2030768352528314e+22
CS_thermal,4680.0,0.4840336134453783,7,3.970055075686648e-08,3.2392067859659908e+22
CS_thermal,4680.0,0.4840336134453783,8,4.976269789419122e-08,9.18210911706497e+22
CS_thermal,4680.0,0.4840336134453783,9,6.237510700730634e-08,2.873589505693686e+23
CS_thermal,4680.0,0.4840336134453783,10,7.818414472715056e-08,1.1465542907022241e+24
CS_thermal,4680.0,0.4840336134453783,11,9.8e-08,inf
CS_thermal,4800.0,0.4840336134453783,0,8.166666666666667e-09,1.4390327646106962e+19
CS_thermal,4800.0,0.4840336134453783,1,1.0236517085738568e-08,3.639946846358396e+19
CS_thermal,4800.0,0.4840336134453783,2,1.2830973311830731e-08,9.080190105959329e+19
CS_thermal,4800.0,0.4840336134453783,3,1.6082997248964597e-08,2.275707076893584e+20
CS_thermal,4800.0,0.4840336134453783,4,2.0159250138234185e-08,5.742594944023456e+20
CS_thermal,4800.0,0.4840336134453783,5,2.526863369090349e-08,1.4639538906529687e+21
CS_thermal,4800.0,0.4840336134453783,6,3.167299598084116e-08,3.790427488828108e+21
CS_thermal,4800.0,0.4840336134453783,7,3.970055075686648e-08,1.005673315840485e+22
CS_thermal,4800.0,0.4840336134453783,8,4.976269789419122e-08,2.778532521175922e+22
CS_thermal,4800.0,0.4840336134453783,9,6.237510700730634e-08,8.261637137759308e+22
CS_thermal,4800.0,0.4840336134453783,10,7.818414472715056e-08,2.8773925044525025e+23
CS_thermal,4800.0,0.4840336134453783,11,9.8e-08,2.3191386480418145e+24
CS_thermal,4920.0,0.4840336134453783,0,8.166666666666667e-09,4.806394185163124e+18
CS_thermal,4920.0,0.4840336134453783,1,1.0236517085738568e-08,1.2116332735927255e+19
CS_thermal,4920.0,0.4840336134453783,2,1.2830973311830731e-08,3.01804884330621e+19
CS_thermal,4920.0,0.4840336134453783,3,1.6082997248964597e-08,7.547573068611574e+19
CS_thermal,4920.0,0.4840336134453783,4,2.0159250138234185e-08,1.8985111376444264e+20
CS_thermal,4920.0,0.4840336134453783,5,2.526863369090349e-08,4.816783655772619e+20
CS_thermal,4920.0,0.4840336134453783,6,3.167299598084116e-08,1.2380449135241997e+21
CS_thermal,4920.0,0.4840336134453783,7,3.970055075686648e-08,3.2467296363116495e+21
CS_thermal,4920.0,0.4840336134453783,8,4.976269789419122e-08,8.795760725419091e+21
CS_thermal,4920.0,0.4840336134453783,9,6.237510700730634e-08,2.521168934672052e+22
CS_thermal,4920.0,0.4840336134453783,10,7.818414472715056e-08,8.07718808695645e+22
CS_thermal,4920.0,0.4840336134453783,11,9.8e-08,4.0106109169620175e+23
CS_thermal,5040.0,0.4840336134453783,0,8.166666666666667e-09,1.654429727038636e+18
CS_thermal,5040.0,0.4840336134453783,1,1.0236517085738568e-08,4.1586956565132196e+18
CS_thermal,5040.0,0.4840336134453783,2,1.2830973311830731e-08,1.0345949377756006e+19
CS_thermal,5040.0,0.4840336134453783,3,1.6082997248964597e-08,2.582639894822972e+19
CS_thermal,5040.0,0.4840336134453783,4,2.0159250138234185e-08,6.479098513043328e+19
CS_thermal,5040.0,0.4840336134453783,5,2.526863369090349e-08,1.6373504573624477e+20
CS_thermal,5040.0,0.4840336134453783,6,3.167299598084116e-08,4.183285778523844e+20
CS_thermal,5040.0,0.4840336134453783,7,3.970055075686648e-08,1.0868211009951055e+21
CS_thermal,5040.0,0.4840336134453783,8,4.976269789419122e-08,2.899430966782555e+21
CS_thermal,5040.0,0.4840336134453783,9,6.237510700730634e-08,8.087031434703789e+21
CS_thermal,5040.0,0.4840336134453783,10,7.818414472715056e-08,2.4493777313964906e+22
CS_thermal,5040.0,0.4840336134453783,11,9.8e-08,9.802461115747408e+22
CS_thermal,5160.0,0.4840336134453783,0,8.166666666666667e-09,5.862340285650614e+17
CS_thermal,5160.0,0.4840336134453783,1,1.0236517085738568e-08,1.470033598382361e+18
CS_thermal,5160.0,0.4840336134453783,2,1.2830973311830731e-08,3.653283322955419e+18
CS_thermal,5160.0,0.4840336134453783,3,1.6082997248964597e-08,9.105721153617211e+18
CS_thermal,5160.0,0.4840336134453783,4,2.0159250138234185e-08,2.279278348060733e+19
CS_thermal,5160.0,0.4840336134453783,5,2.526863369090349e-08,5.741094913654935e+19
CS_thermal,5160.0,0.4840336134453783,6,3.167299598084116e-08,1.4595614725514204e+20
CS_thermal,5160.0,0.4840336134453783,7,3.970055075686648e-08,3.7631515506229346e+20
CS_thermal,5160.0,0.4840336134453783,8,4.976269789419122e-08,9.917368875827893e+20
CS_thermal,5160.0,0.4840336134453783,9,6.237510700730634e-08,2.7088917672734847e+21
CS_thermal,5160.0,0.4840336134453783,10,7.818414472715056e-08,7.882614114902994e+21
CS_thermal,5160.0,0.4840336134453783,11,9.8e-08,2.787273528893457e+22
CS_thermal,5280.0,0.4840336134453783,0,8.166666666666667e-09,2.136078823795854e+17
CS_thermal,5280.0,0.4840336134453783,1,1.0236517085738568e-08,5.3453884565347616e+17
CS_thermal,5280.0,0.4840336134453783,2,1.2830973311830731e-08,1.3272363179060654e+18
CS_thermal,5280.0,0.4840336134453783,3,1.6082997248964597e-08,3.3038440155284547e+18
CS_thermal,5280.0,0.4840336134453783,4,2.0159250138234185e-08,8.254443930812317e+18
CS_thermal,5280.0,0.4840336134453783,5,2.526863369090349e-08,2.0734214652910096e+19
CS_thermal,5280.0,0.4840336134453783,6,3.167299598084116e-08,5.249637657867054e+19
CS_thermal,5280.0,0.4840336134453783,7,3.970055075686648e-08,1.3450464352390069e+20
CS_thermal,5280.0,0.4840336134453783,8,4.976269789419122e-08,3.509908429862805e+20
CS_thermal,5280.0,0.4840336134453783,9,6.237510700730634e-08,9.431374747306552e+20
CS_thermal,5280.0,0.4840336134453783,10,7.818414472715056e-08,2.6640255409005506e+21
CS_thermal,5280.0,0.4840336134453783,11,9.8e-08,8.693752760785048e+21
CS_thermal,5400.0,0.4840336134453783,0,8.166666666666667e-09,7.995284897024131e+16
CS_thermal,5400.0,0.4840336134453783,1,1.0236517085738568e-08,1.9972559391741702e+17
CS_thermal,5400.0,0.4840336134453783,2,1.2830973311830731e-08,4.955342186414009e+17
CS_thermal,5400.0,0.4840336134453783,3,1.6082997248964597e-08,1.232168510203327e+18
CS_thermal,5400.0,0.4840336134453783,4,2.0159250138234185e-08,3.0736134643244764e+18
CS_thermal,5400.0,0.4840336134453783,5,2.526863369090349e-08,7.702653258731788e+18
CS_thermal,5400.0,0.4840336134453783,6,3.167299598084116e-08,1.9435126257912218e+19
CS_thermal,5400.0,0.4840336134453783,7,3.970055075686648e-08,4.953808729440208e+19
CS_thermal,5400.0,0.4840336134453783,8,4.976269789419122e-08,1.2823192845752104e+20
CS_thermal,5400.0,0.4840336134453783,9,6.237510700730634e-08,3.400934302887142e+20
CS_thermal,5400.0,0.4840336134453783,10,7.818414472715056e-08,9.390126810504431e+20
CS_thermal,5400.0,0.4840336134453783,11,9.8e-08,2.897736637634054e+21
CS_thermal,5520.0,0.48403361344537843,0,8.166666666666667e-09,3.0710392095251452e+16
CS_thermal,5520.0,0.48403361344537843,1,1.0236517085738568e-08,7.660080196982427e+16
CS_thermal,5520.0,0.48403361344537843,2,1.2830973311830731e-08,1.8992953363765974e+17
CS_thermal,5520.0,0.48403361344537843,3,1.6082997248964597e-08,4.718289084555675e+17
CS_thermal,5520.0,0.48403361344537843,4,2.0159250138234185e-08,1.175379718959956e+18
CS_thermal,5520.0,0.48403361344537843,5,2.526863369090349e-08,2.939783927337962e+18
CS_thermal,5520.0,0.48403361344537843,6,3.167299598084116e-08,7.396117385659857e+18
CS_thermal,5520.0,0.48403361344537843,7,3.970055075686648e-08,1.8770288192210813e+19
CS_thermal,5520.0,0.48403361344537843,8,4.976269789419122e-08,4.8265625251577094e+19
CS_thermal,5520.0,0.48403361344537843,9,6.237510700730634e-08,1.266611803320787e+20
CS_thermal,5520.0,0.48403361344537843,10,7.818414472715056e-08,3.435282496710292e+20
CS_thermal,5520.0,0.48403361344537843,11,9.8e-08,1.0175971829036754e+21
CS_thermal,5640.0,0.48403361344537865,0,8.166666666666667e-09,1.2093538614431592e+16
CS_thermal,5640.0,0.48403361344537865,1,1.0236517085738568e-08,3.0126044903374116e+16
CS_thermal,5640.0,0.48403361344537865,2,1.2830973311830731e-08,7.465534737514885e+16
CS_thermal,5640.0,0.48403361344537865,3,1.6082997248964597e-08,1.8531355913581066e+17
CS_thermal,5640.0,0.48403361344537865,4,2.0159250138234185e-08,4.6110656553640365e+17
CS_thermal,5640.0,0.48403361344537865,5,2.526863369090349e-08,1.1513629211817957e+18
CS_thermal,5640.0,0.48403361344537865,6,3.167299598084116e-08,2.8895809641985326e+18
CS_thermal,5640.0,0.48403361344537865,7,3.970055075686648e-08,7.306623405671866e+18
CS_thermal,5640.0,0.48403361344537865,8,4.976269789419122e-08,1.8684321079080186e+19
CS_thermal,5640.0,0.48403361344537865,9,6.237510700730634e-08,4.860883848760111e+19
CS_thermal,5640.0,0.48403361344537865,10,7.818414472715056e-08,1.2996884510896285e+20
CS_thermal,5640.0,0.48403361344537865,11,9.8e-08,3.732267521981798e+20
CS_thermal,5760.0,0.4840336134453791,0,8.166666666666667e-09,4877949393495902.0
CS_thermal,5760.0,0.4840336134453791,1,1.0236517085738568e-08,1.2137931341490824e+16
CS_thermal,5760.0,0.4840336134453791,2,1.2830973311830731e-08,3.00647038985068e+16
CS_thermal,5760.0,0.4840336134453791,3,1.6082997248964597e-08,7.457727025654539e+16
CS_thermal,5760.0,0.4840336134453791,4,2.0159250138234185e-08,1.8538418479070835e+17
CS_thermal,5760.0,0.4840336134453791,5,2.526863369090349e-08,4.622352873219985e+17
CS_thermal,5760.0,0.4840336134453791,6,3.167299598084116e-08,1.1576536523452283e+18
CS_thermal,5760.0,0.4840336134453791,7,3.970055075686648e-08,2.918225388543534e+18
CS_thermal,5760.0,0.4840336134453791,8,4.976269789419122e-08,7.427796560400835e+18
CS_thermal,5760.0,0.4840336134453791,9,6.237510700730634e-08,1.918567308281122e+19
CS_thermal,5760.0,0.4840336134453791,10,7.818414472715056e-08,5.070788345587775e+19
CS_thermal,5760.0,0.4840336134453791,11,9.8e-08,1.4213717814663483e+20
CS_thermal,5880.0,0.4840336134453802,0,8.166666666666667e-09,2013507876477698.8
CS_thermal,5880.0,0.4840336134453802,1,1.0236517085738568e-08,5005472907495856.0
CS_thermal,5880.0,0.4840336134453802,2,1.2830973311830731e-08,1.2393081111068202e+16
CS_thermal,5880.0,0.4840336134453802,3,1.6082997248964597e-08,3.0723684369140464e+16
CS_thermal,5880.0,0.4840336134453802,4,2.0159250138234185e-08,7.630825713533792e+16
CS_thermal,5880.0,0.4840336134453802,5,2.526863369090349e-08,1.900332358016962e+17
CS_thermal,5880.0,0.4840336134453802,6,3.167299598084116e-08,4.750829039701264e+17
CS_thermal,5880.0,0.4840336134453802,7,3.970055075686648e-08,1.194449286839526e+18
CS_thermal,5880.0,0.4840336134453802,8,4.976269789419122e-08,3.0283246166263875e+18
CS_thermal,5880.0,0.4840336134453802,9,6.237510700730634e-08,7.775186430784804e+18
CS_thermal,5880.0,0.4840336134453802,10,7.818414472715056e-08,2.0355411721705476e+19
CS_thermal,5880.0,0.4840336134453802,11,9.8e-08,5.597025113728127e+19
CS_thermal,6000.0,0.48403361344538287,0,8.166666666666667e-09,849834582215807.8
CS_thermal,6000.0,0.48403361344538287,1,1.0236517085738568e-08,2110893005278150.2
CS_thermal,6000.0,0.48403361344538287,2,1.2830973311830731e-08,5224519551876499.0
CS_thermal,6000.0,0.48403361344538287,3,1.6082997248964597e-08,1.2945520417960512e+16
CS_thermal,6000.0,0.48403361344538287,4,2.0159250138234185e-08,3.2129220257666776e+16
CS_thermal,6000.0,0.48403361344538287,5,2.526863369090349e-08,7.992812471763205e+16
CS_thermal,6000.0,0.48403361344538287,6,3.167299598084116e-08,1.9951389355668272e+17
CS_thermal,6000.0,0.48403361344538287,7,3.970055075686648e-08,5.004891029229051e+17
CS_thermal,6000.0,0.48403361344538287,8,4.976269789419122e-08,1.2646733422905083e+18
CS_thermal,6000.0,0.48403361344538287,9,6.237510700730634e-08,3.230642448157288e+18
CS_thermal,6000.0,0.48403361344538287,10,7.818414472715056e-08,8.391277161030606e+18
CS_thermal,6000.0,0.48403361344538287,11,9.8e-08,2.2716664787079397e+19
CS_thermal,6120.0,0.4840336134453891,0,8.166666666666667e-09,366462400063133.1
CS_thermal,6120.0,0.4840336134453891,1,1.0236517085738568e-08,909595970269469.9
CS_thermal,6120.0,0.4840336134453891,2,1.2830973311830731e-08,2250582785615692.2
