candidate_id,rho_target,initial_topology,heating_rate_C_min,peak_T_C,response_class,n_cases,HR_pct_median,PR_difference_median,fine_difference_median
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1400.0,beneficial,2,4.676472966918715,938959.0068886215,0.00711217372036935
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1400.0,harmful,1,-1.0013116870067378,136281.21435778003,0.0005219592792039
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1400.0,neutral,7,-0.231017201412635,217403.4634002242,0.0010563582532835
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1400.0,unattainable,62,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1450.0,beneficial,7,2.448101978907959,696698.8095969307,0.0044099726559826
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1450.0,harmful,7,-1.45907844110591,136397.39720289208,0.0008371498631074
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1450.0,neutral,9,0.3026003772131401,230848.27833623593,0.0009279793778899
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1450.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1500.0,beneficial,10,7.297426607174627,1218754.448714069,0.005361658983174
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1500.0,harmful,12,-2.015422313030882,145232.70540712698,0.0009998566784093499
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1500.0,neutral,14,-0.6869730195756417,423224.247175396,0.0009048184918335
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1400.0,beneficial,2,5.111261170496661,1188378.9903291762,0.0084858345914793
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1400.0,harmful,1,-1.2145256881404825,162755.21844602795,0.0008950137926287
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1400.0,neutral,7,-0.470487452608287,260741.6864564278,0.0012187358254778
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1400.0,unattainable,62,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1450.0,beneficial,8,2.444074733114972,857900.0920316892,0.0058556651845739
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1450.0,harmful,7,-2.350667099354232,162896.17371658378,0.0005017658709834
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1450.0,neutral,8,-0.3090152052294691,271952.83009496937,0.00132744944623285
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1450.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1500.0,beneficial,12,5.850233693365128,1215901.5485662275,0.0059227699855365
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1500.0,harmful,20,-2.190897779293311,195106.36720997246,0.0006847750344207
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1500.0,neutral,4,-0.6867120317926754,511699.01655738655,0.0012834935626052
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1400.0,beneficial,2,5.253008598554871,1243399.2464963663,0.00877171092472915
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1400.0,harmful,1,-1.5193506023357055,168083.107543459,0.0002429688328394
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1400.0,neutral,7,-0.4851181517524929,269507.35097825655,0.0011486319823089
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1400.0,unattainable,62,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1450.0,beneficial,7,2.7620898975485635,892151.4813032232,0.0051833760371564
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1450.0,harmful,8,-1.7509253471885096,169991.8736565736,0.00102019803384835
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1450.0,neutral,8,-0.09321751271172804,406215.3961941411,0.0014665942247589
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1450.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1500.0,beneficial,10,7.726640328839854,1652543.111880072,0.0062911654375202
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1500.0,harmful,20,-2.378922657956948,201456.75574449028,0.00068688241444675
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1500.0,neutral,6,-0.096083393816514,531516.1435049146,0.0019256158698984
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1400.0,beneficial,2,5.283679702143749,1262195.472419656,0.0089634048184632
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1400.0,harmful,1,-1.310185220509903,169866.26997304423,0.000929405129266
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1400.0,neutral,7,-0.5789192755384479,272448.89086258196,0.0015173447151016
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1400.0,unattainable,62,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1450.0,beneficial,7,3.4002606814098937,903715.651784366,0.0053308762290262
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1450.0,harmful,9,-1.7290604434162933,173554.7113074639,0.0008674275452497
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1450.0,neutral,7,-0.0106967184582327,533066.0212831392,0.0014554082721476
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1450.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1500.0,beneficial,10,7.348474424520521,1680367.529386863,0.0065892160746867
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1500.0,harmful,22,-2.122981729520363,207670.66286583984,0.0009166147321026
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1500.0,neutral,4,0.13258637761995884,719669.9772256485,0.0034012840678348
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,1500.0,unattainable,36,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,1350.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,1400.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,1450.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,1500.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1300.0,neutral,14,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1300.0,unattainable,58,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1350.0,neutral,31,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1350.0,unattainable,41,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1400.0,neutral,44,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1400.0,unattainable,28,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1450.0,neutral,56,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1450.0,unattainable,16,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1500.0,neutral,68,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,1500.0,unattainable,4,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1300.0,neutral,14,0.058086795472131,418754.25586600334,0.0024938467209043
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1300.0,unattainable,58,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1350.0,neutral,31,0.1685615190213727,744418.442087951,0.0026792597109086
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1350.0,unattainable,41,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1400.0,harmful,17,-1.3199871630593758,1548833.6694101775,0.0087978215444832
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1400.0,neutral,24,-0.6459033997543465,424461.74706418917,0.00246581453423765
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1400.0,unattainable,31,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1450.0,harmful,44,-2.509390779089502,1293632.7727224703,0.0044996657032342
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1450.0,neutral,9,-0.9758689567775276,313518.3209696469,0.0013889912804974
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1450.0,unattainable,19,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1500.0,harmful,54,-5.007208480562874,995340.0562171924,0.00431169483979005
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,1500.0,unattainable,18,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1300.0,neutral,14,0.0674816659462898,507719.4476201603,0.00299399586180325
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1300.0,unattainable,58,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1350.0,beneficial,7,1.162124597716767,1704564.0012508128,0.0044593388952161
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1350.0,neutral,24,0.0637630920392486,711148.2155049518,0.0031847537984762
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1350.0,unattainable,41,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1400.0,harmful,28,-1.6667040978164185,1739720.3842306435,0.006376463931844
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1400.0,neutral,13,-0.7516574416879603,376443.5257343607,0.0024938629858264
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1400.0,unattainable,31,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1450.0,harmful,50,-3.5892345991501675,1615137.4072363998,0.0056611495640894
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1450.0,neutral,2,-0.9117012274375688,376721.60085251415,0.0011994153770949
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1450.0,unattainable,20,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1500.0,harmful,54,-6.997579147979616,1291052.0498828562,0.0055492803436331
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,1500.0,unattainable,18,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1300.0,neutral,14,0.06918339463666145,526004.0641697263,0.0030776164268979
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1300.0,unattainable,58,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1350.0,beneficial,9,1.1298193973446669,1787799.970640841,0.0042078016585098
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1350.0,neutral,22,0.0438276875193796,540348.2675940499,0.00318348324581805
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1350.0,unattainable,41,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1400.0,harmful,30,-1.5584657482807973,1799086.5626409124,0.0062105861215262
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1400.0,neutral,11,-0.5774409624626998,389257.9342519414,0.0026678299967976
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1400.0,unattainable,31,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1450.0,harmful,50,-4.0281872011006365,1713199.3832381947,0.0054117047276791
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1450.0,neutral,2,-0.9433063236289952,389553.4217065885,0.0014862088090249
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1450.0,unattainable,20,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1500.0,harmful,54,-7.74997740717899,1360627.295448912,0.00566739505625375
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,1500.0,unattainable,18,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1300.0,neutral,14,0.07408801939253004,532189.6827741932,0.0033774114364244
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1300.0,unattainable,58,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1350.0,beneficial,9,1.2196809572343543,1819221.6726191784,0.0041269646716006
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1350.0,neutral,22,0.03593951252728935,546598.0100667565,0.00295162821605365
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1350.0,unattainable,41,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1400.0,harmful,30,-1.6556994407718126,1830660.7823810836,0.0063716273399927
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1400.0,neutral,11,-0.6099217572208943,393542.6125121084,0.003014975703419
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1400.0,unattainable,31,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1450.0,harmful,50,-4.374270862375933,1747704.6747588688,0.0057221457572538
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1450.0,neutral,2,-0.9501197057088308,393845.3120828687,0.0016366776234029
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1450.0,unattainable,20,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1500.0,harmful,54,-8.16624427324989,1384917.1813546454,0.00588833797969785
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,1500.0,unattainable,18,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,1350.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,1400.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,1450.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,1500.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1300.0,neutral,1,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1300.0,unattainable,71,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1350.0,neutral,13,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1350.0,unattainable,59,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1400.0,neutral,28,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1400.0,unattainable,44,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1450.0,neutral,40,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1450.0,unattainable,32,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1500.0,neutral,52,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,1500.0,unattainable,20,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1350.0,neutral,13,-0.4811689786535134,139342.46351999516,0.0019825009468104
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1350.0,unattainable,59,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1400.0,beneficial,2,1.359719946982742,867378.4189117718,0.00808651026775905
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1400.0,harmful,13,-1.0913750326234104,145292.8028113562,0.0025216922285951
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1400.0,neutral,12,-0.6962826101185711,135737.38803933363,0.002234657270437
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1400.0,unattainable,45,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1450.0,beneficial,2,1.1159059971361531,877886.9100637445,0.0065403063818726
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1450.0,harmful,28,-1.7492028635633856,142674.48048333946,0.00201969524671405
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1450.0,neutral,6,-0.7023851428663433,857768.8564000942,0.0093898429793504
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1450.0,unattainable,36,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1500.0,beneficial,2,1.2123333333093245,880320.1714362069,0.0072996936431553
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1500.0,harmful,38,-3.134896222785476,148850.54074657528,0.0026586239919985
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1500.0,neutral,2,0.314502198136292,876770.2724089581,0.0101521190559322
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,1500.0,unattainable,30,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1350.0,harmful,2,-1.1234003656102665,243435.36727428052,0.00403963893892245
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1350.0,neutral,10,-0.6806431571012896,157690.88391309784,0.00249034586505665
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1350.0,unattainable,60,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1400.0,beneficial,1,1.3713330064799885,1071939.1656081602,0.008037442578952
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1400.0,harmful,21,-1.4037253015660356,167023.34477525903,0.0027283146899924
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1400.0,neutral,5,-0.5513042485201035,1060472.6191287178,0.0109213829216533
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1400.0,unattainable,45,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1450.0,harmful,32,-2.236659084880001,177626.51658638386,0.0030186625040926
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1450.0,neutral,4,0.11455310618080647,1083163.0301319193,0.00971884352361255
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1450.0,unattainable,36,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1500.0,harmful,40,-4.211534636027234,181624.9624953112,0.0034878765221761
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1500.0,neutral,2,-0.3787923458518306,1084541.836817551,0.0078536777715079
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,1500.0,unattainable,30,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1350.0,harmful,2,-1.0904299122137866,251765.59802016144,0.0047121709932725995
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1350.0,neutral,10,-0.6449004300956885,162821.21745631064,0.0022455640221849503
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1350.0,unattainable,60,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1400.0,harmful,19,-1.5155823972986922,172532.07981643747,0.002367437270949
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1400.0,neutral,7,-0.3765737696358192,1106999.9404551366,0.0078325777858953
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1400.0,unattainable,46,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1450.0,harmful,32,-2.5118837755028545,183437.2616336609,0.0029907160776179503
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1450.0,neutral,4,-0.15433892128556753,1127055.7454708577,0.01025553710022715
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1450.0,unattainable,36,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1500.0,harmful,40,-4.492040128841984,187556.7264938037,0.00355032259543655
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1500.0,neutral,2,-0.348909934940055,1127549.9430375327,0.0089093426856226
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,1500.0,unattainable,30,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1350.0,harmful,2,-1.0806559527800026,254550.64199979446,0.0049334034098129
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1350.0,neutral,10,-0.6231279608996088,164542.90500965534,0.0024886644904648
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1350.0,unattainable,60,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1400.0,beneficial,1,1.2460141174537462,1128863.9101823985,0.0084928556026534
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1400.0,harmful,22,-1.429498083359484,174375.99356354852,0.0028437196556092004
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1400.0,neutral,4,-0.6030526519717828,1122607.8303066893,0.01445426652175075
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1400.0,unattainable,45,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1450.0,harmful,32,-2.5994886578835876,185377.1142128716,0.0029474608259343503
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1450.0,neutral,4,-0.2525484060441474,1141895.0627541037,0.0104010530625843
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1450.0,unattainable,36,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1500.0,harmful,40,-4.843772214841325,189536.60213712865,0.0036580778779202
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1500.0,neutral,2,-0.5560154069721214,1142074.865499879,0.009057538581882
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,1500.0,unattainable,30,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,1300.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,1350.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,1400.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,1450.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,1500.0,unattainable,72,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1300.0,neutral,4,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1300.0,unattainable,68,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1350.0,neutral,21,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1350.0,unattainable,51,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1400.0,neutral,35,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1400.0,unattainable,37,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1450.0,neutral,46,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1450.0,unattainable,26,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1500.0,neutral,58,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,1500.0,unattainable,14,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1300.0,neutral,4,0.00910992410020885,267968.82132908795,0.00348230221108925
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1300.0,unattainable,68,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1350.0,beneficial,1,1.188492576302323,1449907.2826060366,0.0077313191220266
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1350.0,neutral,20,-0.26087944765349347,351038.0528934406,0.00245936284379325
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1350.0,unattainable,51,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1400.0,harmful,14,-1.2130642320425018,689322.3406514555,0.0040241499111844
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1400.0,neutral,21,-0.6605202182948535,355332.78658902453,0.0022155453436551
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1400.0,unattainable,37,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1450.0,harmful,38,-1.9167069345350691,522701.8365179792,0.0033821204228751
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1450.0,neutral,4,-0.8756054544775096,1017046.5830454143,0.003174637430084
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1450.0,unattainable,30,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1500.0,harmful,53,-3.4177433362784835,361831.52942039294,0.002693543992084
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,1500.0,unattainable,19,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,1300.0,neutral,4,0.005148869752945299,322947.7889698132,0.00407442468734525
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,1300.0,unattainable,68,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,1350.0,beneficial,1,1.0099775385844616,1864637.193036136,0.0082109258342816
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,1350.0,neutral,20,-0.35430147413087404,424097.01398233697,0.00328574476966165
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,1350.0,unattainable,51,,,
