mode,protocol,t_s,T_C,rho,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
evolving,slow_0p2,298080.0,1018.6,0.7001351574554271,0.5700303780848576,0.08399979794242739,0.0812799974932668,0.012560367435482216,0.06761478562848026,0.022907558363308985,4.717079459520805e-06,0.0,0.0
evolving,slow_0p2,299160.0,1022.2,0.7001509171319544,0.6316841919191576,0.09310226463944167,0.09038054668249375,0.014129067376933972,0.07498909289736967,0.02462745172064244,5.160941354834539e-06,0.0,0.0
evolving,slow_0p2,300240.0,1025.8000000000002,0.7001683756929293,0.6994059758869662,0.1031044258671295,0.10044130905780731,0.015882717232777253,0.08311730613048252,0.02645866489243573,5.644170736320109e-06,0.0,0.0
evolving,slow_0p2,301320.0,1029.4,0.7001876997833802,0.7737252782782672,0.1140856237206711,0.11155733546433184,0.01784179805745602,0.09207125106755731,0.028406975505050686,6.1700912540873675e-06,0.0,0.0
evolving,slow_0p2,302400.0,1033.0,0.7002090705498603,0.8552106635273764,0.1261312187398185,0.1238324614905374,0.02002890766559683,0.10192908835246356,0.030478357557161245,6.742302488609716e-06,0.0,0.0
evolving,slow_0p2,303480.0,1036.6,0.7002326847085302,0.9444718511979324,0.13933295528548695,0.1373800619377516,0.022468963099794157,0.11277582744187206,0.0326789812391251,7.3647042353718815e-06,0.0,0.0
evolving,slow_0p2,304560.0,1040.2,0.7002587556725323,1.0421618948501523,0.15378934136318587,0.15232386532752956,0.025189420805786632,0.12470387874254095,0.03501521224014573,8.04152330634567e-06,0.0,0.0
evolving,slow_0p2,305640.0,1043.8000000000002,0.7002875147399941,1.1489793913104664,0.16960604282652653,0.16879883288696584,0.0282205159029166,0.13781364661157144,0.03749361051349499,8.777343168235759e-06,0.0,0.0
evolving,slow_0p2,306720.0,1047.4,0.7003192123437894,1.2656707091372723,0.1868962918225493,0.18695210676210083,0.03159552203113512,0.15221416602972232,0.04012092846886473,9.577136784075337e-06,0.0,0.0
evolving,slow_0p2,307800.0,1051.0,0.7003541193639335,1.393032223153181,0.20578130926103733,0.2069440325407754,0.03535103335386808,0.16802378594603443,0.042904108559486974,1.04463030786079e-05,0.0,0.0
evolving,slow_0p2,308880.0,1054.6000000000001,0.7003925285032073,1.531912539775363,0.22639074100118398,0.22894926151964937,0.03952727039875616,0.1853709024932641,0.04585028022996944,1.1390707510131507e-05,0.0,0.0
evolving,slow_0p2,309960.0,1058.2,0.7004347557262471,1.6832146955047924,0.24886310735012337,0.25315793852729024,0.04416841152563417,0.20439474548913653,0.048966756188822735,1.2416727303453627e-05,0.0,0.0
evolving,slow_0p2,311040.0,1061.8,0.7004811417619592,1.8478983083148681,0.2733462653577962,0.2797769815172089,0.04932295192295214,0.2252462218688277,0.052261027967355246,1.3531301981912664e-05,0.0,0.0
evolving,slow_0p2,312120.0,1065.4,0.7005320536686516,2.026981658791581,0.29999788327005605,0.30903145957320954,0.05504409215004705,0.24808881994062845,0.05574076072398383,1.4741989932927726e-05,0.0,0.0
evolving,slow_0p2,313200.0,1069.0,0.7005878864607624,2.22154367470596,0.32898592636569124,0.3411660764252491,0.06139015836289512,0.27309957861998396,0.05941378724998404,1.6057031853440162e-05,0.0,0.0
evolving,slow_0p2,314280.0,1072.6000000000001,0.7006490647954697,2.432725789227307,0.3604891532513995,0.3764467670586987,0.06842505648487876,0.3004701260781727,0.06328810112932408,1.7485422051505838e-05,0.0,0.0
evolving,slow_0p2,315360.0,1076.2,0.7007160447167982,2.6617336392016595,0.3946976215204453,0.41516241551409194,0.07621876271107648,0.33040779254125147,0.06737184900137486,1.9036988731235186e-05,0.0,0.0
evolving,slow_0p2,316440.0,1079.8,0.700789315454082,2.9098385658101455,0.43181320149362457,0.4576267025191836,0.08484785286397499,0.36313680229335515,0.07167332187106845,2.0722484563886336e-05,0.0,0.0
evolving,slow_0p2,317520.0,1083.4,0.7008694012707971,3.1783788754824003,0.47205009655378977,0.5041800921704339,0.0943960732493008,0.3988995502760628,0.07620094540634927,2.2553689052471303e-05,0.0,0.0
evolving,slow_0p2,318600.0,1087.0,0.7009568633588235,3.468760814165953,0.5156353683552135,0.5551919674870507,0.10495495579172297,0.43795796903254613,0.08096326915761713,2.454352443582681e-05,0.0,0.0
evolving,slow_0p2,319680.0,1090.6000000000001,0.7010523017721451,3.7824592029508444,0.562809464934676,0.6110629252966197,0.11662448035997393,0.48059499212110485,0.08596895462824958,2.670618715677762e-05,0.0,0.0
evolving,slow_0p2,320760.0,1094.2,0.7011563573928217,4.121017677627555,0.6138267494696422,0.6722272415752636,0.129513787317497,0.5271161205162296,0.09122676211920534,2.9057297244961995e-05,0.0,0.0
evolving,slow_0p2,321840.0,1097.8000000000002,0.7012697139207722,4.486048469044722,0.6689560271186908,0.7391555190551865,0.14374194345585525,0.5778510989253071,0.09674553626420329,3.1614068346717974e-05,0.0,0.0
evolving,slow_0p2,322920.0,1101.4,0.7013930998774897,4.879231655156675,0.7284810670369283,0.8123575296235535,0.15943876458074413,0.6331557093721174,0.10253419016503193,3.439550158236288e-05,0.0,0.0
evolving,slow_0p2,324000.0,1105.0,0.7015272906122438,5.302313809467417,0.7927011162831202,0.892385264763809,0.17674569812112406,0.693413689831005,0.10860168802920243,3.7422606937531404e-05,0.0,0.0
evolving,slow_0p2,325080.0,1108.6000000000001,0.7016731102976348,5.757105964244789,0.8619314019219528,0.9798362080256664,0.1958167692163287,0.7590387861324295,0.11495702620446878,4.071865651467274e-05,0.0,0.0
evolving,slow_0p2,326160.0,1112.2,0.7018314338995152,6.245480800489325,0.9365036171726385,1.0753568442423493,0.2168195937987182,0.8304769457940808,0.12160921249674354,4.430947470098368e-05,0.0,0.0
evolving,slow_0p2,327240.0,1115.8000000000002,0.7020031891043135,6.769368970300652,1.0167663869604895,1.1796464209298843,0.2399364622242421,0.9082086628526472,0.12856724364971783,4.822377117117205e-05,0.0,0.0
evolving,slow_0p2,328320.0,1119.4,0.7021893581846559,7.3307544511297875,1.103085707689293,1.2934609779850386,0.26536549700240203,0.9927514831668306,0.1358400808560821,5.2493523663029355e-05,0.0,0.0
evolving,slow_0p2,329400.0,1123.0,0.7023909797819143,7.93166882560161,1.1958453554661956,1.4176176624237997,0.29332188813148286,1.0846626800169266,0.14343662316186995,5.715441867157501e-05,0.0,0.0
evolving,slow_0p2,330480.0,1126.6000000000001,0.7026091505818945,8.57418437533791,1.2954472563753274,1.5529993454410616,0.32403920944327436,1.1845421101190048,0.15136567861700412,6.224635964055852e-05,0.0,0.0
evolving,slow_0p2,331560.0,1130.2,0.7028450268573514,9.260405872748402,1.4023118117098143,1.7005595594913423,0.35777081919128834,1.2930352603793158,0.15963593301703408,6.781405393324769e-05,0.0,0.0
evolving,slow_0p2,332640.0,1133.8000000000002,0.7030998258483778,9.99246095135497,1.516878170331541,1.8613277733423514,0.3947913478614953,1.4108364958032558,0.16825591607324994,7.390769189172257e-05,0.0,0.0
evolving,slow_0p2,333720.0,1137.4,0.7033748269489877,10.772488933196186,1.6396044395327838,2.036415023086002,0.43539827582700336,1.5386925189063072,0.17723396484116297,8.058373371094891e-05,0.0,0.0
evolving,slow_0p2,334800.0,1141.0,0.7036713726654371,11.602627991597636,1.770967824924185,2.2270199168378846,0.47991360298617586,1.677406050704292,0.18657818423095163,8.790582274016874e-05,0.0,0.0
evolving,slow_0p2,335880.0,1144.6000000000001,0.7039908693090273,12.485000529479525,1.9114646889657378,2.434435030234269,0.5286856118918535,1.8278397428286164,0.1962964044181452,9.594584727584714e-05,0.0,0.0
evolving,slow_0p2,336960.0,1148.2,0.7043347873833554,13.421696657888633,2.061610516795909,2.6600537087490084,0.5820907250683159,1.9909203294506361,0.206396134968825,0.00010478517704460686,0.0,0.0
evolving,slow_0p2,338040.0,1151.8000000000002,0.7047046616232944,14.414755667068329,2.221939776996892,2.9053772911838758,0.6405354561880415,2.1676430264239284,0.21688451549140794,0.00011451610553331735,0.0,0.0
evolving,slow_0p2,339120.0,1155.4,0.7051020906404281,15.466145393663357,2.3930056638646637,3.17202276629269,0.7044584535019178,2.3590761832628595,0.22776826262683475,0.0001252435352795039,0.0,0.0
evolving,slow_0p2,340200.0,1159.0,0.7055287361273508,16.577739403171538,2.5753797066346764,3.461730871218531,0.7743326323393717,2.5663661911533473,0.23905361319138516,0.00013708695039883797,0.0,0.0
evolving,slow_0p2,341280.0,1162.6000000000001,0.705986321571229,17.751291927082743,2.7696512299513416,3.7763746360534363,0.8506673915655241,2.7907426469932837,0.25074626329160743,0.00015018272925349554,0.0,0.0
evolving,slow_0p2,342360.0,1166.2,0.7064766304254242,18.988410519895503,2.9764266486695385,4.117968373143717,0.9340109065424307,3.033523769322625,0.2628513032397618,0.0001646868605674382,0.0,0.0
evolving,slow_0p2,343440.0,1169.8000000000002,0.7070015036869117,20.290526432947157,3.1963285788458813,4.488677102485432,1.0249524883222205,3.296122056728239,0.2753731481110683,0.00018077813885198824,0.0,0.0
evolving,slow_0p2,344520.0,1173.4,0.7075628368268143,21.65886274028269,3.42999474552766,4.89082639537307,1.1241249954270431,3.5800501726729728,0.28831546380174056,0.0001986619301803656,0.0,0.0
evolving,slow_0p2,345600.0,1177.0,0.7081625760217527,23.094400297092587,3.678076666689386,5.32691260701332,1.2322072805597155,3.8869270324373972,0.3016810884698625,0.00021857461770735694,0.0,0.0
evolving,slow_0p2,346680.0,1180.6000000000001,0.7088027136350301,24.597841663931867,3.9412380914153142,5.7996134546743,1.349926649846676,4.218484057672823,0.3154719492702604,0.00024078885855742117,0.0,0.0
evolving,slow_0p2,347760.0,1184.2,0.7094852828990914,26.16957319021883,4.2201531691997385,6.311798880640109,1.4780613066426638,4.576571551606099,0.32968897433055744,0.0002656198106392486,0.0,0.0
evolving,slow_0p2,348840.0,1187.8000000000002,0.7102123517543677,27.809625518401358,4.515504326053171,6.866542118232103,1.6174427454138693,4.963165132812921,0.3443319999590973,0.00029343252060682565,0.0,0.0
evolving,slow_0p2,349920.0,1191.4,0.7109860158047074,29.51763284544288,4.827979821986285,7.4671308538426295,1.7689580536500509,5.380372147251874,0.35939967312728677,0.00032465070381776856,0.0,0.0
evolving,slow_0p2,351000.0,1195.0,0.7118083903562644,31.2927913603712,5.158270963421633,8.11707834763775,1.9335520710187848,5.8304379564418705,0.3748893493298193,0.00035976719524808684,0.0,0.0
evolving,slow_0p2,352080.0,1198.6000000000001,0.7126816015150879,33.13381736460718,5.507068943182722,8.8201343395743,2.112229344943632,6.315751973727079,0.39079698599663626,0.00039935640874011897,0.0,0.0
evolving,slow_0p2,353160.0,1202.2,0.7136077763288938,35.038905674321235,5.875061279969233,9.580295524863027,2.306055810349599,6.838853289937474,0.40711703171133573,0.0004440892129082907,0.0,0.0
evolving,slow_0p2,354240.0,1205.8000000000002,0.7145890319706523,37.00568899928526,6.262927828679242,10.401815333135742,2.5161601083620684,7.4024356937964395,0.42384231158194435,0.0004947507181913642,0.0,0.0
evolving,slow_0p2,355320.0,1209.4,0.7156274639757945,39.031199088235205,6.671336332628836,11.289212687465007,2.743734444177915,8.009351850513859,0.4409639092120991,0.0005522615741627723,0.0,0.0
evolving,slow_0p2,356400.0,1213.0,0.7167251335610133,41.11183052369893,7.1009374886913,12.247279352144394,2.9900348680803654,8.662616353486731,0.45847104583364007,0.0006177035031941924,0.0,0.0
evolving,slow_0p2,357480.0,1216.6000000000001,0.7178840540707527,43.24330813606913,7.552359496683849,13.281085400899618,3.2563808456100123,9.36540730828876,0.47635095728469906,0.0006923499505916859,0.0,0.0
evolving,slow_0p2,358560.0,1220.2,0.7191061766174482,45.42065908334619,8.026202065023995,14.395982249168107,3.5441539632510564,10.121066044603118,0.49458876965069376,0.0007777029179800159,0.0,0.0
evolving,slow_0p2,359640.0,1223.8000000000002,0.7203933750031484,47.63819070490566,8.523029845823743,15.597602594587624,3.854795594726913,10.933094479983064,0.5131673745268522,0.0008755372726450718,0.0,0.0
evolving,slow_0p2,360720.0,1227.4,0.7217474300330557,49.88947529987801,9.043365274251258,16.891856498441157,4.189803330297605,11.805149579049708,0.5320673050099173,0.0009879540986160776,0.0,0.0
evolving,slow_0p2,361800.0,1231.0,0.7231700133553239,52.16734299808905,9.587680789245638,18.284922717389215,4.550725947593739,12.741034262943105,0.5512666136800043,0.0011174449847051267,0.0,0.0
evolving,slow_0p2,362880.0,1234.6000000000001,0.7246626709856561,54.46388387868671,10.156390415593556,19.78323425972967,4.939156677930116,13.744684026905217,0.5707407539897865,0.0012669695412713025,0.0,0.0
evolving,slow_0p2,363960.0,1238.2,0.7262268066992152,56.77046044356462,10.749840691068206,21.39345699466399,5.356724497314723,14.820148419695416,0.5904624666337434,0.001440048913540483,0.0,0.0
evolving,slow_0p2,365040.0,1241.8000000000002,0.7278636654953682,59.077731464851546,11.36830092687975,23.122459988432624,5.805083147300957,15.971566428690126,0.6104016726219171,0.0016408786290251025,0.0,0.0
evolving,slow_0p2,366120.0,1245.4,0.7295743173619922,61.37568809438178,12.011952795211037,24.977276080661323,6.285897568472576,17.203134701483048,0.6305253749268911,0.0018744647958273202,0.0,0.0
evolving,slow_0p2,367200.0,1249.0,0.7313596415845975,63.65370294569746,12.680879244240403,26.96505105220733,6.8008274100448025,18.519067422220843,0.6507975707061949,0.0021467884748728634,0.0,0.0
evolving,slow_0p2,368280.0,1252.6000000000001,0.7332203118603674,65.90059263482067,13.375052748917343,29.092979578287395,7.351507264474786,19.923546553805437,0.671179176221292,0.0024650040012159403,0.0,0.0
evolving,slow_0p2,369360.0,1256.2,0.7351567824874294,68.10469399595307,14.094322915035454,31.368226016038737,7.939523268166965,21.420661062301125,0.6916279666762203,0.0028376781470082573,0.0,0.0
evolving,slow_0p2,370440.0,1259.8000000000002,0.7371692759042903,70.25395387575975,14.83840346500944,33.79782795478861,8.566385710809753,23.014333666288973,0.7120985332821712,0.0032750783207984627,0.0,0.0
evolving,slow_0p2,371520.0,1263.4,0.7392577718524658,72.33603206099598,15.606858646429782,36.388580374191854,9.233497309540443,24.708233612887543,0.7325422599177082,0.00378951950198034,0.0,0.0
evolving,slow_0p2,372600.0,1267.0,0.7414219984261939,74.3384165176209,16.39908911917546,39.14689822761596,9.942116833451836,26.505673987907084,0.7529073218001144,0.0043957813288178485,0.0,0.0
evolving,slow_0p2,373680.0,1270.6000000000001,0.7436614252560906,76.24854972651232,17.214317393875035,42.07865531729071,10.693317812876398,28.409492137451753,0.7731387086143608,0.005111608699536081,0.0,0.0
evolving,slow_0p2,374760.0,1274.2,0.7459752590483639,78.05396450528016,18.051572914124225,45.188997479765504,11.487942140858802,30.421911932922857,0.7931782745686,0.005958311402506694,0.0,0.0
evolving,slow_0p2,375840.0,1277.8000000000002,0.7483624416676604,79.7424273232008,18.9096768974059,48.48212838560771,12.3265484761282,32.54438687486667,0.8129648178676196,0.006961480639309028,0.0,0.0
evolving,slow_0p2,376920.0,1281.4,0.7508216509100174,81.30208676413406,19.787227075464717,51.96106671094201,13.209355492905052,34.77742343069205,0.8324341921283501,0.008151842792415254,0.0,0.0
evolving,slow_0p2,378000.0,1285.0,0.7533513040633698,82.72162448804475,20.68258250430584,55.6273740990587,14.136180198332424,37.120384566673515,0.8515194523177825,0.009566273328564332,0.0,0.0
evolving,slow_0p2,379080.0,1288.6000000000001,0.7559495642975873,83.99040580248752,21.59384864734399,59.480854239179145,15.106371758331418,39.57127419689082,0.8701510378851983,0.011248996178503673,0.0,0.0
evolving,slow_0p2,380160.0,1292.2,0.7586143498654528,85.09862679657434,22.518862972827584,63.51922458831459,16.11874154174767,42.12650426123758,0.8882569959007434,0.013252996082403757,0.0,0.0
evolving,slow_0p2,381240.0,1295.8000000000002,0.7613433460320436,86.03745492392656,23.455181348692623,67.73776378983203,17.171490414010567,44.78064738814659,0.9057632472077253,0.015641672934225175,0.0,0.0
evolving,slow_0p2,382320.0,1299.4,0.7641340195846129,86.79915995646274,24.400065564540267,72.12893973029327,18.262134686366096,47.526179614475254,0.9225938988498381,0.018490767675337853,0.0,0.0
evolving,slow_0p2,383400.0,1303.0,0.7669836357105118,87.37723237104441,25.350472361339925,76.68202544190973,19.387432553146418,50.35321943133182,0.938671606337569,0.02189058820702023,0.0,0.0
evolving,slow_0p2,384480.0,1306.6000000000001,0.7698892769692168,87.76648647379773,26.303044404288233,81.38271269710776,20.543313321216502,53.24927148707756,0.9539179896475313,0.025948560362192227,0.0,0.0
evolving,slow_0p2,385560.0,1310.2,0.7728478640285111,87.96314590425271,27.254103692180685,86.21273611804105,21.724812240618885,56.19898556635176,0.9682541071647026,0.030792122237795563,0.0,0.0
evolving,slow_0p2,386640.0,1313.8000000000002,0.7758561777864574,87.96490957932065,28.19964795631088,91.1495238579271,22.926014264037924,59.18394389921648,0.981600992016188,0.03657196894674912,0.0,0.0
evolving,slow_0p2,387720.0,1317.4,0.7789108824620407,87.77099661645231,29.135350661284775,96.16589426828699,24.14001056667045,62.18249231449219,0.9938802553199476,0.04346563767085434,0.0,0.0
evolving,slow_0p2,388800.0,1321.0,0.7820085492098464,87.3821692931305,30.056565276455053,101.22982124558425,25.358872108922235,65.16963305974133,1.0050147606696065,0.05168139814138841,0.0,0.0
evolving,slow_0p2,389880.0,1324.6000000000001,0.7851456797991353,86.8007336306027,30.958334536194386,106.30429387635564,26.573644872753423,68.11699903224083,1.0149293735607272,0.06146237957069487,0.0,0.0
evolving,slow_0p2,390960.0,1328.2,0.7883187298958821,86.030517707886,31.83540544528986,111.34729821791937,27.774371588876708,70.99293040740531,1.0235517882823022,0.07309081986636405,0.0,0.0
evolving,slow_0p2,392040.0,1331.8000000000002,0.7915241314979984,85.07682829344125,32.68225080654647,116.31195013599867,28.950144728316445,73.76267486942365,1.0308134328893022,0.08689226524896086,0.0,0.0
evolving,slow_0p2,393120.0,1335.4,0.7947583140987264,83.9463868066944,33.49309804454506,121.14680759201478,30.089195185740877,76.38873146769279,1.0366504500900924,0.10323947747027686,0.0,0.0
evolving,slow_0p2,394200.0,1339.0,0.7980177241903048,82.6472459756625,34.261966064819134,125.79638813384736,31.179020363286593,78.83135516645712,1.0410047481094538,0.12255572233989229,0.0,0.0
evolving,slow_0p2,395280.0,1342.6000000000001,0.801298842768225,81.18868883367668,34.982710813412574,130.20191213268532,32.20655421349253,81.0492340955873,1.043825110769383,0.1453170199970949,0.0,0.0
evolving,slow_0p2,396360.0,1346.2,0.8045982005542094,79.58111189919288,35.649080079791275,134.30228417165344,33.15838018267431,83.00034412739754,1.045068350202752,0.17205284017270173,0.0,0.0
