mode,protocol,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,C_GBseg,C_TJ,f_clean_GB,GBseg_mean_nm,TJ_mean_nm,iso_mean_nm,E_G,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
evolving,fast_20,1487.9999999999739,520.9999999999912,0.7,150.0,0.5999999999999983,0.30000000000000154,0.1,0.405762818226181,0.4774878866292407,0.594237181773819,41.77656829534899,41.776568295348326,41.776568295348305,2.8529049765928787,26666666.666666668,10820341.819364827,12733010.310113085,15846324.84730184,2666666.6666666674,46809837.81428938,8.087619998415153e-12,1.1896545245895289e-12,3.3250496609098087e-12,2.4787882946373084e-14,3.3001960128041243e-12,3.1224879009954857e-10,8.512325588516504e-15,0.0,0.0
evolving,fast_20,1499.9999999999725,524.9999999999908,0.7000000000000001,150.0,0.599999999999998,0.300000000000002,0.1,0.4057628182261792,0.47748788662924113,0.5942371817738208,41.776568295349165,41.776568295348326,41.776568295348305,2.852821415119381,26666666.666666668,10820341.819364779,12733010.310113097,15846324.84730189,2666666.666666668,46809837.81428938,1.1232136769178672e-11,1.6521995755093004e-12,4.538844390151145e-12,3.526771443799164e-14,4.503478746697687e-12,3.9657972512753683e-10,1.1060368975390486e-14,0.0,0.0
evolving,fast_20,1511.9999999999711,528.9999999999903,0.7000000000000001,150.0,0.5999999999999974,0.3000000000000026,0.1,0.405762818226177,0.4774878866292417,0.594237181773823,41.77656829534939,41.77656829534833,41.776568295348305,2.852732767778664,26666666.666666668,10820341.819364721,12733010.310113112,15846324.847301947,2666666.666666668,46809837.81428937,1.5548235313985982e-11,2.287079325474182e-12,6.176530665944068e-12,5.000139289821301e-14,6.126384029593939e-12,5.024865083667341e-10,1.4333651405619403e-14,0.0,0.0
evolving,fast_20,1523.9999999999698,532.9999999999899,0.7,150.0,0.5999999999999966,0.3000000000000033,0.1,0.4057628182261742,0.47748788662924235,0.5942371817738258,41.77656829534968,41.77656829534834,41.776568295348305,2.8526387871978325,26666666.666666668,10820341.819364646,12733010.31011313,15846324.847302021,2666666.6666666674,46809837.81428936,2.145349486460855e-11,3.1557179045186048e-12,8.379461783959655e-12,7.064419244971061e-14,8.308603017557624e-12,6.351815059945387e-10,1.8527924741596467e-14,0.0,0.0
evolving,fast_20,1535.9999999999684,536.9999999999894,0.7,150.0,0.5999999999999956,0.30000000000000426,0.10000000000000002,0.40576281822617066,0.47748788662924324,0.5942371817738293,41.77656829535005,41.776568295348355,41.776568295348305,2.8525392174418265,26666666.666666668,10820341.819364551,12733010.310113154,15846324.847302116,2666666.6666666674,46809837.814289354,2.9507604100761795e-11,4.340443138420227e-12,1.133390397402616e-11,9.946782459240593e-14,1.1234120374392844e-11,8.010615818998507e-10,2.3888890729078982e-14,0.0,0.0
evolving,fast_20,1547.999999999967,540.999999999989,0.7000000000000001,150.0,0.5999999999999944,0.30000000000000543,0.1,0.40576281822616633,0.47748788662924446,0.5942371817738337,41.776568295350486,41.77656829534836,41.776568295348305,2.8524337938766817,26666666.666666668,10820341.819364436,12733010.310113186,15846324.847302232,2666666.666666668,46809837.81428935,4.045843816549776e-11,5.951264281809565e-12,1.5284600617523115e-11,1.3957972749137588e-13,1.514455795125423e-11,1.0079601514761401e-09,3.0724206832189325e-14,0.0,0.0
evolving,fast_20,1559.9999999999657,544.9999999999885,0.7,150.0,0.599999999999993,0.300000000000007,0.10000000000000002,0.4057628182261608,0.4774878866292459,0.5942371817738392,41.77656829535104,41.77656829534837,41.776568295348305,2.8523222430365487,26666666.666666668,10820341.819364289,12733010.310113225,15846324.84730238,2666666.6666666674,46809837.81428934,5.530233434277564e-11,8.134738314133312e-12,2.0552219405941336e-11,1.9521671243515141e-13,2.035632655075064e-11,1.2654491827349613e-09,3.941819859276603e-14,0.0,0.0
evolving,fast_20,1571.9999999999643,548.9999999999881,0.7000000000000001,150.0,0.5999999999999911,0.3000000000000089,0.10000000000000005,0.405762818226154,0.4774878866292477,0.594237181773846,41.776568295351744,41.77656829534838,41.776568295348305,2.852204282494686,26666666.666666668,10820341.819364108,12733010.310113272,15846324.84730256,2666666.666666668,46809837.814289324,7.536271277163038e-11,1.1085534712523967e-11,2.7555732603154255e-11,2.7213694129445936e-13,2.728261177318334e-11,1.5852002984397539e-09,5.0449847811522126e-14,0.0,0.0
evolving,fast_20,1583.999999999963,552.9999999999876,0.7000000000000002,150.0,0.5999999999999888,0.30000000000001126,0.10000000000000005,0.4057628182261457,0.4774878866292499,0.5942371817738543,41.7765682953526,41.77656829534842,41.776568295348305,2.852079620738535,26666666.666666668,10820341.819363885,12733010.310113331,15846324.847302783,2666666.6666666684,46809837.8142893,1.0239233221452391e-10,1.5061476840676714e-11,3.684104788479745e-11,3.781415374818763e-13,3.646147985500152e-11,1.981415670698458e-09,6.44147368669995e-14,0.0,0.0
evolving,fast_20,1595.9999999999616,556.9999999999872,0.7000000000000002,150.0,0.5999999999999857,0.3000000000000142,0.10000000000000005,0.40576281822613514,0.4774878866292527,0.5942371817738649,41.776568295353655,41.77656829534843,41.776568295348305,2.8519479570490787,26666666.666666668,10820341.819363603,12733010.310113406,15846324.847303065,2666666.6666666684,46809837.81428928,1.3870591128228203e-10,2.040304996731901e-11,4.911753828414486e-11,5.237665786654411e-13,4.8591710925826336e-11,2.4713411711538346e-09,8.205176041641958e-14,0.0,0.0
evolving,fast_20,1607.9999999999602,560.9999999999867,0.7000000000000002,150.0,0.599999999999982,0.30000000000001786,0.10000000000000007,0.40576281822612226,0.47748788662925623,0.5942371817738777,41.77656829535498,41.77656829534848,41.776568295348305,2.8518089813845884,26666666.666666668,10820341.81936326,12733010.3101135,15846324.847303407,2666666.666666669,46809837.814289264,1.8735165472597679e-10,2.7558632054658197e-11,6.530452873665263e-11,7.231983579652875e-13,6.457836380850712e-11,3.0758762772577626e-09,1.0427556980898175e-13,0.0,0.0
evolving,fast_20,1619.9999999999588,564.9999999999862,0.7000000000000002,150.0,0.5999999999999774,0.3000000000000225,0.10000000000000007,0.4057628182261064,0.47748788662926056,0.5942371817738936,41.77656829535658,41.776568295348525,41.776568295348305,2.851662374268852,26666666.666666668,10820341.819362838,12733010.310113616,15846324.84730383,2666666.6666666693,46809837.81428923,2.523324908115876e-10,3.7117036835804615e-11,8.659030065709351e-11,9.954803538185657e-13,8.559056470606476e-11,3.820297573506359e-09,1.3221589651117167e-13,0.0,0.0
evolving,fast_20,1631.9999999999575,568.9999999999858,0.7000000000000004,150.0,0.5999999999999717,0.3000000000000282,0.10000000000000012,0.40576281822608673,0.4774878866292659,0.5942371817739133,41.776568295358565,41.776568295348596,41.776568295348305,2.851507806684017,26666666.666666668,10820341.819362313,12733010.310113758,15846324.847304355,2666666.6666666702,46809837.81428919,3.3889065746321325e-10,4.9849375226778585e-11,1.1450679543499154e-10,1.3661002207787947e-12,1.1313461147375369e-10,4.735115365415201e-09,1.6726511295576905e-13,0.0,0.0
evolving,fast_20,1643.9999999999561,572.9999999999853,0.7000000000000004,150.0,0.5999999999999646,0.3000000000000353,0.10000000000000016,0.40576281822606264,0.47748788662927244,0.5942371817739374,41.776568295360995,41.77656829534865,41.776568295348305,2.851344939968081,26666666.666666668,10820341.81936167,12733010.310113933,15846324.847304998,2666666.666666671,46809837.81428915,4.5387280360344325e-10,6.676276018178296e-11,1.510239573279254e-10,1.8690704316478766e-12,1.4914621915056087e-10,5.8570859873518245e-09,2.1113563734627575e-13,0.0,0.0
evolving,fast_20,1655.9999999999548,576.9999999999849,0.7000000000000006,150.0,0.5999999999999558,0.300000000000044,0.10000000000000019,0.4057628182260331,0.47748788662928066,0.5942371817739669,41.77656829536396,41.776568295348746,41.776568295348305,2.85117342571709,26666666.666666668,10820341.819360884,12733010.31011415,15846324.847305784,2666666.6666666726,46809837.81428909,6.061971582922411e-10,8.916902528778808e-11,1.9866858545084073e-10,2.54964836827262e-12,1.9610662907891297e-10,7.230405881896357e-09,2.6592907862020606e-13,0.0,0.0
evolving,fast_20,1667.9999999999534,580.9999999999844,0.7000000000000008,150.0,0.5999999999999449,0.3000000000000548,0.10000000000000027,0.4057628182259969,0.47748788662929076,0.5942371817740031,41.77656829536761,41.77656829534885,41.776568295348305,2.8509929056920726,26666666.666666668,10820341.819359919,12733010.310114421,15846324.847306749,2666666.6666666744,46809837.81428904,8.074497584682577e-10,1.1877242733095957e-10,2.60673698609752e-10,3.467882414643193e-12,2.571883967104539e-10,8.908117512244432e-09,3.3421935530356083e-13,0.0,0.0
evolving,fast_20,1679.999999999952,584.999999999984,0.7000000000000011,150.0,0.5999999999999315,0.30000000000006805,0.10000000000000034,0.4057628182259527,0.4774878866293032,0.5942371817740473,41.776568295372044,41.776568295348994,41.776568295348305,2.8508030117306866,26666666.666666668,10820341.81935874,12733010.310114753,15846324.847307928,2666666.6666666768,46809837.81428897,1.072643451901969e-09,1.577812924048557e-10,3.411657975572329e-10,4.70322210557657e-12,3.3643800183373634e-10,1.0953761700124021e-08,4.191524145336852e-13,0.0,0.0
evolving,fast_20,1691.9999999999507,588.9999999999835,0.7000000000000013,150.0,0.5999999999999149,0.3000000000000845,0.10000000000000045,0.40576281822589877,0.4774878866293183,0.5942371817741012,41.776568295377444,41.77656829534916,41.776568295348305,2.85060336566356,26666666.666666668,10820341.8193573,12733010.310115155,15846324.847309368,2666666.6666666786,46809837.81428888,1.4211816898524239e-09,2.0904978571354935e-10,4.4539908672012306e-10,6.360495285766149e-12,4.390040366231817e-10,1.344331612582233e-08,5.245656332003604e-13,0.0,0.0
evolving,fast_20,1703.9999999999493,592.9999999999831,0.7000000000000017,150.0,0.5999999999998947,0.3000000000001046,0.10000000000000062,0.40576281822583304,0.47748788662933683,0.594237181774167,41.77656829538399,41.776568295349364,41.776568295348305,2.8503935792352553,26666666.666666668,10820341.819355547,12733010.31011565,15846324.84731112,2666666.6666666833,46809837.81428877,1.8780793365785934e-09,2.7625748746159014e-10,5.800477507141183e-10,8.577636810036955e-12,5.71421677407897e-10,1.646746555700382e-08,6.551305111310095e-13,0.0,0.0
evolving,fast_20,1715.999999999948,596.9999999999826,0.7000000000000024,150.00000000000006,0.5999999999998699,0.3000000000001292,0.1000000000000008,0.40576281822575333,0.4774878866293598,0.5942371817742467,41.776568295391954,41.77656829534962,41.776568295348305,2.8501732540297526,26666666.666666657,10820341.819353418,12733010.310116258,15846324.847313238,2666666.6666666875,46809837.81428863,2.4755052621527366e-09,3.6413630169992854e-10,7.535698400196351e-10,1.1535655584728731e-11,7.419665012973817e-10,2.0134255969105915e-08,8.165228768854906e-13,0.0,0.0
evolving,fast_20,1727.9999999999466,600.9999999999822,0.7000000000000031,150.00000000000009,0.5999999999998396,0.3000000000001593,0.10000000000000106,0.4057628182256565,0.4774878866293878,0.5942371817743435,41.77656829540158,41.77656829534994,41.776568295348305,2.849941981400319,26666666.66666665,10820341.819350833,12733010.310116999,15846324.847315816,2666666.666666693,46809837.81428849,3.254726844766297e-09,4.787564843498431e-10,9.766592877249147e-10,1.547145463391722e-11,9.61093546428432e-10,2.4572192170109615e-08,1.0156255317055148e-12,0.0,0.0
evolving,fast_20,1739.9999999999452,604.9999999999817,0.7000000000000042,150.00000000000014,0.5999999999998024,0.30000000000019617,0.10000000000000141,0.40576281822553917,0.4774878866294219,0.5942371817744608,41.77656829541323,41.77656829535033,41.776568295348305,2.849699342403598,26666666.666666638,10820341.8193477,12733010.310117902,15846324.847318938,2666666.666666701,46809837.81428832,4.268555279599448e-09,6.27886337743664e-10,1.262806152681082e-09,2.069427838553402e-11,1.2419809259023742e-09,2.9933846942665256e-08,1.2607690696205155e-12,0.0,0.0
evolving,fast_20,1751.9999999999438,608.9999999999812,0.7000000000000055,150.0000000000002,0.5999999999997572,0.30000000000024096,0.10000000000000185,0.40576281822539717,0.47748788662946295,0.5942371817746028,41.77656829542727,41.7765682953508,41.776568295348305,2.849444907737707,26666666.66666663,10820341.81934391,12733010.310118996,15846324.847322721,2666666.6666667126,46809837.8142881,5.58441347829564e-09,8.214434855971272e-10,1.6289894783513717e-09,2.760675983927455e-11,1.6012013975580266e-09,3.640005917217845e-08,1.562017546402159e-12,0.0,0.0
evolving,fast_20,1763.9999999999425,612.9999999999808,0.7000000000000073,150.0000000000003,0.5999999999997019,0.30000000000029553,0.10000000000000243,0.40576281822522575,0.47748788662951314,0.5942371817747742,41.77656829544421,41.77656829535137,41.776568295348305,2.8491782376840624,26666666.666666612,10820341.819339331,12733010.310120324,15846324.84732728,2666666.6666667266,46809837.81428785,7.2881761855385e-09,1.07205973783513e-09,2.0965323055621125e-09,3.673178660936855e-11,2.0595501899388807e-09,4.4184809055368734e-08,1.9315067435283003e-12,0.0,0.0
evolving,fast_20,1775.999999999941,616.9999999999803,0.7000000000000095,150.00000000000043,0.5999999999996348,0.3000000000003619,0.10000000000000321,0.40576281822501903,0.47748788662957387,0.594237181774981,41.776568295464564,41.77656829535208,41.776568295348305,2.848898882052682,26666666.666666593,10820341.81933381,12733010.310121935,15846324.847332783,2666666.6666667443,46809837.81428756,9.488965734407579e-09,1.3957865258198496e-09,2.692154538800922e-09,4.8746709835860244e-11,2.6430632356112495e-09,5.35408704050564e-08,2.3838440040845383e-12,0.0,0.0
evolving,fast_20,1787.9999999999397,620.9999999999799,0.7000000000000126,150.00000000000057,0.5999999999995534,0.30000000000044236,0.10000000000000421,0.4057628182247702,0.47748788662964714,0.5942371817752298,41.77656829548902,41.77656829535294,41.776568295348305,2.848606380130558,26666666.666666564,10820341.819327164,12733010.310123874,15846324.8473394,2666666.6666667685,46809837.8142872,1.2325127792197298e-08,1.8129739091603898e-09,3.4492667237943047e-09,6.452679670180148e-11,3.384266937094654e-09,6.476635341941181e-08,2.9365800262964966e-12,0.0,0.0
evolving,fast_20,1799.9999999999384,624.9999999999794,0.7000000000000164,150.0000000000008,0.5999999999994547,0.3000000000005397,0.1000000000000055,0.405762818224471,0.4774878866297356,0.594237181775529,41.776568295518324,41.776568295354,41.776568295348305,2.84830026063275,26666666.666666526,10820341.81931917,12733010.310126217,15846324.847347356,2666666.666666799,46809837.81428678,1.5971660911381246e-08,2.3493634310798558e-09,4.409556563653406e-09,8.520029156281351e-11,4.323708886686616e-09,7.821226621493576e-08,3.610764610239987e-12,0.0,0.0
evolving,fast_20,1811.999999999937,628.999999999979,0.7000000000000215,150.00000000000105,0.5999999999993352,0.3000000000006575,0.10000000000000717,0.405762818224112,0.47748788662984243,0.594237181775888,41.77656829555341,41.77656829535526,41.776568295348305,2.8479800416557204,26666666.666666478,10820341.819309575,12733010.31012904,15846324.847356902,2666666.666666839,46809837.814286284,2.0649433346456828e-08,3.037443872996589e-09,5.624930432033697e-09,1.1221802149742632e-10,5.511828809987389e-09,9.429124009146627e-08,4.431600189946181e-12,0.0,0.0
evolving,fast_20,1823.9999999999357,632.9999999999785,0.7000000000000279,150.0000000000014,0.5999999999991908,0.30000000000079974,0.10000000000000933,0.40576281822368165,0.47748788662997077,0.5942371817763183,41.77656829559533,41.77656829535682,41.776568295348305,2.847645230632433,26666666.66666642,10820341.819298077,12733010.310132435,15846324.847368341,2666666.6666668905,46809837.814285696,2.6636592369669985e-08,3.918129516371396e-09,7.159884525206673e-09,1.474411822620379e-10,7.011240671139615e-09,1.1348758207661053e-07,5.429209075211405e-12,0.0,0.0
evolving,fast_20,1835.9999999999343,636.9999999999781,0.7000000000000364,150.00000000000185,0.5999999999990167,0.3000000000009711,0.10000000000001212,0.40576281822316673,0.47748788663012476,0.5942371817768333,41.77656829564537,41.77656829535869,41.776568295348305,2.8472953242886003,26666666.66666634,10820341.819284314,12733010.310136504,15846324.847382026,2666666.6666669575,46809837.814285,3.4282657500438596e-08,5.042833196851914e-09,9.09439496787447e-09,1.9325179756795526e-10,8.899510674658379e-09,1.3636883897158127e-07,6.639532706711852e-12,0.0,0.0
evolving,fast_20,1847.999999999933,640.9999999999776,0.700000000000047,150.00000000000242,0.5999999999988068,0.30000000000117744,0.1000000000000157,0.40576281822255134,0.4774878866303094,0.5942371817774487,41.776568295704976,41.77656829536097,41.776568295348305,2.846929808599518,26666666.66666624,10820341.819267862,12733010.310141379,15846324.847398378,2666666.6666670428,46809837.81428417,4.402589233204145e-08,6.476021626139069e-09,1.1527433540379113e-08,2.526913910506702e-10,1.1272532180846908e-08,1.6359908008962708e-07,8.105383929730344e-12,0.0,0.0
evolving,fast_20,1859.9999999999316,644.9999999999771,0.7000000000000608,150.00000000000315,0.5999999999985544,0.30000000000142524,0.1000000000000203,0.4057628182218169,0.4774878866305303,0.5942371817781831,41.77656829577589,41.776568295363695,41.77656829534831,2.8465481587467667,26666666.66666611,10820341.819248226,12733010.31014721,15846324.847417884,2666666.6666671527,46809837.81428317,5.641467312756418e-08,8.298358621623118e-09,1.458123617883838e-08,3.296346853796669e-10,1.4248617729949994e-08,1.9595413135567025e-07,9.877676354926438e-12,0.0,0.0
