mode,protocol,t_s,T_C,rho,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total
evolving,slow_0p2,162000.0,565.0,0.7000000000000238,26666666.666666478,10820341.819139976,12733010.310172379,15846324.847526502,2666666.6666668598,46809837.814271204
evolving,slow_0p2,163080.0,568.6,0.7000000000000313,26666666.66666641,10820341.81909169,12733010.31018558,15846324.84757472,2666666.66666692,46809837.814267784
evolving,slow_0p2,164160.0,572.2,0.700000000000041,26666666.66666632,10820341.819033567,12733010.310201567,15846324.847632755,2666666.6666669985,46809837.81426377
evolving,slow_0p2,165240.0,575.8000000000001,0.7000000000000538,26666666.666666202,10820341.818963712,12733010.310220886,15846324.84770249,2666666.666667099,46809837.81425905
evolving,slow_0p2,166320.0,579.4000000000001,0.7000000000000702,26666666.666666046,10820341.818879874,12733010.31024421,15846324.847786171,2666666.66666723,46809837.81425351
evolving,slow_0p2,167400.0,583.0,0.7000000000000914,26666666.66666585,10820341.818779403,12733010.310272306,15846324.847886445,2666666.6666673995,46809837.814247034
evolving,slow_0p2,168480.0,586.6,0.700000000000119,26666666.66666559,10820341.818659185,12733010.31030611,15846324.848006407,2666666.6666676197,46809837.81423946
evolving,slow_0p2,169560.0,590.2,0.7000000000001543,26666666.66666526,10820341.81851553,12733010.310346697,15846324.84814973,2666666.666667904,46809837.81423059
evolving,slow_0p2,170640.0,593.8000000000001,0.7000000000001998,26666666.66666483,10820341.818344118,12733010.310395366,15846324.848320713,2666666.6666682684,46809837.81422025
evolving,slow_0p2,171720.0,597.4000000000001,0.7000000000002582,26666666.666664287,10820341.818139862,12733010.310453631,15846324.848524425,2666666.6666687354,46809837.81420817
evolving,slow_0p2,172800.0,601.0,0.7000000000003331,26666666.666663595,10820341.81789681,12733010.310523273,15846324.848766785,2666666.666669335,46809837.814194106
evolving,slow_0p2,173880.0,604.6,0.7000000000004287,26666666.666662697,10820341.817607967,12733010.31060639,15846324.84905473,2666666.666670099,46809837.81417769
evolving,slow_0p2,174960.0,608.2,0.7000000000005507,26666666.666661553,10820341.817265173,12733010.310705433,15846324.84939638,2666666.6666710735,46809837.81415857
evolving,slow_0p2,176040.0,611.8000000000001,0.700000000000706,26666666.666660104,10820341.81685887,12733010.310823271,15846324.849801233,2666666.666672315,46809837.8141363
evolving,slow_0p2,177120.0,615.4000000000001,0.7000000000009031,26666666.66665826,10820341.816377917,12733010.310963267,15846324.850280343,2666666.66667389,46809837.814110346
evolving,slow_0p2,178200.0,619.0,0.7000000000011531,26666666.66665592,10820341.815809298,12733010.311129332,15846324.850846622,2666666.666675887,46809837.814080104
evolving,slow_0p2,179280.0,622.6,0.7000000000014694,26666666.666652955,10820341.815137878,12733010.311326034,15846324.851515077,2666666.666678413,46809837.81404484
evolving,slow_0p2,180360.0,626.2,0.7000000000018691,26666666.66664921,10820341.814346028,12733010.311558675,15846324.852303183,2666666.666681604,46809837.81400372
evolving,slow_0p2,181440.0,629.8000000000001,0.7000000000023731,26666666.66664449,10820341.81341327,12733010.31183342,15846324.853231221,2666666.6666856254,46809837.813955724
evolving,slow_0p2,182520.0,633.4000000000001,0.7000000000030071,26666666.66663855,10820341.812315809,12733010.312157424,15846324.85432274,2666666.666690686,46809837.81389965
evolving,slow_0p2,183600.0,637.0,0.7000000000038038,26666666.666631088,10820341.811026061,12733010.312538981,15846324.855605027,2666666.6666970425,46809837.8138341
evolving,slow_0p2,184680.0,640.6,0.7000000000048026,26666666.66662173,10820341.80951205,12733010.312987646,15846324.857109679,2666666.666705011,46809837.81375734
evolving,slow_0p2,185760.0,644.2,0.7000000000060527,26666666.66661002,10820341.80773677,12733010.313514492,15846324.858873252,2666666.6667149835,46809837.81366737
evolving,slow_0p2,186840.0,647.8000000000001,0.7000000000076146,26666666.66659539,10820341.805657396,12733010.314132262,15846324.860937992,2666666.6667274414,46809837.813561745
evolving,slow_0p2,187920.0,651.4000000000001,0.7000000000095628,26666666.66657713,10820341.803224469,12733010.314855639,15846324.863352662,2666666.6667429763,46809837.81343755
evolving,slow_0p2,189000.0,655.0,0.7000000000119884,26666666.666554403,10820341.800380865,12733010.315701492,15846324.866173537,2666666.666762317,46809837.81329131
evolving,slow_0p2,190080.0,658.6,0.7000000000150033,26666666.666526146,10820341.797060695,12733010.31668918,15846324.869465452,2666666.666786354,46809837.81311879
evolving,slow_0p2,191160.0,662.2,0.7000000000187445,26666666.666491076,10820341.793188032,12733010.317840893,15846324.873303045,2666666.6668161782,46809837.81291492
evolving,slow_0p2,192240.0,665.8000000000001,0.7000000000233793,26666666.66644763,10820341.78867542,12733010.319182029,15846324.877772208,2666666.66685312,46809837.812673576
evolving,slow_0p2,193320.0,669.4000000000001,0.7000000000291116,26666666.66639389,10820341.783422237,12733010.320741594,15846324.882971654,2666666.666898804,46809837.81238739
evolving,slow_0p2,194400.0,673.0,0.7000000000361893,26666666.66632752,10820341.77731279,12733010.32255269,15846324.889014732,2666666.666955204,46809837.812047414
evolving,slow_0p2,195480.0,676.6,0.7000000000449148,26666666.666245688,10820341.770214142,12733010.324653013,15846324.896031545,2666666.667024728,46809837.81164289
evolving,slow_0p2,196560.0,680.2,0.7000000000556542,26666666.66614495,10820341.761973696,12733010.327085448,15846324.904171253,2666666.667110289,46809837.81116081
evolving,slow_0p2,197640.0,683.8000000000001,0.7000000000688517,26666666.666021124,10820341.752416363,12733010.329898681,15846324.91360476,2666666.6672154213,46809837.81058542
evolving,slow_0p2,198720.0,687.4000000000001,0.7000000000850443,26666666.66586917,10820341.741341423,12733010.333147917,15846324.924527746,2666666.6673444007,46809837.809897736
evolving,slow_0p2,199800.0,691.0,0.7000000001048815,26666666.665682975,10820341.728518905,12733010.336895637,15846324.93716407,2666666.6675023953,46809837.809074804
evolving,slow_0p2,200880.0,694.6,0.7000000001291464,26666666.665455185,10820341.713685507,12733010.341212472,15846324.951769678,2666666.667695637,46809837.80808896
evolving,slow_0p2,201960.0,698.2,0.7000000001587824,26666666.665176917,10820341.696539942,12733010.346178092,15846324.968636975,2666666.6679316317,46809837.80690675
evolving,slow_0p2,203040.0,701.8000000000001,0.7000000001949245,26666666.66483748,10820341.676737683,12733010.351882251,15846324.988099797,2666666.6682194076,46809837.8054879
evolving,slow_0p2,204120.0,705.4000000000001,0.7000000002389358,26666666.664424054,10820341.653884977,12733010.358425876,15846325.010539077,2666666.668569811,46809837.80378388
evolving,slow_0p2,205200.0,709.0,0.7000000002924516,26666666.663921233,10820341.627532067,12733010.365922283,15846325.036389166,2666666.668995849,46809837.80173631
evolving,slow_0p2,206280.0,712.6,0.7000000003574298,26666666.663310573,10820341.59716552,12733010.374498425,15846325.066145053,2666666.6695130966,46809837.79927493
evolving,slow_0p2,207360.0,716.2,0.7000000004362128,26666666.662569992,10820341.56219952,12733010.384296343,15846325.100370472,2666666.6701401826,46809837.796315394
evolving,slow_0p2,208440.0,719.8000000000001,0.700000000531598,26666666.661673132,10820341.521965997,12733010.395474624,15846325.139707135,2666666.6708993576,46809837.79275649
evolving,slow_0p2,209520.0,723.4000000000001,0.7000000006469225,26666666.66058851,10820341.47570348,12733010.408209994,15846325.18488503,2666666.671817154,46809837.78847688
evolving,slow_0p2,210600.0,727.0,0.7000000007861601,26666666.659278635,10820341.422544425,12733010.422699053,15846325.23673421,2666666.672925175,46809837.78333132
evolving,slow_0p2,211680.0,730.6,0.7000000009540386,26666666.657698896,10820341.361500949,12733010.439160008,15846325.296197947,2666666.6742610107,46809837.77714617
evolving,slow_0p2,212760.0,734.2,0.7000000011561736,26666666.655796267,10820341.291448612,12733010.457834588,15846325.364347655,2666666.6758693093,46809837.769714005
evolving,slow_0p2,213840.0,737.8000000000001,0.7000000013992272,26666666.653507814,10820341.211108116,12733010.478990002,15846325.442399697,2666666.677803034,46809837.76078745
evolving,slow_0p2,214920.0,741.4000000000001,0.7000000016910929,26666666.650758952,10820341.119024612,12733010.502920942,15846325.53173434,2666666.680124931,46809837.75007181
evolving,slow_0p2,216000.0,745.0,0.7000000020411099,26666666.64746138,10820341.013544282,12733010.529951662,15846325.633917099,2666666.6829092354,46809837.73721651
evolving,slow_0p2,217080.0,748.6,0.7000000024603146,26666666.643510725,10820340.892787924,12733010.560438067,15846325.750722801,2666666.686243669,46809837.72180499
evolving,slow_0p2,218160.0,752.2,0.7000000029617324,26666666.638783727,10820340.754621046,12733010.59476979,15846325.884162681,2666666.690231749,46809837.70334299
evolving,slow_0p2,219240.0,755.8000000000001,0.700000003560716,26666666.633135032,10820340.596620152,12733010.633372229,15846326.03651488,2666666.69499548,46809837.681244746
evolving,slow_0p2,220320.0,759.4000000000001,0.7000000042753389,26666666.626393452,10820340.41603467,12733010.676708475,15846326.210358782,2666666.70067848,46809837.654817075
evolving,slow_0p2,221400.0,763.0,0.7000000051268511,26666666.61835759,10820340.209743954,12733010.725281108,15846326.408613637,2666666.707449592,46809837.62324068
evolving,slow_0p2,222480.0,766.6,0.7000000061402067,26666666.60879085,10820339.974208806,12733010.779633734,15846326.634582043,2666666.7155070747,46809837.58554848
evolving,slow_0p2,223560.0,770.2,0.7000000073446728,26666666.597415548,10820339.7054168,12733010.840352274,15846326.891998747,2666666.725083433,46809837.54060051
evolving,slow_0p2,224640.0,773.8000000000001,0.7000000087745344,26666666.583906237,10820339.398820648,12733010.908065759,15846327.185085589,2666666.736451013,46809837.48705471
evolving,slow_0p2,225720.0,777.4000000000001,0.7000000104699053,26666666.567881912,10820339.049268736,12733010.98344667,15846327.518613176,2666666.7499284362,46809837.423333235
evolving,slow_0p2,226800.0,781.0,0.7000000124776635,26666666.548897028,10820338.650926867,12733011.067210589,15846327.89797016,2666666.7658880134,46809837.34758338
evolving,slow_0p2,227880.0,784.6,0.7000000148525267,26666666.526431255,10820338.197190192,12733011.160114959,15846328.329241063,2666666.784764287,46809837.25763258
evolving,slow_0p2,228960.0,788.2,0.7000000176582873,26666666.499877546,10820337.680584027,12733011.262956882,15846328.81929352,2666666.8070638203,46809837.15093641
evolving,slow_0p2,230040.0,791.8000000000001,0.7000000209692319,26666666.46852854,10820337.092652299,12733011.376569675,15846329.37587624,2666666.833376447,46809837.02451881
evolving,slow_0p2,231120.0,795.4000000000001,0.7000000248717656,26666666.431560908,10820336.423832126,12733011.501817802,15846330.007728782,2666666.8643881674,46809836.87490325
evolving,slow_0p2,232200.0,799.0,0.7000000294662737,26666666.388017446,10820335.663312808,12733011.639590122,15846330.724704638,2666666.9008958857,46809836.69803371
evolving,slow_0p2,233280.0,802.6,0.70000003486925,26666666.336786572,10820334.798877435,12733011.790790876,15846331.537909137,2666666.943824303,46809836.48918412
evolving,slow_0p2,234360.0,806.2,0.7000000412157278,26666666.27657882,10820333.81672501,12733011.956328165,15846332.459853811,2666666.994245167,46809836.24285436
evolving,slow_0p2,235440.0,809.8000000000001,0.7000000486620528,26666666.205900088,10820332.701270875,12733012.13709939,15846333.504629213,2666667.053399258,46809835.95265166
evolving,slow_0p2,236520.0,813.4000000000001,0.7000000573890446,26666666.123021018,10820331.43492276,12733012.333973149,15846334.688098257,2666667.122721428,46809835.611154586
evolving,slow_0p2,237600.0,817.0,0.7000000676055926,26666666.025942177,10820329.99782981,12733012.547767019,15846336.028112367,2666667.203869096,46809835.209758304
evolving,slow_0p2,238680.0,820.6,0.7000000795527472,26666665.91235439,10820328.367601307,12733012.779220525,15846337.544753084,2666667.2987546464,46809834.73849781
evolving,slow_0p2,239760.0,824.2,0.7000000935083629,26666665.779593613,10820326.518991744,12733013.028962549,15846339.260601869,2666667.4095822047,46809834.18584686
evolving,slow_0p2,240840.0,827.8000000000001,0.7000001097923669,26666665.62458971,10820324.423548352,12733013.297472324,15846341.20104136,2666667.53888935,46809833.538489334
evolving,slow_0p2,241920.0,831.4000000000001,0.7000001287727278,26666665.443808306,10820322.0492169,12733013.585032988,15846343.394591406,2666667.6895943633,46809832.78105951
evolving,slow_0p2,243000.0,835.0,0.700000150872209,26666665.233184915,10820319.359901076,12733013.891676731,15846345.873283839,2666667.8650496923,46809831.895847514
evolving,slow_0p2,244080.0,838.6,0.7000001765760053,26666664.988050338,10820316.314970305,12733014.217120137,15846348.673080033,2666668.06910237,46809830.86246552
evolving,slow_0p2,245160.0,842.2,0.7000002064403628,26666664.703046307,10820312.868710369,12733014.56068852,15846351.834335938,2666668.306162222,46809829.65747022
evolving,slow_0p2,246240.0,845.8000000000001,0.700000241102301,26666664.372030172,10820308.969710499,12733014.921227572,15846355.402319673,2666668.581278772,46809828.25393581
evolving,slow_0p2,247320.0,849.4000000000001,0.7000002812905664,26666663.987967394,10820304.560180256,12733015.297000723,15846359.427787138,2666668.900227865,46809826.62097228
evolving,slow_0p2,248400.0,853.0,0.7000003278379567,26666663.54281031,10820299.575188464,12733015.685570225,15846363.967621846,2666669.269609116,46809824.72318212
evolving,slow_0p2,249480.0,856.6,0.7000003816951721,26666663.02736163,10820293.941816103,12733016.083659858,15846369.085545529,2666669.696955405,46809822.52004837
evolving,slow_0p2,250560.0,860.2,0.7000004439463672,26666662.431120936,10820287.578214068,12733016.486996979,15846374.852906868,2666670.190855786,46809819.9652465
evolving,slow_0p2,251640.0,863.8000000000001,0.7000005158265895,26666661.742112137,10820280.392555863,12733016.890131136,15846381.349556275,2666670.761093282,46809817.00587102
evolving,slow_0p2,252720.0,867.4000000000001,0.7000005987413145,26666660.946689874,10820272.281874511,12733017.286226569,15846388.664815363,2666671.4187991824,46809813.58156786
evolving,slow_0p2,253800.0,871.0,0.7000006942882997,26666660.02932241,10820263.130771767,12733017.666825265,15846396.89855064,2666672.1766256485,46809809.623561546
evolving,slow_0p2,254880.0,874.6,0.7000008042820116,26666658.972348485,10820252.809986914,12733018.021577118,15846406.162361572,2666673.0489385556,46809805.05356635
evolving,slow_0p2,255960.0,878.2,0.7000009307808898,26666657.755705256,10820241.17481099,12733018.33793338,15846416.580894265,2666674.052032693,46809799.78256846
evolving,slow_0p2,257040.0,881.8000000000001,0.7000010761177503,26666656.356624246,10820228.063331367,12733018.600799121,15846428.293292878,2666675.2043716656,46809793.709465824
evolving,slow_0p2,258120.0,885.4000000000001,0.700001242933646,26666654.749291837,10820213.294490052,12733018.792140054,15846441.454801785,2666676.5268549975,46809786.719550565
evolving,slow_0p2,259200.0,889.0,0.7000014342155356,26666652.904470645,10820196.665937845,12733018.890538812,15846456.2385328,2666678.043115187,46809778.682817996
evolving,slow_0p2,260280.0,892.6,0.7000016533381422,26666650.789077647,10820177.9516649,12733018.870694922,15846472.837412747,2666679.779847689,46809769.45208429
evolving,slow_0p2,261360.0,896.2,0.7000019041104145,26666648.365714625,10820156.899386767,12733018.70286268,15846491.466327857,2666681.767177073,46809758.860893846
evolving,slow_0p2,262440.0,899.8000000000001,0.7000021908270349,26666645.59214612,10820133.227663156,12733018.352220228,15846512.364482965,2666684.0390628064,46809746.72119543
