case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_006_5,1499.324063001431,0.9995063721389227,0.8011418696227532,4.028710659719746,250000000.0,8717.19111476611,205.44464618333825,8511.746468582773
primary_006_50,950.0000000000001,0.6200178223699389,0.00011322479051186864,0.00011323761181674465,250000000.0,25323.78899368842,74.25987474534654,25249.529118943075
primary_006_50,1050.0,0.620586464304686,0.00019228873072854957,0.00019232571279574953,250000000.0,425831.3996019052,1962.200892034716,423869.19870987046
primary_006_50,1193.0610011577937,0.6367357397520479,0.000372295533248563,0.0003724341888334948,250000000.0,10415665.883172981,93553.00842578718,10322112.874747194
primary_006_50,1302.1491081629902,0.7714079238458824,0.001810475560749083,0.0018137593276849374,250000000.0,12273132.620495468,399028.3526980512,11874104.267797418
primary_006_50,1402.6821849812904,0.9295148159539572,0.03967491719223009,0.04131404865134809,250000000.0,2223193.5061171097,222427.52653519233,2000765.9795819174
primary_006_50,1499.7352543339198,0.9895483750380581,0.2805657594925296,0.3899811041723921,250000000.0,300902.8292253205,52261.690085678245,248641.13913964224
primary_007_5,950.0000000000001,0.620033862502884,0.00011322479051186864,0.00011323761181674465,250000000.0,24057.599544004013,70.54688100807921,23987.052662995935
primary_007_5,980.0000000000001,0.6202454240349415,0.00013387174334181942,0.0001338896673850077,250000000.0,58711.69523432957,198.92067948511684,58512.77455484445
primary_007_5,1010.0000000000001,0.6208203860337432,0.0001572555263469642,0.00015728025953696165,250000000.0,136867.18675198616,533.7492528390185,136333.43749914714
primary_007_5,1040.0,0.6223095948245125,0.00018379206045653442,0.00018382584618757038,250000000.0,303796.7617606201,1365.158634260624,302431.60312635946
primary_007_5,1070.0,0.6259855405403445,0.00021428996139025042,0.0002143358914201474,250000000.0,634659.7644004949,3325.5731714513295,631334.1912290435
primary_007_5,1100.0,0.6345947765699569,0.0002507019882532276,0.00025076485550108577,250000000.0,1212032.6925105099,7668.515993021373,1204364.1765174884
primary_007_5,1134.5210377852427,0.653589528447083,0.00031040756106727707,0.00031050394383918596,250000000.0,2090646.222138877,18184.636088239222,2072461.5860506378
primary_007_5,1163.4788642782046,0.6844975596561138,0.0004464797014630066,0.0004466791346296858,250000000.0,2463742.77930935,31007.789045826445,2432734.9902635235
primary_007_5,1189.4967099614014,0.7283204069584213,0.0008343972913516784,0.0008350940915997331,250000000.0,2214652.360652587,39286.93860250825,2175365.422050079
primary_007_5,1214.7129508485045,0.7776462462370515,0.0018152588398531156,0.0018185599969634066,250000000.0,1665088.389194917,41641.12708784161,1623447.2621070754
primary_007_5,1239.8530201458625,0.826424511787218,0.004340787210253377,0.0043597117914380415,250000000.0,1105990.4849405691,38737.89623161639,1067252.5887089528
primary_007_5,1265.2717626696785,0.8699725063302386,0.010952381207059526,0.011073664198722907,250000000.0,679079.4123895969,32497.11484189387,646582.297547703
primary_007_5,1290.7279795497384,0.905344666728847,0.02676189093806664,0.027497783624463076,250000000.0,401690.5574411589,25449.971704317235,376240.58573684166
primary_007_5,1316.2871141589935,0.9327029495657195,0.0580857769194993,0.06166779893134175,250000000.0,230633.35222045192,19075.848864432897,211557.50335601903
primary_007_5,1341.978901841021,0.9528214536598287,0.11105396896491793,0.1249276841200444,250000000.0,128143.85185508861,13314.205547966829,114829.64630712177
primary_007_5,1367.739064824029,0.9663772148074483,0.1921559436971428,0.23786266940745354,250000000.0,70521.20680212362,8291.164994332723,62230.0418077909
primary_007_5,1393.4161320024973,0.9745893433250027,0.302670877978761,0.43404307725089153,250000000.0,39912.9491144327,4553.767679510818,35359.18143492188
primary_007_5,1418.393104757175,0.9791347227857075,0.431072413480912,0.7576929361403874,250000000.0,24229.05274999771,2287.672619026481,21941.38013097123
primary_007_5,1443.357635603354,0.9817376980890662,0.5640509865792923,1.2938462279187712,250000000.0,15807.739847627761,1078.5968334736392,14729.143014154122
primary_007_5,1469.2639598544256,0.9834175193273451,0.6885846851761731,2.2111458634130363,250000000.0,11216.802187891422,487.4046028585583,10729.397585032864
primary_007_5,1494.89704218221,0.9846150701402524,0.78694982266508,3.693729958403068,250000000.0,8865.627585236773,229.350486010399,8636.277099226374
primary_007_5,1499.6464498125415,0.9847764250117276,0.8021803017747327,4.055108308077839,250000000.0,8581.314304815263,200.6686566391106,8380.645648176152
primary_007_50,950.0000000000001,0.620016931251442,0.00011322479051186864,0.00011323761181674465,250000000.0,24057.599544004013,70.54688100807921,23987.052662995935
primary_007_50,1050.0,0.6205571356916528,0.0001922932235045695,0.00019233020730010853,250000000.0,404539.83053575753,1864.0690591227678,402675.76147663477
primary_007_50,1194.8049239324478,0.6367355243466034,0.00037665964306320436,0.0003768015690076925,250000000.0,10184639.878480589,92415.51145197374,10092224.367028615
primary_007_50,1303.5733374578945,0.763815806318491,0.0019896778679705084,0.0019936445784648794,250000000.0,11970057.810755359,373649.6160265687,11596408.19472879
primary_007_50,1404.2345935216176,0.9137066946100643,0.04180948862563728,0.04363379529366098,250000000.0,2193817.752988648,212924.70081665882,1980893.0521719893
primary_007_50,1499.0603067548413,0.9713007079528172,0.27815480014763644,0.3853385742601412,250000000.0,303975.4147511394,52059.10271929472,251916.3120318447
primary_008_5,950.0000000000001,0.6200320802658901,0.00011322479051186864,0.00011323761181674465,250000000.0,22791.410094319577,66.83388727081187,22724.576207048765
primary_008_5,980.0000000000001,0.6202325007023868,0.00013388405297079232,0.00013390198031061712,250000000.0,55621.607677860025,188.44250419532625,55433.165173664696
primary_008_5,1010.0000000000001,0.6207771314050354,0.0001573083415666862,0.00015733309137436386,250000000.0,129663.7160846209,505.57230703172723,129158.14377758917
primary_008_5,1040.0,0.6221874230204708,0.00018397012243745795,0.0001840039736710232,250000000.0,287808.74148995976,1292.6829886458886,286516.05850131385
primary_008_5,1070.0,0.6256662879530714,0.00021485462700106812,0.00021490079943217234,250000000.0,601275.899883243,3146.4185016482224,598129.4813815948
primary_008_5,1100.0,0.6337992559227149,0.0002525533672480537,0.0002526171665640941,250000000.0,1148486.6919617269,7238.533687619191,1141248.1582741076
primary_008_5,1132.129238501076,0.649150579035046,0.0003131284983530114,0.00031322657852118804,250000000.0,1927175.1237939447,16093.727575803232,1911081.3962181415
primary_008_5,1161.2714639530022,0.67745784745439,0.00045997883056447266,0.0004601905084563893,250000000.0,2349532.3206310347,27557.93910072316,2321974.3815303114
primary_008_5,1187.3639419393126,0.7170289041743755,0.0008432046964404003,0.0008439162906200536,250000000.0,2197090.820143047,35775.888373388196,2161314.931769659
primary_008_5,1212.85969523426,0.7630893430437278,0.0018008023773847621,0.0018040511169250444,250000000.0,1701512.3576112976,38971.81978472654,1662540.5378265711
primary_008_5,1238.0243488362212,0.809298406522332,0.0042231453078755985,0.004241055903213694,250000000.0,1154427.0898218553,37060.47376049455,1117366.6160613608
primary_008_5,1263.2474298492834,0.8510333467648198,0.01044429039685318,0.010554524920119735,250000000.0,719992.1692324479,31685.387450355425,688306.7817820924
primary_008_5,1288.211021814328,0.8851585067854622,0.025010486078973757,0.025652056480475742,250000000.0,432138.51159816486,25265.67364066932,406872.83795749553
primary_008_5,1313.6124445472992,0.9123614070285796,0.05438406257960397,0.057511787214544634,250000000.0,248977.96007194533,19186.554836018437,229791.40523592688
primary_008_5,1339.1116823924494,0.9327404408517369,0.10431432880306721,0.1164630987829343,250000000.0,138407.47360734778,13616.012472518883,124791.4611348289
primary_008_5,1364.7159161635423,0.9469206918515922,0.18146353590558584,0.22169267206238338,250000000.0,75786.01879494566,8646.420396640366,67139.5983983053
primary_008_5,1390.2603655374023,0.9559381850323685,0.28799071804630594,0.40447607263782215,250000000.0,42525.557211252795,4843.069993388203,37682.48721786459
primary_008_5,1416.181152611833,0.9614963297306645,0.4194862349942375,0.7226120383038177,250000000.0,25043.78235611677,2397.3718219000625,22646.41053421671
primary_008_5,1442.1823366193253,0.9650009422439692,0.5581045817373681,1.26297888294843,250000000.0,15909.248888158252,1099.869650153555,14809.379238004698
primary_008_5,1468.0590363760566,0.9674708016975961,0.6833851395386608,2.15841144835369,250000000.0,11216.308764806148,497.5164746391251,10718.792290167023
primary_008_5,1493.6607102522717,0.9694741572626595,0.7828751505191988,3.6056451041474302,250000000.0,8817.748592536098,233.87013150187872,8583.878461034219
primary_008_5,1499.5942342122844,0.9698498939055922,0.8020534825023073,4.051869629439963,250000000.0,8460.246408736113,197.86094113116076,8262.385467604952
primary_008_50,950.0000000000001,0.6200160401329451,0.00011322479051186864,0.00011323761181674465,250000000.0,22791.410094319577,66.83388727081187,22724.576207048765
primary_008_50,1050.0,0.6205277988389044,0.00019230542730302191,0.00019234241579347959,250000000.0,383248.2630331997,1765.9040961028497,381482.35893709684
primary_008_50,1196.7246540866036,0.6367509920484762,0.0003830909306158781,0.0003832377455204566,250000000.0,9957282.759883882,91195.92998429993,9866086.829899583
primary_008_50,1306.332875661968,0.7582171697727567,0.002273250117956519,0.002278429558218495,250000000.0,11512536.127884673,349417.0022342532,11163119.125650419
primary_008_50,1406.4146155650697,0.8984528157767473,0.04474528720079023,0.046841210622946695,250000000.0,2138853.2600922245,202376.97047303856,1936476.289619186
primary_008_50,1499.2011147979547,0.9529305261566386,0.27909775291531047,0.38715062138309975,250000000.0,302157.722727197,50884.009464254625,251273.71326294236
primary_009_5,950.0000000000001,0.6200356447398778,0.00011322479051186864,0.00011323761181674465,250000000.0,6219.3056408294215,74.25987474534654,6145.045766084075
primary_009_5,980.0000000000001,0.6202578441121386,0.0001347486823082791,0.0001347668419626524,250000000.0,15188.368746818645,208.7075439790993,14979.661202839547
primary_009_5,1010.0000000000001,0.6208577807017457,0.0001608543883965447,0.00016088026669344876,250000000.0,35470.83467098071,555.521639337151,34915.313031643556
primary_009_5,1040.0,0.6223602384942442,0.00019493059998585606,0.00019496860533307203,250000000.0,79102.17350058893,1395.409032436519,77706.76446815241
primary_009_5,1069.944659567495,0.6254194294570323,0.0002443543184728637,0.00024441404209954616,250000000.0,166858.11867623767,3272.6397648994503,163585.47891133823
primary_009_5,1097.0059858136215,0.631599364469873,0.00031268386283260665,0.0003127816646117207,250000000.0,307699.1929321216,6616.0034384754335,301083.18949364615
primary_009_5,1125.5941417483532,0.6446082028843763,0.00042567210272540163,0.0004258533766276835,250000000.0,535838.8106376927,12883.251987535821,522955.5586501569
primary_009_5,1153.0761059529232,0.6672993666585177,0.0006092690269636989,0.0006096404620147883,250000000.0,805441.3435348013,22241.4983830301,783199.8451517712
primary_009_5,1178.9451577395089,0.7012402554829676,0.0009339804069653696,0.0009348535418568459,250000000.0,1017371.4671983424,33044.734074340515,984326.7331240019
primary_009_5,1205.1972397779564,0.7487089356476264,0.0016418882288992643,0.0016445884593320253,250000000.0,1080491.2157161895,42269.62816350033,1038221.5875526891
primary_009_5,1230.8170263838879,0.8028957897028584,0.003295183548124284,0.0033060776809072305,250000000.0,963019.6723671652,45252.90118701564,917766.7711801496
primary_009_5,1256.06095859566,0.8556474058007464,0.007400048748343066,0.0074552177229222005,250000000.0,744649.7859172479,41297.04716256978,703352.738754678
primary_009_5,1281.445281893607,0.9010546798931767,0.017837632651321825,0.018161592466095042,250000000.0,515821.3570022013,33164.41554187715,482656.94146032416
primary_009_5,1306.7543495914906,0.9359907616110744,0.04144778857623517,0.04323999056313437,250000000.0,328274.91334787855,24587.57687924844,303687.3364686301
primary_009_5,1332.2464562229834,0.961442841775943,0.0850966108705086,0.09301158120255296,250000000.0,189095.67666193258,17247.60910925778,171848.0675526748
primary_009_5,1357.2738423954888,0.9783574987799889,0.15281629931268068,0.18038153848887903,250000000.0,98116.30085790792,11204.049822174642,86912.25103573328
primary_009_5,1382.829991707289,0.9889263545643558,0.2514769870911086,0.3359642693065976,250000000.0,45187.298978202285,6420.251645369587,38767.0473328327
primary_009_5,1408.0843130212165,0.9945997587704277,0.3747442314297504,0.5993455003008846,250000000.0,20013.63925883435,3304.871168042465,16708.768090791888
primary_009_5,1433.5669771804846,0.9974156544095691,0.5113822849849791,1.0465897352273814,250000000.0,9029.654681367349,1556.442490531135,7473.212190836213
primary_009_5,1459.0175220005326,0.9987140692244383,0.6412662789060253,1.7875829374234873,250000000.0,4565.124504697375,709.8624671126609,3855.2620375847146
primary_009_5,1484.2508566730703,0.9993050312401427,0.749062695240696,2.9850591404063573,250000000.0,2694.592116252082,331.313613244579,2363.2785030075033
primary_009_5,1499.5599453427085,0.9994912894668717,0.8016842980407026,4.042465070190164,250000000.0,2127.9524734700376,213.55753814964746,1914.3949353203902
primary_009_50,950.0000000000001,0.620017822369939,0.00011322479051186864,0.00011323761181674465,250000000.0,6219.3056408294215,74.25987474534654,6145.045766084075
primary_009_50,1050.0,0.6205853760376452,0.0001931490664965785,0.00019318638026558665,250000000.0,104630.02513728813,1957.823608859701,102672.20152842843
primary_009_50,1197.4322084375476,0.637671963184453,0.0005111186534202684,0.0005113800292922262,250000000.0,2831944.925000495,88809.65591192717,2743135.2690885677
primary_009_50,1300.0881385375642,0.7484547627045455,0.0022543159760738465,0.0022594093987780032,250000000.0,7004211.832010038,375395.85868814244,6628815.973321896
primary_009_50,1401.1513677690687,0.9208198955059413,0.03616670470098285,0.037523817528800546,250000000.0,2623497.865121073,254981.8418938488,2368516.023227224
primary_009_50,1499.518941005661,0.9888287303765461,0.2780789256838889,0.38519297410360004,250000000.0,275643.4765071147,56509.218072142205,219134.2584349725
primary_010_5,950.0000000000001,0.620033862502884,0.00011322479051186864,0.00011323761181674465,250000000.0,5908.34035878795,70.54688100807921,5837.793477779871
primary_010_5,980.0000000000001,0.6202448240141183,0.00013498758779520678,0.00013500581190409406,250000000.0,14428.957073486394,198.09658771267314,14230.860485773721
