audit_case,t_s,T_C,rho,A_closed,closed_accommodation_used,closed_accommodation_capacity,closed_shrinkage_flux,Gamma_migration
resolved_QM_500,64055.57528640352,1100.0,0.8834732588645083,0.8002396789191422,0.03995206421617157,0.2,1.4162997307665157e-08,0.045359215854515675
resolved_QM_500,64175.57528640352,1100.0,0.8835031362489724,0.8008709271833468,0.03982581456333063,0.2,1.4193495865677505e-08,0.04531017085995753
resolved_QM_500,64295.57528640352,1100.0,0.8835329552827109,0.8015001411371914,0.03969997177256173,0.2,1.4223961717935846e-08,0.04526125704633451
resolved_QM_500,64415.57528640352,1100.0,0.8835627161585459,0.8021273272019646,0.03957453455960709,0.2,1.4254394800422203e-08,0.045212473941447145
resolved_QM_500,64535.57528640352,1100.0,0.8835924190684342,0.8027524917795308,0.039449501644093846,0.2,1.4284795061305981e-08,0.04516382107901442
resolved_QM_500,64655.57528640352,1100.0,0.8836220642034528,0.8033756412523867,0.039324871749522664,0.2,1.4315162443723591e-08,0.045115297992833606
resolved_QM_500,64775.57528640352,1100.0,0.883651651753823,0.8039967819837105,0.0392006436032579,0.2,1.4345496897295591e-08,0.045066904220649205
resolved_QM_500,64895.57528640352,1100.0,0.8836811819088758,0.8046159203174219,0.03907681593651562,0.2,1.4375798360769235e-08,0.045018639298337625
resolved_QM_500,65015.57528640352,1100.0,0.8837106548570971,0.8052330625782278,0.038953387484354444,0.2,1.4406066785159612e-08,0.0449705027676401
resolved_QM_500,65135.57528640352,1100.0,0.8837400707861118,0.8058482150716784,0.03883035698566433,0.2,1.4436302116378487e-08,0.0449224941703452
resolved_QM_500,65255.57528640352,1100.0,0.8837694298826894,0.8064613840842197,0.03870772318315605,0.2,1.4466504301009659e-08,0.04487461305021788
resolved_QM_500,65375.57528640352,1100.0,0.8837987323327483,0.8070725758832464,0.03858548482335072,0.2,1.4496673286305018e-08,0.044826858952990094
resolved_QM_500,65495.57528640352,1100.0,0.8838279783214009,0.8076817967171466,0.03846364065657069,0.2,1.4526809031913295e-08,0.044779231430194626
resolved_QM_500,65615.57528640352,1100.0,0.8838571680328784,0.808289052815368,0.038342189436926404,0.2,1.4556911474720134e-08,0.04473173002761069
resolved_QM_500,65735.57528640352,1100.0,0.883886301650595,0.8088943503884604,0.03822112992230793,0.2,1.458698056984294e-08,0.04468435429873271
resolved_QM_500,65855.57528640352,1100.0,0.8839153793571729,0.8094976956281229,0.03810046087437542,0.2,1.4617016279000948e-08,0.04463710380088999
resolved_QM_500,65975.57528640352,1100.0,0.883944401334367,0.8100990947072712,0.037980181058545774,0.2,1.4647018540986387e-08,0.044589978085652175
resolved_QM_500,66095.57528640352,1100.0,0.8839733677631296,0.8106985537800777,0.03786028924398446,0.2,1.4676987312921174e-08,0.044542976712260235
resolved_QM_500,66215.57528640352,1100.0,0.8840022788235946,0.8112960789820277,0.03774078420359446,0.2,1.470692254666834e-08,0.04449609923993528
resolved_QM_500,66335.57528640352,1100.0,0.884031134695122,0.811891676429963,0.03762166471400741,0.2,1.4736824206628481e-08,0.04444934523360941
resolved_QM_500,66455.57528640352,1100.0,0.8840599355562232,0.8124853522221481,0.03750292955557038,0.2,1.4766692234058454e-08,0.04440271425244787
resolved_QM_500,66575.57528640352,1100.0,0.8840886815846445,0.8130771124383075,0.0373845775123385,0.2,1.4796526594653582e-08,0.04435620586513437
resolved_QM_500,66695.57528640352,1100.0,0.884117372957332,0.8136669631396837,0.03726660737206327,0.2,1.4826327242839513e-08,0.044309819638389536
resolved_QM_500,66815.57528640352,1100.0,0.8841460098504358,0.8142549103690885,0.037149017926182304,0.2,1.4856094133652792e-08,0.0442635551407909
resolved_QM_500,66935.57528640352,1100.0,0.8841745924393151,0.8148409601509542,0.03703180796980916,0.2,1.4885827222737074e-08,0.04421741194276441
resolved_QM_500,67055.57528640352,1100.0,0.8842031208985811,0.8154251184913771,0.03691497630172458,0.2,1.491552647839339e-08,0.044171389620371725
resolved_QM_500,67175.57528640352,1100.0,0.8842315954020232,0.8160073913781832,0.036798521724363355,0.2,1.4945191845456173e-08,0.044125487743897227
resolved_QM_500,67295.57528640352,1100.0,0.8842600161226919,0.8165877847809642,0.03668244304380717,0.2,1.497482329346683e-08,0.04407970589304805
resolved_QM_500,67415.57528640352,1100.0,0.8842883832328631,0.817166304651135,0.036566739069772994,0.2,1.5004420780521827e-08,0.04403404364553649
resolved_QM_500,67535.57528640352,1100.0,0.8843166969040627,0.8177429569219816,0.03645140861560368,0.2,1.5033984271379125e-08,0.043988500582770755
resolved_QM_500,67655.57528640352,1100.0,0.8843449573070314,0.8183177475087178,0.03633645049825645,0.2,1.5063513719246306e-08,0.043943076284165064
resolved_QM_500,67775.57528640352,1100.0,0.8843731646117682,0.8188906823085288,0.03622186353829424,0.2,1.5093009090061004e-08,0.04389777033470701
resolved_QM_500,67895.57528640352,1100.0,0.8844013189875337,0.8194617672006212,0.03610764655987575,0.2,1.512247035038016e-08,0.04385258232115217
resolved_QM_500,68015.57528640352,1100.0,0.884429420602836,0.820031008046277,0.03599379839074459,0.2,1.5151897461249756e-08,0.04380751183013147
resolved_QM_500,68135.57528640352,1100.0,0.8844574696254338,0.8205984106889033,0.035880317862219346,0.2,1.5181290384278316e-08,0.04376255845003742
resolved_QM_500,68255.57528640352,1100.0,0.88448546622236,0.8211639809540784,0.03576720380918432,0.2,1.521064908778276e-08,0.04371772177289671
resolved_QM_500,68375.57528640352,1100.0,0.8845134105599072,0.821727724649606,0.035654455070078805,0.2,1.5239973534519573e-08,0.043673001390591284
resolved_QM_500,68495.57528640352,1100.0,0.8845413028036495,0.8222896475655602,0.035542070486887956,0.2,1.526926369396953e-08,0.04362839689861701
resolved_QM_500,68615.57528640352,1100.0,0.884569143118448,0.8228497554743361,0.03543004890513277,0.2,1.5298519536206315e-08,0.04358390789418746
resolved_QM_500,68735.57528640352,1100.0,0.8845969316684152,0.8234080541307057,0.035318389173858857,0.2,1.5327741019496224e-08,0.04353953397247806
resolved_QM_500,68855.57528640352,1100.0,0.8846246686169582,0.8239645492718606,0.03520709014562789,0.2,1.535692811501602e-08,0.04349527473413085
resolved_QM_500,68975.57528640352,1100.0,0.8846523541267625,0.8245192466174645,0.035096150676507114,0.2,1.5386080788301114e-08,0.043451129779610596
resolved_QM_500,69095.57528640352,1100.0,0.8846799883598349,0.825072151869695,0.03498556962606101,0.2,1.541519901788474e-08,0.04340709871481513
resolved_QM_500,69215.57528640352,1100.0,0.8847075714774497,0.8256232707133041,0.03487534585733918,0.2,1.5444282764180062e-08,0.04336318114170759
resolved_QM_500,69335.57528640352,1100.0,0.8847351036401907,0.8261726088156593,0.03476547823686813,0.2,1.54733320005915e-08,0.04331937666767174
resolved_QM_500,69455.57528640352,1100.0,0.884762585007955,0.8267201718267928,0.03465596563464144,0.2,1.5502346701087496e-08,0.04327568490175231
resolved_QM_500,69575.57528640352,1100.0,0.8847900157399187,0.8272659653794572,0.03454680692410857,0.2,1.553132682763154e-08,0.04323210545092299
resolved_QM_500,69695.57528640352,1100.0,0.8848173959945977,0.8278099950891632,0.034438000982167365,0.2,1.556027236153219e-08,0.043188637929404194
resolved_QM_500,69815.57528640352,1100.0,0.8848447259298322,0.8283522665542321,0.03432954668915358,0.2,1.558918327839142e-08,0.043145281951184784
resolved_QM_500,69935.57528640352,1100.0,0.884872005702734,0.828892785355855,0.034221442928829005,0.2,1.5618059535402955e-08,0.04310203712631192
resolved_QM_500,70055.57528640352,1100.0,0.8848992354697844,0.8294315570581223,0.03411368858837554,0.2,1.5646901121816605e-08,0.04305890307576185
resolved_QM_500,70175.57528640352,1100.0,0.884926415386781,0.8299685872080839,0.03400628255838323,0.2,1.5675708008488733e-08,0.04301587941654321
resolved_QM_500,70295.57528640352,1100.0,0.8849535456088417,0.830503881335796,0.0338992237328408,0.2,1.5704480166764674e-08,0.042972965767280935
resolved_QM_500,70415.57528640352,1100.0,0.8849806262904084,0.8310374449543705,0.033792511009125906,0.2,1.573321756847613e-08,0.04293016174820879
resolved_QM_500,70535.57528640352,1100.0,0.8850076575852879,0.8315692835600142,0.03368614328799715,0.2,1.5761920198691788e-08,0.0428874669848586
resolved_QM_500,70655.57528640352,1100.0,0.8850346396465989,0.8320994026320886,0.03358011947358228,0.2,1.5790588023882544e-08,0.042844881098794446
resolved_QM_500,70775.57528640352,1100.0,0.8850615726268322,0.8326278076331457,0.03347443847337086,0.2,1.58192210301514e-08,0.04280240371871215
resolved_QM_500,70895.57528640352,1100.0,0.8850884566778163,0.8331545040089835,0.0333690991982033,0.2,1.5847819191338035e-08,0.042760034471178335
resolved_QM_500,71015.57528640352,1100.0,0.8851152919507401,0.8336794971886894,0.033264100562262124,0.2,1.5876382488173697e-08,0.04271777298617223
resolved_QM_500,71135.57528640352,1100.0,0.8851420785961187,0.8342027925846953,0.033159441483060936,0.2,1.5904910889024728e-08,0.042675618891545385
resolved_QM_500,71255.57528640352,1100.0,0.8851688167638712,0.8347243955928094,0.03305512088143812,0.2,1.5933404388466658e-08,0.04263357182407055
resolved_QM_500,71375.57528640352,1100.0,0.8851955066032318,0.8352443115922829,0.03295113768154343,0.2,1.5961862949364867e-08,0.04259163141285269
resolved_QM_500,71495.57528640352,1100.0,0.8852221482628446,0.835762545945837,0.0328474908108326,0.2,1.599028656730702e-08,0.042549797297735524
resolved_QM_500,71615.57528640352,1100.0,0.8852487418906946,0.8362791039997259,0.03274417920005481,0.2,1.60186752125307e-08,0.0425080691127311
resolved_QM_500,71735.57528640352,1100.0,0.8852752876341651,0.8367939910837721,0.03264120178324559,0.2,1.6047028875159428e-08,0.042466446498884425
resolved_QM_500,71855.57528640352,1100.0,0.8853017856399864,0.8373072125114238,0.03253855749771524,0.2,1.6075347526326793e-08,0.042424929093247826
resolved_QM_500,71975.57528640352,1100.0,0.885328236054276,0.8378187735797948,0.032436245284041036,0.2,1.610363115059714e-08,0.04238351653805366
resolved_QM_500,72095.57528640352,1100.0,0.8853546390225595,0.8383286795697066,0.03233426408605868,0.2,1.613187973954515e-08,0.042342208478856426
resolved_QM_500,72215.57528640352,1100.0,0.8853809946897194,0.8388369357457462,0.03223261285085075,0.2,1.61600932656393e-08,0.042301004557210996
resolved_QM_500,72335.57528640352,1100.0,0.8854073032000352,0.8393435473563052,0.032131290528738955,0.2,1.6188271714837974e-08,0.04225990441982096
resolved_QM_500,72455.57528640352,1100.0,0.8854335646972039,0.8398485196336215,0.0320302960732757,0.2,1.6216415080135363e-08,0.04221890771668639
resolved_QM_500,72575.57528640352,1100.0,0.8854597793242895,0.8403518577938374,0.03192962844123253,0.2,1.6244523335302635e-08,0.04217801409380058
resolved_QM_500,72695.57528640352,1100.0,0.8854859472237621,0.8408535670370375,0.0318292865925925,0.2,1.627259646766084e-08,0.04213722320227494
resolved_QM_500,72815.57528640352,1100.0,0.8855120685375186,0.8413536525472909,0.03172926949054183,0.2,1.6300634471591173e-08,0.04209653469649175
resolved_QM_500,72935.57528640352,1100.0,0.8855381434068152,0.8418521194927123,0.031629576101457536,0.2,1.632863731552349e-08,0.042055948225003255
resolved_QM_500,73055.57528640352,1100.0,0.8855641719723766,0.8423489730254845,0.0315302053949031,0.2,1.635660500795019e-08,0.042015463448718975
resolved_QM_500,73175.57528640352,1100.0,0.8855901543742923,0.842844218281927,0.0314311563436146,0.2,1.6384537518131125e-08,0.041975080019071506
resolved_QM_500,73295.57528640352,1100.0,0.8856160907520916,0.8433378603825261,0.03133242792349478,0.2,1.641243484222584e-08,0.04193479759619452
resolved_QM_500,73415.57528640352,1100.0,0.8856419812447105,0.8438299044319878,0.03123401911360244,0.2,1.6440296963561902e-08,0.04189461583801007
resolved_QM_500,73535.57528640352,1100.0,0.8856678259905122,0.8443203555192794,0.031135928896144117,0.2,1.6468123872530722e-08,0.04185453440567005
resolved_QM_500,73655.57528640352,1100.0,0.8856936251272909,0.8448092187176742,0.031038156256465155,0.2,1.649591555995766e-08,0.041814552961731276
resolved_QM_500,73775.57528640352,1100.0,0.8857193787922563,0.8452964990848008,0.03094070018303985,0.2,1.6523672010406148e-08,0.04177467116834326
resolved_QM_500,73895.57528640352,1100.0,0.8857450871220724,0.8457822016626796,0.030843559667464084,0.2,1.655139322223304e-08,0.04173488869266474
resolved_QM_500,74015.57528640352,1100.0,0.8857707502528076,0.8462663314777802,0.030746733704443963,0.2,1.657907917411436e-08,0.04169520519782243
resolved_QM_500,74135.57528640352,1100.0,0.8857963683199898,0.8467488935410535,0.030650221291789292,0.2,1.660672986524235e-08,0.04165562035374321
resolved_QM_500,74255.57528640352,1100.0,0.885821941458592,0.8472298928479808,0.030554021430403845,0.2,1.6634345288532654e-08,0.04161613382991714
resolved_QM_500,74375.57528640352,1100.0,0.885847469803001,0.8477093343786257,0.030458133124274856,0.2,1.6661925423813775e-08,0.04157674529360385
resolved_QM_500,74495.57528640352,1100.0,0.8858729534870888,0.8481872230976628,0.030362555380467438,0.2,1.668947027828581e-08,0.041537454420625904
resolved_QM_500,74615.57528640352,1100.0,0.8858983926441291,0.8486635639544421,0.030267287209111583,0.2,1.6716979825777807e-08,0.04149826087916562
resolved_QM_500,74735.57528640352,1100.0,0.8859237874069046,0.8491383618830086,0.030172327623398276,0.2,1.6744454081101797e-08,0.04145916434953924
resolved_QM_500,74855.57528640352,1100.0,0.8859491379076049,0.8496116218021711,0.030077675639565784,0.2,1.6771893018825064e-08,0.04142016450262376
resolved_QM_500,74975.57528640352,1100.0,0.8859744442778996,0.8500833486155296,0.029983330276894083,0.2,1.6799296641013278e-08,0.041381261017818825
resolved_QM_500,75095.57528640352,1100.0,0.885999706648923,0.8505535472115232,0.02988929055769536,0.2,1.682666494335243e-08,0.04134245357405272
resolved_QM_500,75215.57528640352,1100.0,0.88602492515126,0.851022222463478,0.029795555507304394,0.2,1.685399791509036e-08,0.041303741849787336
resolved_QM_500,75335.57528640352,1100.0,0.8860500999149656,0.8514893792296468,0.02970212415407063,0.2,1.688129555266288e-08,0.04126512552659408
resolved_QM_500,75455.57528640352,1100.0,0.8860752310695685,0.8519550223532524,0.029608995529349525,0.2,1.6908557852891425e-08,0.04122660428735243
resolved_QM_500,75575.57528640352,1100.0,0.8861003187440728,0.852419156662531,0.029516168667493806,0.2,1.6935784812981674e-08,0.04118817781624412
resolved_QM_500,75695.57528640352,1100.0,0.8861253630669443,0.8528817869707798,0.02942364260584405,0.2,1.6962976423643363e-08,0.04114984579696539
resolved_QM_500,75815.57528640352,1100.0,0.88615036416613,0.8533429180763958,0.029331416384720834,0.2,1.6990132682806776e-08,0.04111160791629115
resolved_QM_500,75935.57528640352,1100.0,0.8861753221690777,0.8538025547629156,0.02923948904741689,0.2,1.7017253595675272e-08,0.041073463864058475
resolved_QM_500,76055.57528640352,1100.0,0.8862002372027046,0.8542607017990652,0.029147859640186957,0.2,1.7044339154047744e-08,0.041035413327819126
resolved_QM_500,76175.57528640352,1100.0,0.8862251093934,0.8547173639388046,0.029056527212239083,0.2,1.7071389350047694e-08,0.040997455996405585
resolved_QM_500,76295.57528640352,1100.0,0.8862499388670622,0.8551725459213609,0.028965490815727815,0.2,1.7098404189984635e-08,0.040959591563472834
resolved_QM_500,76415.57528640352,1100.0,0.8862747257490663,0.8556262524712802,0.02887474950574396,0.2,1.712538366668783e-08,0.04092181972038151
resolved_QM_500,76535.57528640352,1100.0,0.8862994701642847,0.8560784882984656,0.02878430234030689,0.2,1.7152327780256455e-08,0.04088414016152587
resolved_QM_500,76655.57528640352,1100.0,0.8863241722370889,0.8565292580982197,0.02869414838035607,0.2,1.71792365311469e-08,0.04084655258254796
resolved_QM_500,76775.57528640352,1100.0,0.8863488320913527,0.8569785665512872,0.028604286689742554,0.2,1.7206109920168975e-08,0.0408090566803317
resolved_QM_500,76895.57528640352,1100.0,0.8863734498504539,0.8574264183238972,0.02851471633522056,0.2,1.7232947948483618e-08,0.04077165215299705
resolved_QM_500,77015.57528640352,1100.0,0.8863980256372606,0.8578728180678091,0.028425436386438175,0.2,1.7259750610600515e-08,0.04073433869812903
resolved_QM_500,77135.57528640352,1100.0,0.8864225595741505,0.858317770420351,0.02833644591592981,0.2,1.7286517908341393e-08,0.04069711601630962
resolved_QM_500,77255.57528640352,1100.0,0.8864470517830297,0.8587612800044571,0.02824774399910859,0.2,1.7313249850892212e-08,0.04065998381110178
resolved_QM_500,77375.57528640352,1100.0,0.8864715023853021,0.8592033514287184,0.02815932971425632,0.2,1.733994643375619e-08,0.04062294178375084
resolved_QM_500,77400.0,1100.0,0.8864764705993169,0.8592930387583264,0.02814139224833472,0.2,1.7366607659774026e-08,0.04058598963847757
resolved_QM_550,120.0,950.0000000000001,0.6600186905990246,1.2923094859997675e-07,0.1999999741538103,0.2,0.0,0.11090749709275081
resolved_QM_550,240.0,960.0000000000001,0.6600452482347354,4.6034802026208743e-07,0.19999990793039596,0.2,0.0,0.11126081166027733
resolved_QM_550,360.0,970.0000000000001,0.6600827703713101,1.104552306669488e-06,0.1999997790895387,0.2,7.92843788910889e-23,0.1116246443353832
resolved_QM_550,480.0,980.0000000000001,0.6601354898859397,2.2308034885251433e-06,0.19999955383930232,0.2,7.516714744462365e-22,0.11199913110352482
resolved_QM_550,600.0,990.0000000000001,0.6602091599323922,4.093962485675513e-06,0.19999918120750287,0.2,4.034327828836481e-21,0.11238463042031427
resolved_QM_550,720.0,1000.0000000000001,0.6603115580299115,7.0756750161147415e-06,0.19999858486499678,0.2,1.6537594691266417e-20,0.11278175552391013
resolved_QM_550,840.0,1010.0000000000001,0.6604531422534576,1.1743242825901714e-05,0.19999765135143482,0.2,5.793353808841117e-20,0.11319139643493834
resolved_QM_550,960.0,1020.0000000000001,0.6606478998324528,1.8933583491159906e-05,0.19999621328330178,0.2,1.8330335162763594e-19,0.11361471701086884
resolved_QM_550,1080.0,1030.0,0.660914436744422,2.9871678213039073e-05,0.19999402566435742,0.2,5.404073929179025e-19,0.11405310061245573
resolved_QM_550,1200.0,1040.0,0.6612773655342561,4.633557828855236e-05,0.1999907328843423,0.2,1.5129441776440677e-18,0.1145079994606919
resolved_QM_550,1320.0,1050.0,0.6617690565708669,7.088280197511306e-05,0.199985823439605,0.2,4.0714175470315964e-18,0.11498061542759558
resolved_QM_550,1440.0,1060.0,0.6624318233166435,0.00010715510774858168,0.1999785689784503,0.2,1.0616015274414122e-17,0.11547130305626316
resolved_QM_550,1560.0,1070.0,0.6633206114507202,0.0001602787277378983,0.1999679442544524,0.2,2.6964397126448894e-17,0.11597854355512939
resolved_QM_550,1680.0,1080.0,0.6645062489210365,0.00023737245312104724,0.1999525255093758,0.2,6.695446127245742e-17,0.11649730938756014
resolved_QM_550,1800.0,1090.0,0.6660792794294822,0.0003481617260260739,0.1999303676547948,0.2,1.6290270456998144e-16,0.11701666927765396
resolved_QM_550,1920.0,1100.0,0.6681543298690513,0.0005056655226659639,0.19989886689546682,0.2,3.8889058436242126e-16,0.11751666768381469
resolved_QM_550,2040.0,1110.0,0.6708748286489166,0.0007268636079515564,0.1998546272784097,0.2,9.114476936806819e-16,0.1179650023711143
resolved_QM_550,2160.0,1120.0,0.6744176604077877,0.0010331528952327866,0.19979336942095346,0.2,2.0969520435640396e-15,0.11831496791132745
resolved_QM_550,2280.0,1130.0,0.6789969609089714,0.0014502589682617564,0.19970994820634766,0.2,4.731793827360925e-15,0.11850744182878428
resolved_QM_550,2400.0,1140.0,0.6848656509691735,0.002007111005237205,0.19959857779895257,0.2,1.0454556860296912e-14,0.11848053600991884
resolved_QM_550,2598.181499238986,1159.0594192983326,0.6984287944806855,0.003286725554262436,0.1993426548891475,0.2,4.428352471351817e-14,0.11768466878120483
resolved_QM_550,2742.8683797702583,1173.148299457715,0.7121934961690294,0.004543836065349927,0.19909123278693003,0.2,1.2064257563901447e-13,0.11655409395548803
resolved_QM_550,2898.4871137367268,1187.5387840917933,0.7312120778192276,0.006223600246191636,0.1987552799507617,0.2,3.15230487442656e-13,0.11525703368548852
resolved_QM_550,3028.91206121722,1199.074495777173,0.7504223769442364,0.007901550453546208,0.19841968990929076,0.2,6.537591829137472e-13,0.114310133361996
resolved_QM_550,3188.839113069851,1212.301428209406,0.7741083814144072,0.010277242601620556,0.1979445514796759,0.2,1.2912403300214553e-12,0.11216708422212578
resolved_QM_550,3324.2797618877157,1223.2132599983297,0.7924982450913949,0.012551832368872152,0.1974896335262256,0.2,2.194080982663399e-12,0.11070094421966359
resolved_QM_550,3463.383692424441,1234.6736364607314,0.809450397821465,0.015122168173812438,0.19697556636523753,0.2,3.707062526362649e-12,0.10943901042550597
resolved_QM_550,3601.264538288001,1246.5695499233698,0.8242098187239731,0.01789727440252301,0.19642054511949542,0.2,6.187886774308285e-12,0.10840732362150461
resolved_QM_550,3743.497172491314,1259.2694439832858,0.8373660032931463,0.020988457193665523,0.1958023085612669,0.2,1.0404888833723156e-11,0.10762693348064316
resolved_QM_550,3882.797505625065,1271.444606815266,0.8485137723318241,0.02424983502902261,0.1951500329941955,0.2,1.6846769576136316e-11,0.10719669030452698
resolved_QM_550,4027.2989768314133,1100.0,0.8504802547332778,0.027778951137290835,0.19444420977254184,0.2,6.117899591905244e-12,0.10144004618865782
resolved_QM_550,4147.298976831413,1100.0,0.850639392824241,0.030701240281472197,0.19385975194370558,0.2,7.739356255119885e-12,0.10121721504362063
resolved_QM_550,4267.298976831413,1100.0,0.8507975841401361,0.03361531739735158,0.19327693652052969,0.2,9.545886678893132e-12,0.10099478600024411
resolved_QM_550,4387.298976831413,1100.0,0.850954837960058,0.036521200447461453,0.19269575991050772,0.2,1.1536068606451028e-11,0.1007727650383602
resolved_QM_550,4507.298976831413,1100.0,0.8511111634377282,0.03941890740967009,0.19211621851806598,0.2,1.370848912355115e-11,0.10055115799041464
resolved_QM_550,4627.298976831413,1100.0,0.8512665696037814,0.04230845627630317,0.19153830874473937,0.2,1.6061744596174464e-11,0.10032997055073507
resolved_QM_550,4747.298976831413,1100.0,0.8514210653675891,0.04518986505328085,0.19096202698934384,0.2,1.8594440576806077e-11,0.10010920826378382
resolved_QM_550,4867.298976831413,1100.0,0.8515746595194678,0.04806315175927011,0.19038736964814598,0.2,2.1305191754836777e-11,0.09988887654038038
resolved_QM_550,4987.298976831413,1100.0,0.85172736073274,0.05092833442485197,0.1898143331150296,0.2,2.4192621885121677e-11,0.09966898065637605
resolved_QM_550,5107.298976831413,1100.0,0.8518791775653445,0.05378543109170341,0.18924291378165933,0.2,2.7255363679758775e-11,0.09944952574096307
resolved_QM_550,5227.298976831413,1100.0,0.8520301184623417,0.05663445981179356,0.18867310803764129,0.2,3.049205882703632e-11,0.09923051681005701
resolved_QM_550,5347.298976831413,1100.0,0.8521801917571439,0.059475438646594075,0.18810491227068118,0.2,3.390135780002005e-11,0.09901195872684572
resolved_QM_550,5467.298976831413,1100.0,0.8523294056739453,0.06230838566630325,0.18753832286673935,0.2,3.748191992471581e-11,0.0987938562454328
resolved_QM_550,5587.298976831413,1100.0,0.852477768329093,0.06513331894908371,0.18697333621018328,0.2,4.1232413191799254e-11,0.09857621397837914
resolved_QM_550,5707.298976831413,1100.0,0.8526252877331394,0.06795025658031342,0.18640994868393734,0.2,4.515151428486049e-11,0.09835903642292046
resolved_QM_550,5827.298976831413,1100.0,0.8527719717923541,0.07075921665184971,0.18584815666963006,0.2,4.92379084400933e-11,0.09814232794581593
resolved_QM_550,5947.298976831413,1100.0,0.8529178283107081,0.0735602172613061,0.18528795654773877,0.2,5.349028947027505e-11,0.09792609280251983
resolved_QM_550,6067.298976831413,1100.0,0.853062864991225,0.07635327651134172,0.18472934469773167,0.2,5.790735958850177e-11,0.09771033511864839
resolved_QM_550,6187.298976831413,1100.0,0.8532070894379011,0.07913841250896302,0.1841723174982074,0.2,6.248782946634669e-11,0.09749505891247134
resolved_QM_550,6307.298976831413,1100.0,0.8533505091571965,0.0819156433648376,0.1836168713270325,0.2,6.723041809195218e-11,0.09728026808319858
resolved_QM_550,6427.298976831413,1100.0,0.8534931315594991,0.08468498719261998,0.183063002561476,0.2,7.213385269910996e-11,0.09706596641296006
resolved_QM_550,6547.298976831413,1100.0,0.8536349639608563,0.08744646210828884,0.18251070757834223,0.2,7.719686878762538e-11,0.09685215757889427
resolved_QM_550,6667.298976831413,1100.0,0.8537760135844772,0.0902000862294959,0.18195998275410083,0.2,8.241821001790563e-11,0.09663884514822772
resolved_QM_550,6787.298976831413,1100.0,0.8539162875620199,0.09294587767492594,0.18141082446501483,0.2,8.779662808261035e-11,0.09642603257342068
resolved_QM_550,6907.298976831413,1100.0,0.8540557929352365,0.09568385456366793,0.18086322908726643,0.2,9.33308827741211e-11,0.09621372320751793
resolved_QM_550,7027.298976831413,1100.0,0.8541945366573984,0.09841403501459679,0.18031719299708066,0.2,9.901974187017645e-11,0.09600192029920068
resolved_QM_550,7147.298976831413,1100.0,0.854332525594601,0.10113643714576606,0.17977271257084682,0.2,1.0486198103579198e-10,0.09579062699124738
resolved_QM_550,7267.298976831413,1100.0,0.8544697665272345,0.10385107907381078,0.17922978418523786,0.2,1.1085638384327073e-10,0.09557984632902379
resolved_QM_550,7387.298976831413,1100.0,0.8546062661513334,0.10655797891336073,0.17868840421732787,0.2,1.1700174168249243e-10,0.09536958125887338
resolved_QM_550,7507.298976831413,1100.0,0.8547420310797179,0.10925715477646382,0.17814856904470724,0.2,1.2329685360911434e-10,0.0951598346232106
resolved_QM_550,7627.298976831413,1100.0,0.8548770678435778,0.11194862477201911,0.17761027504559618,0.2,1.2974052652238453e-10,0.09495060917888236
resolved_QM_550,7747.298976831413,1100.0,0.8550113828935653,0.11463240700521989,0.17707351859895604,0.2,1.3633157488077023e-10,0.09474190758220488
resolved_QM_550,7867.298976831413,1100.0,0.8551449826011469,0.11730851957700596,0.1765382960845988,0.2,1.4306882079399735e-10,0.09453373240061079
resolved_QM_550,7987.298976831413,1100.0,0.8552778732597472,0.11997698058352557,0.1760046038832949,0.2,1.4995109386641773e-10,0.09432608610766804
resolved_QM_550,8107.298976831413,1100.0,0.8554100610859643,0.12263780811560644,0.17547243837687873,0.2,1.5697723119513146e-10,0.0941189710880296
resolved_QM_550,8227.298976831413,1100.0,0.8555415522207637,0.1252910202582358,0.17494179594835285,0.2,1.641460773201334e-10,0.09391238963903431
resolved_QM_550,8347.298976831413,1100.0,0.8556723527306526,0.1279366350900494,0.17441267298199015,0.2,1.7145648417530543e-10,0.09370634397228701
resolved_QM_550,8467.298976831413,1100.0,0.8558024686089208,0.13057467068282916,0.1738850658634342,0.2,1.7890731111119002e-10,0.09350083621848354
resolved_QM_550,8587.298976831413,1100.0,0.8559319057765956,0.13320514510100948,0.17335897097979813,0.2,1.864974246408917e-10,0.09329586841912826
resolved_QM_550,8707.298976831413,1100.0,0.8560606700836438,0.135828076401192,0.17283438471976162,0.2,1.9422569859448103e-10,0.09309144253788644
resolved_QM_550,8827.298976831413,1100.0,0.8561887673099791,0.1384434826316686,0.1723113034736663,0.2,2.020910139281039e-10,0.09288756045554608
resolved_QM_550,8947.298976831413,1100.0,0.8563162031665381,0.14105138183195265,0.17178972363360948,0.2,2.100922587465998e-10,0.0926842239747694
resolved_QM_550,9067.298976831413,1100.0,0.8564429832964269,0.14365179203231795,0.17126964159353641,0.2,2.1822832834561712e-10,0.09248143482477796
resolved_QM_550,9187.298976831413,1100.0,0.8565691132757851,0.14624473125334608,0.17075105374933078,0.2,2.2649812491470234e-10,0.09227919465306607
resolved_QM_550,9307.298976831413,1100.0,0.8566945986148969,0.14883021750548092,0.17023395649890383,0.2,2.349005577413118e-10,0.09207750503654792
resolved_QM_550,9427.298976831413,1100.0,0.8568194447591104,0.15140826878859126,0.16971834624228177,0.2,2.434345429919877e-10,0.09187636747648309
