property_id,design_stage,pair_map,diagnostic_only,Q_nuc_delta_kJ,Q_exchange_delta_kJ,Q_transport_delta_kJ,Q_growth_delta_kJ,Q_PR_delta_kJ,Q_closed_delta_kJ,k_nuc_factor,k_exchange_factor,k_transport_factor,k_growth_factor,k_PR_factor,k_closed_factor,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,Q_nuc_minus_Q_growth_kJ,Q_nuc_minus_Q_PR_kJ,Q_nuc_minus_Q_transport_kJ,Q_closed_minus_Q_growth_kJ,Q_PR_minus_Q_closed_kJ,log10_kclosed_over_kgrowth,log10_kPR_over_kgrowth,log10_knuc_over_ktransport,R_fast_screen,span_fast_1p5_screen,fast_firing_pass_screen,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen,lower_boundary_present_screen,upper_boundary_present_screen,two_step_pass_screen,high_density_attainment_screen,classification_screen,artifact_flag,topology_parameters_modified
LHS46844,LHS,,False,-56.1206286,21.5455694,-7.84496774,41.6886311,-7.51395887,37.2348409,11.3328084,3.48400084,0.50504854,6.29403784,6.72235863,0.0353733244,0.0713379576,0.0665877253,0.933406979,5.29610863e-06,7379.93311,1.74420276e-19,4.5591848e-24,0.0222286512,0.1674,0.55980402,0.799167526,-147.80926,102.256619,41.7243391,-231.265219,-18.8006602,-2.25025347,0.0285923285,1.35100443,1.01208947,0,False,0.136515217,0.0204772826,23.3898787,True,True,False,False,neither,False,False
LHS46854,LHS,,False,63.7845188,31.983561,16.2661557,61.976171,80.814349,-87.242249,0.619272282,0.0635371078,0.12512333,0.120759577,27.3579781,21.2646434,308599.295,0.99999676,3.2397273e-06,7.10300405e-10,39493.4188,1.13831755e-19,6.51658902e-18,1647.06327,0.1674,0.63880384,0.995744502,-48.1916522,133.833459,137.518363,-376.029848,194.004738,2.24573652,2.35516241,0.694543349,1.0255061,0,False,0.999427998,0.03,572.350753,False,True,False,False,neither,False,False
LHS46861,LHS,,False,-94.1305394,-16.8943152,-61.3254546,52.037152,75.0657472,71.4245535,0.139593595,1.02674303,0.451844004,15.8604096,22.2926858,0.0974426218,20.3088726,0.953071192,0.0469285524,2.55975681e-07,37641.4167,1.09338999e-19,9.50589516e-23,0.0210881793,0.1674,0.635708096,0.626774764,-196.167691,-18.3329977,57.1949152,-207.424027,29.5893332,-2.21156544,0.147847995,-0.510123031,1.27184215,0.00679865089,False,0.169952202,0.0254928302,34.8108228,True,True,False,True,neither,False,False
LHS46869,LHS,,False,1.16241362,28.0946753,52.7275059,80.4905041,45.4735942,-89.0635524,20.7788806,2.03335651,3.31014086,0.742999215,0.407844089,12.7037194,3.21155099,0.762557784,0.236504971,0.000937244896,30848.0342,5.46556189e-21,7.76709631e-25,180.47889,0.1674,0.252380598,0.976988162,-129.32809,106.552108,38.4349077,-396.365485,160.485286,1.23294254,-0.260494182,0.797775672,1.00524322,0,False,0.993401355,0.03,492.95491,False,True,False,False,neither,False,False
LHS46871,LHS,,False,-52.1933161,16.6347191,-11.540062,71.6747031,-30.7292027,-45.0099013,2.98482431,1.18792464,0.709540092,0.0322530112,6.27367856,8.77847606,1.56126077,0.609567284,0.3904227,1.00166172e-05,27072.595,1.08519931e-17,4.11274284e-22,2098.0446,0.1674,0.53443677,0.998923683,-173.868019,129.399175,49.3467459,-343.496033,40.2288382,2.43484886,2.288952,0.623941833,1.00079964,0,False,0.999307992,0.03,516.528979,False,True,False,False,neither,False,False
LHS46872,LHS,,False,-89.4674016,0.193347924,-54.9581402,50.0787105,7.48091507,81.5241876,0.670527889,10.3952886,13.6271065,5.20876997,0.130669467,0.0526048916,0.161519472,0.139058773,0.860935064,6.16342847e-06,11050.6808,3.00351768e-21,8.2136591e-26,0.0322670639,0.1674,0.0800355206,0.83482867,-189.546112,53.9149722,55.4907386,-195.365951,-48.0951329,-1.99570905,-1.60056106,-1.3079868,1.0141972,0,False,0.107595946,0.0161393919,37.1640839,True,True,False,True,neither,False,False
LHS46887,LHS,,False,61.4323407,52.9318022,-45.9010673,89.5337187,92.0469221,66.2991609,6.65984234,3.09037499,0.105477631,12.6823581,0.0489258847,0.178689703,99.3746286,0.990037323,0.0099626769,6.58337037e-11,38855.7738,1.23253922e-22,2.64356667e-24,0.062310505,0.1674,0.0696497052,0.72411409,-78.101378,120.248708,197.333408,-250.045986,51.6959007,-1.85110048,-2.41366132,1.80030358,1.05676631,0,False,0.166223811,0.0249335717,74.5055699,True,True,False,True,neither,False,False
LHS46895,LHS,,False,-78.719844,23.1577759,-69.3540741,-48.9315728,66.3662486,-90.2714057,24.9534714,0.288964684,0.119541206,0.29364959,0.169267284,1.96856049,0.0613573168,0.0578102359,0.942189642,1.22352358e-07,5381.88142,6.42289948e-23,1.98338196e-27,33.0165777,0.1674,0.15873031,0.980300627,-79.7882712,5.77719625,80.6342301,-268.151261,182.585794,0.826319364,-0.239256375,2.31961334,1.09882799,0,False,0.972187432,0.03,444.902465,False,True,False,False,neither,False,False
LHS46900,LHS,,False,-1.78308056,-65.2319789,58.1697822,37.3147763,-49.1454994,-35.4288194,4.81162372,0.0694169198,0.130266414,0.121664745,26.9427868,13.0889259,42167.426,0.999976286,2.44643936e-06,2.12679862e-05,39492.6782,5.11874915e-16,2.36851869e-16,638.619049,0.1674,0.612679388,0.995039041,-89.0978569,198.225708,30.0471373,-299.555024,12.2314596,2.03173926,2.34527777,1.5674592,1.06019064,0,False,0.998521581,0.03,477.624898,False,True,False,False,neither,False,False
LHS46959,LHS,,False,-91.8235242,22.7729153,-69.3128885,-26.8711298,66.6505651,-94.7024614,0.525108679,12.5248822,0.0582722845,5.06273417,2.32254113,6.60467604,0.0254398032,0.0248086754,0.975191323,1.47138212e-09,2254.79258,3.86740569e-22,1.04759233e-26,7.52115768,0.1674,0.530277067,0.766948795,-114.952394,-7.6108004,67.4893643,-294.64276,187.301166,0.115466396,-0.33842171,0.954787152,1.12530943,0,False,0.940692793,0.03,403.971987,False,True,False,False,neither,False,False
LHS46995,LHS,,False,75.0673484,-29.8077402,-49.3662128,85.55743,-91.9392525,-70.5363976,0.285558418,6.17790701,16.9265922,3.15376831,1.20443893,3.32474123,1836789.52,0.999999456,5.44304114e-07,1.23781801e-10,39493.5988,4.11866538e-16,1.58919725e-15,10.2720071,0.1674,0.213868649,0.911568114,-60.4900816,317.86989,214.433561,-382.905256,4.54528471,0.0229280638,-0.418045002,-1.77287456,1.09283245,0,False,0.935991717,0.03,359.157027,False,True,False,False,neither,False,False
LHS46999,LHS,,False,-15.8323591,26.8735742,-16.2707648,-33.616514,88.485485,-84.7370745,0.829447108,2.69627791,29.4381732,0.0652859127,0.588932806,26.0545066,18.2353261,0.948012319,0.0519799196,7.76144331e-06,37174.9453,1.52791249e-21,3.74756561e-24,2083.20296,0.1674,0.378451508,0.995937726,-32.215845,46.5454449,90.4384058,-277.931989,199.170699,2.60106337,0.955246267,-1.55012216,1.32987487,0.0248620897,False,0.99916662,0.03,616.130451,False,True,False,False,neither,False,False
LHS47012,LHS,,False,-6.0448054,-1.85243685,73.7360543,76.674977,-11.9016181,-10.2580251,0.64316203,8.29358376,0.032271757,3.89678589,0.034426674,0.0500362674,145.22471,0.993161211,0.00683560427,3.1851386e-06,39083.6584,5.08600084e-20,3.7112269e-23,0.0829316792,0.1674,0.019313552,0.887810361,-132.719782,156.720102,10.2191403,-313.744431,24.3045466,-1.89142164,-2.05381148,1.29949779,1.04949459,0,False,0.169551454,0.025432718,76.5790358,True,True,False,True,neither,False,False
LHS47014,LHS,,False,-63.6855612,12.1240877,-55.8313084,56.0714534,37.0631163,32.7822479,4.70554683,0.147735358,0.0815312686,25.3963133,20.7932359,0.0403193163,4.66968162,0.823623253,0.176376547,1.99726039e-07,33219.6191,7.14161451e-19,6.07240153e-23,0.00702336677,0.1674,0.628367306,0.517895807,-169.757015,50.1146113,82.1457472,-250.100634,30.229008,-2.79925752,-0.0868485957,1.7612859,1.20544108,0,False,0.0736711578,0.0110506737,0,True,True,False,False,neither,False,False
LHS47025,LHS,,False,10.827299,-48.1236227,26.9004424,85.5251481,63.2542688,-45.2156797,0.871745232,0.82608791,0.357962835,8.60996565,0.610730812,10.8058354,128051.493,0.999992191,7.43956338e-06,3.69734023e-07,39492.9579,6.63067409e-21,6.00466224e-20,10.5176416,0.1674,0.344847849,0.790579078,-124.697849,98.4363191,73.9268566,-357.552256,134.418088,0.0986569292,-1.14915159,0.386551641,1.12972093,0,False,0.944107879,0.03,347.171706,False,True,False,False,neither,False,False
LHS47036,LHS,,False,-99.7565784,26.996336,-40.4512791,-82.6291077,-15.3338447,-87.2538279,1.86336533,7.27794172,0.373933572,1.0377211,0.105100886,3.39523605,0.00487075238,0.00484714314,0.995152748,1.09066076e-07,400.111497,4.93538702e-22,1.25280635e-26,12.9538027,0.1674,0.0538908845,0.920159997,-67.1274708,66.4405552,30.6947007,-231.436149,97.8681227,0.514789325,-0.994474271,0.697503552,1.16800379,0,False,0.931787789,0.03,415.006952,False,True,False,False,neither,False,False
LHS47048,LHS,,False,74.2135945,-0.142797498,54.4542753,91.4085235,-25.2370752,-50.9433325,0.109488117,7.09383486,0.549206862,0.0584800275,0.0732073914,6.60013936,403942.648,0.999997524,2.47099011e-06,4.60272039e-09,39493.4104,2.77345202e-19,2.92039648e-19,1013.41808,0.1674,0.0351516427,0.998265656,-67.1949289,250.313959,109.759319,-369.163284,51.6543969,2.05254554,0.0975473636,-0.700368969,1.00447529,0,False,0.997608635,0.03,488.016693,False,True,False,False,neither,False,False
LHS47069,LHS,,False,-49.7340305,7.25933246,-64.2684807,25.5340576,-88.5826301,-28.257109,0.857950324,3.72861229,0.38432716,4.40936045,0.707121446,0.0564190437,4.27694682,0.810496479,0.18950349,3.05006764e-08,32607.6286,1.02959025e-16,5.86516496e-21,0.0678600686,0.1674,0.149050926,0.837660474,-125.268088,189.711888,104.53445,-280.602595,-34.3773815,-1.89294988,-0.794881594,0.348761066,1.23773647,0,False,0.196524256,0.0294786383,83.6938054,True,True,False,True,neither,False,False
LHS47087,LHS,,False,-78.8576998,28.0027696,-66.1290674,43.2382094,99.3842092,-54.1478291,6.31331609,5.80715471,0.254570738,1.35194851,3.69831557,6.70021981,0.00824469618,0.00817727702,0.991822711,1.20584513e-08,879.644407,1.32378974e-22,3.51152028e-27,34.0614032,0.1674,0.589032787,0.949231118,-172.095909,-27.37862,77.2713676,-324.197467,179.480178,0.695128899,0.437043814,1.39444905,1.00092236,0,False,0.983535417,0.03,391.4301,False,True,False,False,neither,False,False
LHS47093,LHS,,False,32.1511185,62.4970458,-39.1379648,86.0015122,65.41605,-41.7625783,1.37832793,0.142680753,0.202514287,6.64759909,0.400270563,18.6417867,533.5873,0.998129398,0.00187060145,4.14910607e-10,39395.9123,3.78722142e-21,1.01646184e-22,23.0886057,0.1674,0.279987968,0.830604336,-103.850394,117.598357,161.289083,-354.575519,133.126768,0.447822715,-1.22031117,0.832896887,1.05530981,0,False,0.96756776,0.03,371.518802,False,True,False,False,neither,False,False
LHS47114,LHS,,False,61.3652689,-38.1942808,-56.0164717,-5.53036728,-74.6038211,-74.7689023,0.603666912,19.2897397,0.929332478,0.0469062443,1.35449183,7.6291266,185385.531,0.999994606,5.3941105e-06,2.46321158e-11,39492.9849,1.43530067e-16,5.65538479e-17,945.575259,0.1674,0.256782159,0.997526287,16.8956361,286.832379,207.381741,-296.049963,26.1132207,2.21124416,1.46054573,-0.187373743,1.2597042,0.0030205591,False,0.998244912,0.03,555.114381,False,True,False,False,neither,False,False
LHS47118,LHS,,False,-80.760265,41.4691417,-54.8525309,-50.7742144,-24.2736975,72.8070166,2.26743731,24.8477355,12.9452431,9.69010525,0.17023972,0.210854672,0.00165682055,0.00165408004,0.998345798,1.22013316e-07,146.612371,4.78632419e-22,1.21291765e-26,0.0401987792,0.1674,0.0769063464,0.598650028,-79.9860506,94.3767214,64.0922659,-103.230197,-71.1325746,-1.66234527,-1.7552676,-0.756574924,1.0719428,0,False,0.12493454,0.018740181,64.5113959,True,True,False,True,neither,False,False
LHS47130,LHS,,False,18.7033299,-30.4013863,69.9290978,29.5361657,-79.5367649,-80.2380588,0.500873948,0.246179848,3.66123677,0.231478841,7.17444489,4.63805647,28873.0346,0.999965367,2.70412313e-06,3.19290694e-05,39492.3163,1.06095323e-15,3.79756216e-16,148.233648,0.1674,0.498433243,0.990162959,-60.8328357,249.103384,38.7742321,-336.585653,26.6494335,1.30182473,1.49127701,-0.863899372,1.12337659,0,False,0.993963766,0.03,473.639271,False,True,False,False,neither,False,False
LHS47137,LHS,,False,91.0249638,-5.28365025,-50.2317915,88.4763249,78.0750751,-82.5821368,8.10254361,2.28548742,0.057385283,0.729131422,1.01767201,11.9775543,90920.0653,0.999989001,1.0998548e-05,3.29022591e-12,39492.3036,4.83773227e-21,6.75854578e-20,174.956806,0.1674,0.445216413,0.978432997,-47.4513611,163.813178,231.256755,-397.86989,186.605351,1.21556233,0.144802013,2.14982085,1.02195759,0,False,0.994371643,0.03,479.717224,False,True,False,False,neither,False,False
LHS47144,LHS,,False,39.3079279,13.2518932,63.7444248,49.9403013,-14.8927034,-84.2763308,0.524036419,1.61250664,3.81526799,1.52673059,5.27078643,26.0466243,8893.81334,0.999887575,0.000107935619,4.48944969e-06,39485.4495,9.93623562e-18,3.35914793e-19,145.957227,0.1674,0.532567386,0.945144504,-60.6323734,205.06392,65.5635031,-361.028061,95.331767,1.23198904,0.538113013,-0.862163579,1.14765404,0,False,0.994175953,0.03,491.313255,False,True,False,False,neither,False,False
LHS47153,LHS,,False,4.72701785,61.3262975,30.5816389,68.2284264,21.3025393,71.2481379,10.4257813,3.40169239,0.082980573,14.1835821,1.86649857,0.0539837598,0.397579602,0.28447725,0.715522134,6.15990855e-07,18309.4936,3.01730909e-20,1.0056681e-24,0.0143994504,0.1674,0.452492354,0.674017876,-113.501409,134.287767,64.145379,-223.791717,-23.997459,-2.4195228,-0.880758266,2.09913218,1.01969961,0,False,0.0877104686,0.0131565703,14.1955677,True,True,False,False,neither,False,False
LHS47177,LHS,,False,22.3693498,45.8573393,37.7289915,87.1049137,-35.9643397,71.7588234,0.719243284,2.11994315,5.10111864,4.65293795,0.389678307,0.0535864493,116.204037,0.991467871,0.00852804807,4.08126345e-06,39038.0758,2.91005445e-18,1.86298621e-21,0.0485981901,0.1674,0.139802852,0.87579882,-114.735564,209.196978,74.6403583,-242.157519,-81.7750236,-1.93867228,-1.07702103,-0.850789609,1.03405571,0,False,0.156090982,0.0234136473,47.4753102,True,True,False,True,neither,False,False
LHS47224,LHS,,False,92.0325155,-26.1803766,-44.3566874,67.5037932,71.5912596,-46.4524305,0.0549484071,2.93122003,8.15885568,0.237525207,0.299885971,8.45168021,55774702.1,0.999999982,1.79246725e-08,4.60268524e-12,39493.6683,2.00821151e-21,1.64658468e-17,269.869656,0.1674,0.244314331,0.991931387,-25.4712777,171.304545,226.389203,-340.767652,143.99183,1.55123335,0.101246445,-2.17167414,1.0578397,0,False,0.995170837,0.03,447.809729,False,True,False,False,neither,False,False
LHS47225,LHS,,False,-82.5642282,-23.4654964,-18.7353642,32.8043869,20.1600161,24.3954087,0.540060583,18.143171,0.802655224,18.1529493,0.228049686,0.181566929,1.1887004,0.543107864,0.456881392,1.07439956e-05,25358.2004,9.92055516e-21,3.95254856e-25,0.0405013138,0.1674,0.141120569,0.5668588,-165.368615,48.1390446,26.171136,-235.220407,21.7127469,-1.99991045,-1.90091772,-0.172086556,1.23059027,0,False,0.138046402,0.0207069603,75.8309513,True,True,False,True,neither,False,False
LHS47231,LHS,,False,-95.1881464,-36.9594312,-29.8864157,78.5275031,-73.9728694,-86.5608848,11.5503078,18.5902361,0.42184165,0.698993698,1.00071376,14.7760067,0.0579750203,0.0547980993,0.945188264,1.36370558e-05,7563.96163,1.62817693e-18,4.19885644e-23,217.288414,0.1674,0.212442043,0.978072616,-223.715649,129.648012,24.6982693,-391.899816,38.5361551,1.32508382,0.15583661,1.4374441,1.00043256,0,False,0.994074471,0.03,496.94009,False,True,False,False,neither,False,False
LHS47237,LHS,,False,69.6239565,31.3727662,63.5387477,69.8286782,-52.5856159,-26.3807181,4.84976507,0.129884912,4.73305878,15.9671146,3.66612176,0.0887725052,27268.2502,0.999963329,3.16734868e-05,4.99785527e-06,39490.8923,8.78288988e-17,8.45054645e-18,0.0379443728,0.1674,0.446121575,0.649645766,-50.2047217,273.072861,96.0852088,-323.020825,-0.256758209,-2.25494797,-0.639019556,0.0105788033,1.32215918,0.0224604805,False,0.171693262,0.0257539892,76.7919509,True,True,False,True,neither,False,False
LHS47250,LHS,,False,-88.4601287,-16.5517142,18.4433934,19.3343699,32.677226,-61.7476796,0.680609698,7.0342024,0.953986228,0.071203541,0.804802319,15.5067712,0.9130326,0.477269755,0.522349417,0.000380828129,23475.429,1.37656188e-20,5.66018815e-25,1358.48147,0.1674,0.341211914,0.996763445,-157.794499,29.7259342,-16.9035221,-307.893478,120.373045,2.33801979,1.05318763,-0.146643972,1.01032613,0,False,0.998785615,0.03,543.258179,False,True,False,False,neither,False,False
LHS47261,LHS,,False,88.5374145,-62.3511263,-6.77346707,99.7581489,20.6646732,26.7781224,0.0506133439,0.543360986,0.0464302434,5.00931958,0.115516064,0.0304435091,3.9643658e+09,1,2.51689425e-10,5.57731013e-13,39493.6708,1.99662651e-20,9.78807839e-16,0.0361267659,0.1674,0.0804153238,0.875954363,-61.2207344,218.73603,185.310882,-299.791455,19.8346904,-2.21628403,-1.63713636,0.0374640711,1.1682801,0,False,0.116671362,0.0175007043,30.9788508,True,True,False,True,neither,False,False
LHS47284,LHS,,False,-12.3962813,-64.3793053,3.37090043,33.221466,-53.1748469,-23.2035121,4.42868156,9.32492591,8.16320012,2.84444535,0.653323312,20.0803065,1301.00115,0.999231952,0.000726235838,4.18126401e-05,39427.528,1.61640829e-17,6.40335967e-20,38.0310113,0.1674,0.181814572,0.893308571,-95.6177473,191.641855,74.2328183,-283.236407,-4.02319524,0.848772743,-0.638869439,-0.265585989,1.36719957,0.0364798857,False,0.975749522,0.03,371.525961,False,True,False,False,neither,False,False
LHS47294,LHS,,False,-2.00657659,-15.5494277,61.680638,53.4735209,32.1449256,-64.4971187,0.145675756,1.00398139,0.145686993,0.266092077,0.174529876,15.1015028,20164.4376,0.99995041,4.86317417e-05,9.58057383e-07,39490.2926,1.40143814e-20,2.73880703e-21,440.833754,0.1674,0.125203909,0.990191842,-105.480098,116.711787,26.3127854,-344.782068,122.590184,1.75398822,-0.183162165,-3.34961751e-05,1.04476085,0,False,0.99624866,0.03,494.225033,False,True,False,False,neither,False,False
LHS47298,LHS,,False,-35.2446026,-2.82629967,24.8683468,96.8959497,65.2525691,25.182993,1.33555351,2.66228445,7.03959759,9.02655802,2.29873397,0.0485771611,24.9850232,0.961516294,0.0381731833,0.000310522959,37659.2686,1.88365678e-20,2.30235886e-23,0.0317505516,0.1674,0.527929814,0.793929403,-182.140552,50.3661172,29.8870507,-298.524385,66.0177157,-2.26909005,-0.594033464,-0.721886542,1.02607509,0,False,0.166067459,0.0249101188,39.4557317,True,True,False,True,neither,False,False
LHS47299,LHS,,False,-80.7486953,6.10795738,-47.4085834,-2.14021337,63.7081163,-62.0247471,2.68297779,9.54269217,0.169869853,16.9093509,0.177857028,23.783795,0.0544876848,0.051672187,0.948327709,1.04465814e-07,5690.52316,6.77507585e-23,2.21055286e-27,7.73486101,0.1674,0.161572896,0.533012814,-128.608482,6.40647735,56.6598881,-286.695962,151.681003,0.148154216,-1.97805591,1.19850077,1.14125083,0,False,0.916565892,0.03,369.218084,False,True,False,False,neither,False,False
LHS47322,LHS,,False,50.3383533,-57.6561724,30.7525879,93.1578283,23.0208155,-54.7889433,2.20500848,6.96048509,0.880158304,0.544475378,5.65994896,23.4682047,257655.644,0.999996119,3.73059667e-06,1.50537479e-07,39493.1589,8.35519754e-19,2.61242907e-18,400.121392,0.1674,0.569098573,0.984244018,-92.819475,178.180827,109.585765,-374.7582,103.757898,1.63450162,1.01683427,0.398849474,1.01673615,0,False,0.997558914,0.03,472.615467,False,True,False,False,neither,False,False
LHS47339,LHS,,False,72.8958983,-27.2411793,-25.4646049,70.8726275,-7.96329427,-78.2443277,17.7084445,0.0917800961,0.447429392,0.10266097,0.114321225,5.2967726,1385324.18,0.999999278,7.20362795e-07,1.48938236e-09,39493.5788,1.35267312e-19,6.37237326e-19,482.300516,0.1674,0.0621200496,0.996565844,-47.9767293,231.722481,188.360503,-375.928384,96.229173,1.71260596,0.0467215033,1.5974559,1.01854028,0,False,0.996056075,0.03,501.112079,False,True,False,False,neither,False,False
LHS47354,LHS,,False,53.9679493,21.4878991,1.13268394,51.846198,5.70230873,19.1668415,12.5900612,1.54491846,2.83238451,16.3944925,0.0371941522,0.192214323,657.584675,0.998481592,0.00151819026,2.17372931e-07,39376.0642,1.730708e-20,6.29964988e-23,0.0548450732,0.1674,0.0245705589,0.618727452,-47.8782488,199.128929,142.835265,-259.490785,12.4836068,-1.93091223,-2.64422331,0.647875629,1.46105928,0.065694937,False,0.132131182,0.0198196773,87.4531368,True,True,False,True,neither,False,False
LHS47385,LHS,,False,-78.1844452,-54.9141043,-46.600568,76.4924179,-56.7342836,13.0717451,2.44693269,1.71172616,0.219561441,9.23797663,0.0330172167,0.0875424938,43.0289167,0.977287654,0.0227103098,2.03644109e-06,38321.272,9.32975288e-19,2.38294372e-22,0.0532195592,0.1674,0.0120958631,0.769290849,-204.676863,129.413127,58.4161228,-290.232101,-43.8578891,-2.02335794,-2.4468364,1.04706595,1.07229479,0,False,0.11757655,0.0176364826,71.5587623,True,True,False,True,neither,False,False
LHS47416,LHS,,False,-68.4258766,51.6421112,-19.983923,-17.5838124,-86.733578,-59.5568525,0.0977320169,2.12865619,0.960344379,0.0300756296,0.422844133,5.88881738,0.529323261,0.346116007,0.653883535,4.57192434e-07,17977.3494,2.04038162e-17,6.50084976e-22,967.968221,0.1674,0.0997027683,0.998294735,-100.842064,169.17099,41.5580465,-268.784469,-1.22858588,2.29181336,1.14796558,-0.992390137,1.02657985,0,False,0.997912756,0.03,543.668592,False,True,False,False,neither,False,False
