growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_pinning_time_ratio,final_pinning_time_ratio,initial_pore_junction_occupancy,final_pore_junction_occupancy,initial_pore_line_density_m2,initial_connected_pinning_coverage,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
baseline,300.0,1350.0,0.8,0.7,True,0.8009999999999997,302.4928605906584,0.619313070064315,0.481543877088143,0.004070137715896056,1.0,96.0,96.0,1250.0,0.9064447029133335,469.4798504493656,0.10544470291333374,0.5520361357707498,4.353713836739638e-06,0.00012047644263338668,2.9164912045364208e-08,0.0004389796573380177,0.04417105428671052,1.0,1.0,0.0,0.0,0.0,0.9999999992744594,0.9999998246273029,229985355697297.5,0.619313070064315,inf,0.10186839787344398,57.85371778123078,0.3143360811428557,0.5885656607945413
baseline,300.0,1350.0,0.8,0.7,True,0.8009999999999997,302.4928605906584,0.619313070064315,0.481543877088143,0.004070137715896056,1.0,96.0,96.0,1275.0,0.9106468749648512,556.8807237292644,0.10964687496485148,0.8409714617458383,6.637109107459999e-06,0.00019879031587863034,2.931599308225932e-08,0.0005909916919891826,0.03413165427334103,1.0,1.0,0.0,0.0,0.0,0.9999999992744594,0.9999999984743311,229985355697297.5,0.619313070064315,inf,0.09641713711908563,58.61744535741973,0.3052590146114239,0.6437076481439301
baseline,300.0,1350.0,0.8,0.7,True,0.8009999999999997,302.4928605906584,0.619313070064315,0.481543877088143,0.004070137715896056,1.0,96.0,96.0,1300.0,0.9146781396989155,667.4693516349271,0.11367813969891583,1.2065623311955282,9.818544175213278e-06,0.00032285611129432125,2.9008388490815483e-08,0.0007572339156227437,0.02952643805162064,1.0,1.0,0.0,0.0,0.0,0.9999999992744594,0.9999999999981892,229985355697297.5,0.619313070064315,inf,0.09169172217927439,59.391129827311985,0.2963664261321817,0.693270117718151
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,900.0,0.8510003464073695,306.39673086829146,3.4640736989999255e-07,9.912587073698436e-08,9.9732874198868e-13,8.668580496987707e-11,1.0083895955896643e-12,8.917510019895097e-11,3.4946597383597813,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986974981327,148416099057673.8,0.37748771946066006,inf,0.37402246746423606,51.150056140515076,0.4036581796783474,0.06167585251114968
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,925.0,0.8510019757172556,306.3968725512379,1.9757172559087266e-06,5.61542555398135e-07,5.68603950806871e-12,4.906679126614217e-10,5.753469247247948e-12,5.055771914791557e-10,3.51841925953428,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986685879171,148416099057673.8,0.37748771946066006,inf,0.37381293261765514,51.18217433559409,0.40300828209705225,0.06168109112603611
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,950.0,0.851010506998467,306.3976115525663,1.0506998467385564e-05,2.9734527593477712e-06,3.0233726273105416e-11,2.596905859144608e-09,3.060226351903284e-11,2.6783666721444645e-09,3.533653926760187,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986542128985,148416099057673.8,0.37748771946066006,inf,0.373671353652411,51.19715057814952,0.4027095072095336,0.06170852799142073
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,975.0,0.8510519041217387,306.4011948371679,5.190412173905479e-05,1.4668371783690945e-05,1.4938187549254023e-10,1.2804943390314128e-08,1.5114373421036822e-10,1.321854138356846e-08,3.53858475529895,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986562739649,148416099057673.8,0.37748771946066006,inf,0.3734766536269512,51.19081646244126,0.4028576794498175,0.061841824388709755
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1000.0,0.8512355435402179,306.41717472998056,0.00023554354021826374,6.682263058203938e-05,6.784759189646972e-10,5.819833357227752e-08,6.852922280420168e-10,6.035374207975764e-08,3.525117644970177,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986634988629,148416099057673.8,0.37748771946066006,inf,0.372598670869782,51.16481383408746,0.40347373526155766,0.06243638167287665
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1025.0,0.851959271862724,306.48157366277684,0.0009592718627243757,0.00027700417852930827,2.771603914281805e-09,2.386082044975771e-07,2.7815358761642292e-09,2.5285341770409577e-07,3.4639098472565193,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999986141654972,148416099057673.8,0.37748771946066006,inf,0.3685951725445904,51.147102647139675,0.4041897181522767,0.06483185101738706
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1050.0,0.8543571718157148,306.7114209686534,0.0033571718157151542,0.0010271666492874046,9.849989696260835e-09,8.538966424166019e-07,9.55891899779031e-09,9.68541682932176e-07,3.2724446066559576,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999982618043133,148416099057673.8,0.37748771946066006,inf,0.3542095727338514,51.24808602972697,0.4033392543800386,0.07339220346628325
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1075.0,0.8603646613699313,307.4222519667074,0.009364661369931637,0.003347136142765155,2.9457788076359934e-08,2.5813129742650447e-06,2.444472913886029e-08,3.3435515574223526e-06,2.8067523948590947,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999965391451684,148416099057673.8,0.37748771946066006,inf,0.31638462830583997,51.715701350166036,0.3970051108828545,0.09957432645872033
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1100.0,0.8701800846067386,309.27837005540687,0.019180084606738923,0.009405028038115281,7.33949384543266e-08,6.53014609611562e-06,3.9263432561755934e-08,9.950433302759222e-06,2.0168128271595416,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999888853036148,148416099057673.8,0.37748771946066006,inf,0.25397634483385634,52.70760473998874,0.38276217012654434,0.16021059732112114
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1125.0,0.8803149506374777,313.4946192525147,0.02931495063747802,0.02316578065156153,1.56052838696649e-07,1.41728495756252e-05,4.071035965330543e-08,2.5643199487159134e-05,1.1501376997839374,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999670865743515,148416099057673.8,0.37748771946066006,inf,0.19378354695242003,53.91636982758595,0.36562590284985186,0.2509383772497354
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1150.0,0.8881618367550477,322.30147232027434,0.03716183675504803,0.05190908321810339,2.951285215898725e-07,2.7534994759846962e-05,3.434412689411641e-08,5.756179534517752e-05,0.5292394751895456,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999440814888214,148416099057673.8,0.37748771946066006,inf,0.1538194978123977,54.969081989585774,0.35117895827292434,0.34126191835724967
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1175.0,0.8939368059610107,339.0347208973353,0.042936805961011015,0.10652210140644632,5.152138979372879e-07,4.975436110796982e-05,2.9264585774209813e-08,0.00011179456347085395,0.22475723500661882,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999521641037216,148416099057673.8,0.37748771946066006,inf,0.1303557748819704,55.811759067721475,0.3399850940067309,0.41657628278146386
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1200.0,0.8986058502172629,367.7341992184279,0.04760585021726327,0.20018981478126743,8.511839847445904e-07,8.584174607141272e-05,2.717125254599709e-08,0.00019225443541409488,0.1058400689856298,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999811637857708,148416099057673.8,0.37748771946066006,inf,0.11631274146886775,56.53790348759724,0.3306175521694998,0.48064648264037096
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1225.0,0.902830032342328,412.5485115532766,0.0518300323423283,0.3464522003168706,1.3506638903507465e-06,0.0001437222301691976,2.7087658100600453e-08,0.0002996279363133865,0.06041740809704321,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999971751432449,148416099057673.8,0.37748771946066006,inf,0.10735333869058938,57.23178743530401,0.32191213165674404,0.5392252360252682
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1250.0,0.90692501190742,476.9733708476241,0.055925011907420386,0.5567183656834052,2.0763109815238296e-06,0.00023584764021152075,2.7808881932464445e-08,0.00043119276779558704,0.04172849559583215,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999998781273762,148416099057673.8,0.37748771946066006,inf,0.10100822430051518,57.940549885048966,0.31326975007509694,0.5950116981512736
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1275.0,0.910963970349152,563.3866303721687,0.05996397034915235,0.8387490121770848,3.1082923380623407e-06,0.0003817686463659833,2.8392772591235133e-08,0.0005826622391585733,0.03333907385344288,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999999989306788,148416099057673.8,0.37748771946066006,inf,0.09589454127984752,58.67742271371816,0.3045518265514175,0.6477376319901818
baseline,300.0,1350.0,0.85,0.7,True,0.8509999999999996,306.39670049645173,0.37748771946066006,0.41503383405389666,0.06167473878348206,1.0,96.0,96.0,1300.0,0.9148876668204845,672.9857813232177,0.06388766682048486,1.196452442969474,4.546955363791113e-06,0.0006122008815715768,2.836841706455117e-08,0.0007490705233424893,0.029177883088375885,1.0,1.0,0.0,0.0,0.0,0.9999991109797051,0.9999999999987087,148416099057673.8,0.37748771946066006,inf,0.09135676217866362,59.43249400546146,0.29589955195501805,0.6957398249038286
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,900.0,0.7510001423145579,450.2752068850534,1.4231455824909034e-07,3.6716245493195736e-09,2.34381825142335e-13,1.3640800231324784e-12,5.687628506796906e-13,8.856806390508856e-12,40.60997178494241,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999998216407,317812065479373.56,0.8681618759956867,inf,0.7039911103360805,69.24449972507257,0.18526619075750364,0.00025403869948194545
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,925.0,0.751000823530696,450.27521502418546,8.235306963033651e-07,2.1747529996571422e-08,1.3249702645543458e-12,7.700298676843264e-12,3.314615462954953e-12,5.3013127392833335e-11,39.76886274561553,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999996250469,317812065479373.56,0.8681618759956867,inf,0.6981072030301574,70.31116684243015,0.17913438332635706,0.00025404831140257093
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,950.0,0.751004410482947,450.27525822060835,4.410482947303507e-06,1.1768091116399467e-07,7.005111870696017e-12,4.070665002380072e-11,1.783968386376437e-11,2.886783694443077e-10,39.419873634482045,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999994844122,317812065479373.56,0.8681618759956867,inf,0.6955119897339807,70.78568697831444,0.17650811655852705,0.00025409892909096374
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,975.0,0.7510218842724145,450.2754671173232,2.1884272414784967e-05,5.81612107995106e-07,3.4740453954122836e-11,2.0213602008289163e-10,8.871400800972768e-11,1.4288646637573249e-09,39.59440764551344,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999995467248,317812065479373.56,0.8681618759956867,inf,0.696549145510255,70.59006601426573,0.1775835381904473,0.0002543456567111025
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1000.0,0.7511005965491924,450.27638624748766,0.00010059654919269967,2.6228752150200415e-06,1.6200000841896575e-10,9.45300625008595e-10,4.06940285759834e-10,6.4121635520353025e-09,40.32134299332017,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999997562379,317812065479373.56,0.8681618759956867,inf,0.7014514437986585,69.67368902047846,0.18276065963267113,0.00025546003655050275
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1025.0,0.7514275436740262,450.2800569118829,0.0004275436740265315,1.0774921680400443e-05,7.113800857222601e-10,4.170736081997514e-09,1.7131218103185369e-09,2.5974941477198434e-08,41.60539959207395,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999248818,317812065479373.56,0.8681618759956867,inf,0.7101687610484712,68.0191347528319,0.1927298899139968,0.000260141322482434
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1050.0,0.7526712088984489,450.2933408463802,0.0016712088984491835,4.027673377871919e-05,2.9406167342254212e-09,1.7361433016833544e-08,6.546979688123424e-09,9.45942872903324e-08,43.330336218069306,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999874586,317812065479373.56,0.8681618759956867,inf,0.721765088055303,65.65290151151093,0.2085600070711068,0.0002787454318618848
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1075.0,0.7569457721584186,450.33725463007767,0.0059457721584189605,0.0001378032757406612,1.1395817184683118e-08,6.794224494439038e-08,2.2291203191993252e-08,3.1216808964999257e-07,44.91220451136425,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999987543,317812065479373.56,0.8681618759956867,inf,0.7326089691496326,62.67143129140596,0.23170731941624692,0.0003534351290579389
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1100.0,0.7700301087344592,450.4775205938058,0.01903010873445954,0.00044931490706831193,4.0951488978545556e-08,2.474145413926527e-07,6.711298774368326e-08,1.008555290451847e-06,44.337364100110506,1.0,1.0,0.0,0.0,0.0,1.0,0.999999999999864,317812065479373.56,0.8681618759956867,inf,0.7313354624323317,59.22209289263206,0.2645157078544857,0.0007308658375642938
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1125.0,0.8097911620236918,451.1178490732636,0.05879116202369217,0.0018713973846680029,1.3359706194829543e-07,8.215081291342876e-07,2.329289118542057e-07,6.1307312602298e-06,36.66850907358766,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999998249,317812065479373.56,0.8681618759956867,inf,0.6572300212260077,55.25469511852619,0.3161817944527758,0.006616159238625923
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1150.0,0.8765333177623982,456.8910208155718,0.1255333177623985,0.014692826757702285,3.8366709925421836e-07,2.4143506667996013e-06,1.4263261352911846e-07,4.310782819007388e-05,13.784263774845073,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999985784284,317812065479373.56,0.8681618759956867,inf,0.27010321517631924,55.65689174092878,0.32933417627804007,0.21354220430790807
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1175.0,0.8957013002517544,470.08715251803756,0.14470130025175476,0.04399964078862834,9.429678838589734e-07,6.11373128912361e-06,5.246487300249124e-08,8.282773848154012e-05,1.700129600351699,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999856261179,317812065479373.56,0.8681618759956867,inf,0.153423380000368,56.60488329757531,0.3264519097809044,0.4405779886513153
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1200.0,0.902828376332002,490.44689730052113,0.1518283763320023,0.08921586532402534,1.973622063879989e-06,1.329254638012378e-05,3.150919817969057e-08,0.00014035465497688512,0.4091933311250997,1.0,1.0,0.0,0.0,0.0,1.0,0.999999983689683,317812065479373.56,0.8681618759956867,inf,0.1213581974486345,57.352670639607204,0.3196547491297927,0.5392023773532204
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1225.0,0.9071277271154031,522.2183262269804,0.15612772711540346,0.15977588852162197,3.606880369496863e-06,2.5484128621999626e-05,2.5179113928269518e-08,0.00022728486996543865,0.14854306237373563,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999942980209,317812065479373.56,0.8681618759956867,inf,0.10676273894278342,58.007244581704285,0.3122847590294378,0.597722593607263
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1250.0,0.9105416704336761,570.4870258064326,0.1595416704336764,0.26697410645281455,5.982526691654632e-06,4.485058838672785e-05,2.339580277079232e-08,0.00034678384017896853,0.07307460539280222,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999994549258,317812065479373.56,0.8681618759956867,inf,0.09845623971979786,58.610457925751405,0.3052595827016505,0.6423660550896125
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1275.0,0.9136816254819784,639.7529339928954,0.16268162548197873,0.42080426938795346,9.313542917349895e-06,7.504645424075567e-05,2.3431369722096112e-08,0.0004962775082071172,0.04586199661930059,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999897358,317812065479373.56,0.8681618759956867,inf,0.09305476399510151,59.205008212232755,0.29841586182026814,0.6813733395640654
baseline,450.0,1250.0,0.75,0.7,True,0.7509999999999997,450.2752052318119,0.8681618759956867,0.5318140319266619,0.0002540366914776055,1.0,96.0,96.0,1300.0,0.9167653927653481,733.1179332967938,0.1657653927653484,0.6281552365721937,1.3916157172810098e-05,0.00012222425756786974,2.3996495979637038e-08,0.0006682477337678312,0.03421843932892614,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999999999745,317812065479373.56,0.8681618759956867,inf,0.08898425542262789,59.817328042270475,0.2915362671172635,0.7173614001388752
