design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.92,0.075,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.92,0.1,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.92,0.15,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.92,0.2,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.025,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.05,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.075,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.1,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.15,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.94,0.2,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.025,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.05,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.075,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.1,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.15,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.95,0.2,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.025,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.05,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.075,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.1,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.15,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.96,0.2,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.025,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.05,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.075,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.1,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.15,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1200.0,0.925,0.98,0.2,False,True,0.876063424330208,3014.1792849953117,0.4864150215830695,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1215.0,1205.0,1215.0,10.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1235.0,1205.0,1235.0,30.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1250.0,1205.0,1250.0,45.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1270.0,1205.0,1270.0,65.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1300.0,1205.0,1300.0,95.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.88,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1205.0,1350.0,1205.0,1350.0,145.0,1205.0,0.007901321309340818
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1215.0,nan,nan,nan,nan,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1235.0,1225.0,1235.0,10.0,1225.0,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1250.0,1225.0,1250.0,25.0,1225.0,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1270.0,1225.0,1270.0,45.0,1225.0,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1300.0,1225.0,1300.0,75.0,1225.0,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.9,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1225.0,1350.0,1225.0,1350.0,125.0,1225.0,0.028642786011141126
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1215.0,nan,nan,nan,nan,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1235.0,nan,nan,nan,nan,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1250.0,nan,nan,nan,nan,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1270.0,1270.0,1270.0,0.0,1270.0,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1300.0,1270.0,1300.0,30.0,1270.0,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.92,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,1270.0,1350.0,1270.0,1350.0,80.0,1270.0,0.09579745583471469
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.94,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.95,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.96,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.025,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.05,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.075,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.1,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.15,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.75,0.98,0.2,True,True,0.7500000000000004,3000.0335248611996,0.9933062230697832,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1215.0,1200.0,1215.0,15.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1235.0,1200.0,1235.0,35.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1250.0,1200.0,1250.0,50.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1270.0,1200.0,1270.0,70.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1300.0,1200.0,1300.0,100.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.88,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1200.0,1350.0,1200.0,1350.0,150.0,1200.0,0.008058752415257815
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1215.0,1215.0,1215.0,0.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1235.0,1215.0,1235.0,20.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1250.0,1215.0,1250.0,35.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1270.0,1215.0,1270.0,55.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1300.0,1215.0,1300.0,85.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.9,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1215.0,1350.0,1215.0,1350.0,135.0,1215.0,0.019871406846435454
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1215.0,nan,nan,nan,nan,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1235.0,nan,nan,nan,nan,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1250.0,nan,nan,nan,nan,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1270.0,1270.0,1270.0,0.0,1270.0,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1300.0,1270.0,1300.0,30.0,1270.0,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.92,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,1270.0,1350.0,1270.0,1350.0,80.0,1270.0,0.09756361143500965
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.94,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.95,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.96,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.025,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1215.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.05,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1235.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.075,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.1,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1270.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.15,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.825,0.98,0.2,True,True,0.8250000000000002,3001.0956285445004,0.8806749736939953,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.875,0.88,0.025,True,True,0.8753917531861966,3013.4003483927504,0.494512949933572,1175.0,1205.0,1175.0,1205.0,30.0,1175.0,0.0030618956175827374
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.875,0.88,0.05,True,True,0.8753917531861966,3013.4003483927504,0.494512949933572,1175.0,1230.0,1175.0,1230.0,55.0,1175.0,0.0030618956175827374
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.875,0.88,0.075,True,True,0.8753917531861966,3013.4003483927504,0.494512949933572,1175.0,1250.0,1175.0,1250.0,75.0,1175.0,0.0030618956175827374
upper_size_extension,connectivity,3000.0,0.7,1300.0,0.875,0.88,0.1,True,True,0.8753917531861966,3013.4003483927504,0.494512949933572,1175.0,1270.0,1175.0,1270.0,95.0,1175.0,0.0030618956175827374
